,h,s,v,num
435348,115,90,51,15
435366,140,95,83,15
435424,112,84,79,15
435548,155,87,82,15
435549,153,86,83,15
435797,140,70,84,15
435798,145,61,71,15
435953,125,76,37,15
437297,162,115,84,15
437319,162,67,65,15
437320,142,64,72,15
437351,148,140,84,15
437352,149,150,80,15
437370,147,167,84,15
437371,150,134,82,15
437719,170,65,82,14
437735,144,73,66,14
437736,160,62,74,14
437737,161,66,62,14
437738,138,61,42,14
438199,113,97,42,14
438200,110,78,59,14
438201,113,95,43,14
439319,156,64,84,14
439320,162,61,84,14
439321,159,73,80,14
439322,159,65,82,14
439323,159,67,80,14
439324,157,77,76,14
439325,156,86,83,14
439326,162,69,81,14
439327,159,68,79,14
439328,157,63,73,14
439378,111,81,72,14
439516,170,72,32,14
439559,122,69,52,14
439560,116,90,48,14
439561,114,82,75,14
439562,112,86,74,14
439563,114,77,79,14
439582,109,136,45,14
439688,164,61,83,14
440127,111,134,38,14
440225,143,65,67,14
440292,109,88,84,14
440293,115,94,49,14
440424,170,68,79,14
440854,169,75,58,14
440855,170,67,57,14
440991,130,72,32,14
441107,112,125,45,14
441108,111,96,53,14
441332,145,113,81,14
441333,149,94,81,14
441334,148,90,74,14
441335,150,85,72,14
441336,147,134,84,14
441337,147,65,74,14
441338,156,73,73,14
441339,158,110,74,14
441340,170,102,80,14
441341,170,81,82,14
441342,167,92,78,14
441689,154,77,83,14
441893,151,107,69,14
441894,152,96,80,14
441895,153,85,84,14
442030,170,72,53,14
442031,112,130,49,14
442060,140,96,82,14
442061,169,61,71,14
442120,112,79,84,14
442296,170,94,57,14
442297,152,99,77,14
442298,150,95,83,14
442299,151,96,77,14
442749,116,101,38,14
444878,160,117,83,14
444879,159,120,83,14
444905,138,61,83,14
444906,140,69,74,14
444964,147,137,82,14
444965,149,140,82,14
445670,170,71,54,13
445671,156,62,41,13
445682,170,63,61,13
445688,170,67,46,13
446027,113,63,65,13
446118,109,101,53,13
446934,125,74,45,13
446935,138,62,41,13
447122,170,64,84,13
447123,157,78,82,13
447124,157,77,83,13
447125,157,79,81,13
447126,159,72,82,13
447127,159,70,77,13
447128,160,64,72,13
447190,109,75,71,13
447191,109,78,69,13
447192,125,85,33,13
447193,130,74,31,13
447332,110,158,29,13
447368,122,73,49,13
447369,115,65,71,13
447370,115,63,73,13
447392,111,142,36,13
447837,111,98,60,13
447838,116,98,52,13
448034,125,64,44,13
448070,115,107,43,13
448080,170,73,80,13
448081,170,82,84,13
