,h,s,v,num
73025,123,255,11,1685
73026,117,255,18,1685
73378,120,28,18,1674
73382,120,27,19,1674
73647,120,30,17,1666
74953,120,20,25,1628
75925,115,153,10,1599
76124,124,204,10,1593
77627,170,170,9,1551
78069,114,91,14,1539
79697,112,255,18,1498
80475,112,255,19,1479
80741,114,85,15,1473
81064,132,142,9,1464
81620,120,20,26,1450
82849,120,255,19,1421
84360,113,255,17,1385
84724,114,80,16,1376
85108,128,255,11,1368
85366,115,255,19,1362
87410,125,255,11,1316
87707,114,75,17,1309
88530,120,255,15,1291
88534,108,255,18,1291
89858,115,255,18,1262
90682,111,255,17,1245
91185,120,185,11,1234
92086,109,255,17,1216
92347,177,255,9,1211
92636,126,128,10,1205
94100,114,98,13,1177
94707,120,213,12,1165
95482,114,67,19,1150
95739,114,71,18,1145
96020,114,64,20,1139
96794,114,58,22,1124
97574,114,61,21,1109
98294,110,255,18,1096
99241,114,55,23,1078
100053,120,235,13,1064
100760,114,53,24,1052
102978,126,255,10,1014
104208,108,255,17,994
106886,114,116,11,952
107410,109,185,11,944
107638,116,255,15,941
108832,163,255,9,923
111670,111,255,19,882
111889,114,106,12,879
111956,114,51,25,878
113433,114,255,19,858
114457,114,49,26,845
114540,140,85,9,844
116040,165,57,9,824
118221,111,213,12,797
118284,140,255,9,797
121735,125,255,13,755
121891,133,255,9,753
121964,122,255,14,752
122752,156,142,9,743
123355,125,153,10,736
123500,109,113,18,735
124198,133,198,9,727
125011,109,107,19,718
125108,113,235,13,717
127312,109,102,20,694
127952,173,102,10,687
128130,109,120,17,685
128762,125,234,12,679
129567,109,89,23,671
129823,124,185,11,668
130448,170,230,10,662
130859,109,93,22,658
131643,130,230,10,650
134779,109,82,25,621
135973,109,97,21,611
136766,109,255,19,604
138147,116,255,17,592
138371,118,255,18,590
138503,115,255,17,589
139440,120,255,17,581
140217,109,78,26,575
140222,120,255,21,575
142173,109,85,24,560
142507,118,255,15,557
143137,111,255,20,552
144109,137,255,9,545
145823,114,255,21,532
146344,165,34,15,528
147045,165,39,13,523
147562,165,43,12,519
147606,173,255,9,519
148809,115,139,11,510
148975,109,128,16,509
149085,160,170,9,508
150451,118,255,17,498
150755,120,196,13,496
150771,165,36,14,496
151760,165,46,11,489
152051,120,219,14,487
152378,114,255,20,485
154344,113,255,21,472
154545,120,170,12,471
155128,174,255,10,467
155244,165,32,16,466
155427,110,255,21,465
155742,145,170,9,463
156619,165,27,19,457
157009,109,136,15,455
157084,165,51,10,454
157115,165,28,18,454
157712,126,116,11,450
158826,122,255,13,443
159521,117,255,19,439
160157,165,30,17,435
160497,132,255,10,433
161105,126,85,15,429
161633,157,255,9,426
162098,118,255,19,423
163045,125,255,12,417
163246,170,153,10,416
163731,115,96,16,413
163910,130,255,12,412
164689,132,128,10,407
164835,126,98,13,406
165041,126,91,14,405
165544,165,24,21,402
165712,165,22,23,401
166084,165,20,26,399
166162,168,255,10,399
167931,109,170,12,389
168049,165,255,10,388
168640,131,255,11,385
168812,126,106,12,384
168813,165,21,24,384
169775,165,23,22,379
170513,165,20,25,375
170800,143,255,9,374
170893,165,26,20,373
171851,140,36,21,368
172079,117,255,21,367
172418,115,102,15,365
172581,109,146,14,364
172597,177,230,10,364
173154,128,255,12,361
173290,111,237,14,360
173521,122,255,16,359
175137,115,90,17,351
175379,160,255,9,350
176772,113,255,20,343
177108,136,255,11,342
178215,140,38,20,336
178930,167,255,9,333
179991,111,255,21,328
181713,140,51,15,320
182372,126,80,16,317
182420,110,255,20,317
182895,159,255,10,315
183004,126,55,23,314
183715,115,77,20,311
183839,147,255,9,311
184677,126,75,17,307
185359,140,32,24,304
185598,140,48,16,303
185684,126,58,22,303
185815,140,35,22,302
186265,141,198,9,300
187211,126,61,21,296
187479,126,49,26,295
187480,115,81,19,295
187671,116,238,15,294
187728,163,230,10,294
187993,140,43,18,293
188442,126,64,20,291
188774,115,109,14,290
189472,140,55,14,287
189984,171,255,10,285
190163,126,51,25,284
190190,140,77,10,284
190465,126,53,24,283
190769,115,67,23,282
190993,140,31,25,281
191055,115,73,21,281
191149,126,255,14,280
192198,140,33,23,276
192484,125,237,14,275
193244,126,71,18,272
193595,116,255,21,271
194085,153,255,9,269
194279,140,59,13,268
194338,113,219,14,268
194573,125,216,13,267
194605,140,45,17,267
194709,135,255,12,267
194804,134,255,11,266
194865,130,209,11,266
195197,138,255,10,265
195480,111,106,24,264
195944,115,85,18,262
196265,141,255,10,261
196484,128,234,12,260
196491,126,67,19,260
197106,111,98,26,258
197710,115,70,22,256
197887,120,255,23,255
198523,112,255,23,253
199030,109,157,13,251
199291,169,255,11,250
199588,140,40,19,249
199596,135,255,10,249
199848,133,179,10,248
200870,142,255,11,245
201825,177,255,10,241
202098,140,29,26,240
202169,111,111,23,240
203698,111,102,25,235
203844,125,139,11,234
203849,111,196,13,234
203954,115,61,25,234
204205,127,255,13,233
204474,111,121,21,232
205106,124,255,14,230
205126,115,64,24,230
205609,115,59,26,229
206426,124,170,12,226
206465,140,64,12,226
207192,138,255,12,224
208231,111,116,22,221
208565,125,102,15,220
208787,119,255,20,219
209121,173,68,15,218
209149,109,255,21,218
210129,140,70,11,215
210160,108,255,20,215
211012,122,255,15,212
211467,156,255,10,211
211621,129,255,14,210
212222,125,109,14,209
212377,170,209,11,208
212759,166,255,11,207
214896,120,255,20,201
215785,156,128,10,199
217136,173,64,16,195
218047,111,128,20,193
219052,177,255,11,190
219164,153,255,10,190
219500,115,128,12,189
220252,120,204,15,187
220368,172,255,11,187
221072,132,255,13,185
222284,109,255,22,182
222991,122,238,15,180
223608,122,255,18,179
223873,173,60,17,178
224709,173,57,18,176
225529,173,93,11,174
228238,173,54,19,168
228265,173,73,14,168
229074,120,182,14,166
229198,111,134,19,166
230892,115,118,13,162
230901,173,51,20,162
233223,139,255,11,158
233444,173,78,13,157
233812,112,255,22,156
234813,164,255,11,154
235402,116,255,20,153
235814,146,227,9,152
235815,124,238,15,152
236771,160,153,10,150
237441,110,255,23,149
237839,115,255,23,148
238330,177,209,11,147
238833,111,255,23,146
240399,116,255,23,143
240448,113,255,22,143
241005,133,255,14,142
241094,120,255,25,142
241402,120,157,13,141
241459,132,116,11,141
242968,119,255,21,138
243152,117,255,20,138
245779,112,239,16,133
245816,147,255,10,133
246024,124,255,16,133
246319,173,85,12,132
247494,113,255,23,130
248131,173,49,21,129
248786,175,255,11,128
248795,125,96,16,128
249362,111,221,15,127
249868,173,46,22,126
249973,111,142,18,126
251181,111,150,17,124
253174,111,144,23,121
253252,116,255,22,121
253585,126,255,16,120
253613,145,153,10,120
255070,161,255,11,118
255777,140,255,12,117
258000,147,255,11,114
258540,119,255,23,113
259726,173,44,23,111
260438,116,239,16,110
260439,122,240,17,110
261113,122,255,19,109
261718,125,90,17,108
261782,111,151,22,108
262703,124,255,15,107
263132,150,198,9,106
264807,129,255,13,104
265463,173,39,26,103
265558,125,118,13,103
266069,122,255,17,102
267076,158,255,11,101
267555,116,223,16,100
267690,175,255,12,100
268401,128,255,15,99
268418,125,221,15,99
268552,163,209,11,99
268629,133,255,12,99
268665,120,255,22,99
269354,156,49,26,98
270028,125,85,18,97
270070,177,232,11,97
270870,128,216,13,96
271088,138,232,11,96
271644,141,179,10,95
271708,110,255,22,95
271895,125,67,23,95
272018,144,255,10,95
272347,111,182,14,94
272501,111,158,21,94
273475,111,133,25,93
274141,173,43,24,92
274183,125,128,12,92
274189,115,255,25,92
275131,108,255,23,91
275856,170,255,12,90
275868,111,127,26,90
276829,130,191,12,89
276870,156,75,17,89
277606,125,200,14,88
277650,173,41,25,88
277797,162,255,10,88
277842,111,138,24,88
277848,150,255,9,88
278789,170,139,11,87
279604,156,53,24,86
282700,165,255,12,83
283367,133,162,11,82
285416,156,80,16,80
285417,156,64,20,80
285465,111,255,24,80
285673,125,61,25,80
285695,122,223,16,80
286522,125,59,26,79
286594,156,51,25,79
286677,164,255,13,79
287420,132,91,14,78
287424,175,255,13,78
288609,155,255,11,77
288763,125,64,24,77
288764,113,204,15,77
288765,111,159,16,77
289803,138,255,13,76
290852,132,85,15,75
290905,125,77,20,75
291699,135,255,14,74
291839,123,255,18,74
292087,111,166,20,74
293078,108,255,22,73
293225,125,255,17,73
293985,132,67,19,72
293986,132,106,12,72
295342,156,71,18,71
295343,156,61,21,71
295454,125,70,22,71
295478,124,157,13,71
296343,112,255,25,70
296347,156,91,14,70
297708,122,255,20,69
297825,114,255,25,69
298696,156,85,15,68
298752,113,255,25,68
298927,111,170,15,68
299089,117,255,23,68
300292,125,81,19,67
300293,120,97,21,67
301270,111,174,19,66
301869,143,255,12,66
302780,156,116,11,65
303722,132,49,26,64
303730,134,255,13,64
303908,125,73,21,64
305508,110,255,25,63
306508,171,255,13,62
307040,137,255,14,62
307041,141,255,14,62
307925,132,80,16,61
308409,120,102,20,61
308935,125,255,19,60
308995,156,58,22,60
309158,120,93,22,60
310618,132,98,13,59
310619,132,55,23,59
310746,120,85,24,59
310828,118,255,25,59
311742,156,67,19,58
311833,109,255,25,58
311834,110,255,24,58
311983,120,82,25,58
312080,156,98,13,58
312473,108,181,24,58
313405,156,106,12,57
313653,132,53,24,57
314734,132,71,18,56
314824,108,173,25,56
315127,111,207,16,56
315410,141,255,13,56
315411,145,255,12,56
316437,120,146,14,55
316563,115,255,22,55
317475,125,255,18,54
317476,124,223,16,54
317582,132,58,22,54
317712,120,89,23,54
317737,120,107,19,54
318320,123,255,20,54
319775,124,255,17,53
320544,120,113,18,52
320548,132,51,25,52
320574,156,55,23,52
320709,132,64,20,52
322411,112,225,17,51
323476,120,255,24,51
324056,170,191,12,50
324707,145,255,11,50
325830,127,255,17,49
326036,120,191,16,49
326042,113,161,19,49
327373,116,255,25,48
328174,113,139,22,48
329513,146,204,10,47
329670,111,184,18,47
329693,132,75,17,47
329945,114,255,24,47
331029,170,67,23,46
331095,145,139,11,46
331174,116,241,18,46
331193,178,255,12,46
331258,120,120,17,46
332154,153,255,11,46
333203,169,255,14,45
333276,158,255,12,45
333306,118,255,24,45
334751,150,179,10,44
334908,113,118,26,44
334991,160,255,12,44
335017,173,255,12,44
337061,132,61,21,43
337149,122,227,18,43
337174,168,255,13,43
337222,135,235,13,43
337227,120,128,16,43
337301,120,78,26,43
337669,108,188,23,43
337856,148,255,12,43
338592,129,238,15,42
338603,122,242,19,42
338896,120,170,15,42
339266,115,255,24,42
339539,135,255,16,42
341296,159,255,13,41
341896,143,255,13,41
342879,131,255,14,40
343123,174,255,14,40
343301,119,255,22,40
343767,113,133,23,40
343844,150,255,10,40
345320,121,255,21,39
345449,177,191,12,39
345542,120,136,15,39
345999,125,207,16,39
347634,113,153,20,38
347743,111,195,17,38
348323,113,146,21,38
350014,123,255,21,37
350017,176,255,14,37
350160,160,139,11,37
350163,113,191,16,37
350277,138,213,12,37
350597,117,255,22,37
350967,150,255,11,37
351137,131,255,16,37
352054,178,255,14,36
352147,108,241,18,36
352307,163,255,12,36
352437,125,187,15,36
354917,109,255,24,35
355106,155,255,12,35
355694,139,255,14,35
356959,124,255,21,34
357007,178,255,13,34
357895,112,166,23,34
359790,160,64,24,33
359905,169,234,12,33
359906,170,128,12,33
360019,133,149,12,33
360114,128,255,16,33
360248,172,255,15,33
362258,177,213,12,32
362259,170,64,24,32
362457,170,59,26,32
362801,113,255,24,32
363245,108,228,19,32
365427,170,70,22,31
365705,128,200,14,31
365736,168,255,12,31
366039,113,240,17,31
367823,123,255,19,30
367992,133,69,26,30
368192,164,234,12,30
368235,156,232,11,30
371310,116,210,17,29
371332,170,61,25,29
371736,170,90,17,29
371820,163,191,12,29
372028,108,167,26,29
372284,113,128,24,29
372285,108,197,22,29
372350,108,255,25,29
372358,145,255,13,29
372690,118,242,20,29
374162,110,255,26,28
374265,170,102,15,28
374388,153,232,11,28
374459,124,89,23,28
374719,112,153,25,28
374951,108,255,24,28
375139,144,255,14,28
375790,120,255,26,28
377592,122,210,17,27
378847,133,255,16,27
380901,113,122,25,26
380902,170,85,18,26
380903,170,96,16,26
380960,116,225,17,26
381118,116,255,24,26
381262,112,174,22,26
381414,142,234,12,26
381590,120,106,24,26
381825,113,180,17,26
382265,170,118,13,26
382845,121,255,23,26
384645,160,70,22,25
384850,170,73,21,25
384867,120,180,17,25
384871,124,107,19,25
384872,170,81,19,25
385068,124,82,25,25
385172,178,255,16,25
385565,171,255,14,25
385695,119,255,25,25
385882,125,241,18,25
386226,124,113,18,25
386614,121,255,22,25
387734,145,67,23,24
387864,130,177,13,24
387895,113,255,26,24
387899,170,109,14,24
388008,108,206,21,24
388009,112,147,26,24
388050,176,255,15,24
388121,120,102,25,24
388940,112,159,24,24
392388,141,162,11,23
392408,173,255,13,23
392500,160,59,26,23
392512,138,255,15,23
392513,136,255,13,23
392514,148,255,14,23
392602,122,230,20,23
393409,128,239,16,23
393517,134,255,15,23
394012,126,255,19,23
395654,145,85,18,22
395809,124,146,14,22
395810,133,78,23,22
395894,133,71,25,22
396016,120,159,16,22
396110,133,119,15,22
396608,114,255,26,22
396610,136,255,15,22
396858,124,97,21,22
400394,129,255,16,21
400405,177,177,13,21
401055,112,255,26,21
401379,133,74,24,21
401700,145,118,13,21
402700,165,255,14,21
404436,160,67,23,20
404876,132,255,15,20
404877,130,255,15,20
404951,124,120,17,20
405741,108,217,20,20
406477,110,177,26,20
406484,166,255,15,20
409930,120,128,20,19
409939,167,255,14,19
410027,113,170,18,19
410058,115,255,26,19
410129,120,111,23,19
410130,120,150,17,19
410621,174,255,15,19
410800,120,98,26,19
411855,133,128,14,19
411866,133,137,13,19
412168,162,255,15,19
414031,145,81,19,18
414445,163,255,14,18
414446,161,255,14,18
414611,173,255,17,18
415153,178,255,18,18
415872,130,255,18,18
417232,139,255,16,18
420077,124,78,26,17
420083,124,210,17,17
420093,145,77,20,17
420381,160,90,17,17
420384,124,128,16,17
420484,153,213,12,17
420491,177,100,23,17
420605,157,255,13,17
421425,111,255,26,17
421460,110,184,25,17
421575,141,255,16,17
422298,155,255,13,17
422836,142,255,15,17
425060,160,73,21,16
425223,177,96,24,16
425482,116,162,22,16
425516,133,238,15,16
425638,160,61,25,16
425673,122,215,19,16
426261,145,109,14,16
426698,148,255,13,16
426737,145,64,24,16
427223,128,255,20,16
431944,170,255,15,15
432206,177,109,21,15
432430,124,136,15,15
432431,145,128,12,15
432522,176,255,17,15
433221,130,88,26,15
433332,115,242,19,15
433494,120,134,19,15
433495,170,77,20,15
433726,153,255,12,15
434213,152,255,13,15
434293,120,116,22,15
434864,166,255,13,15
437723,131,255,17,14
439522,124,85,24,14
440108,119,255,24,14
441468,158,255,15,14
445689,177,196,13,13
445699,160,81,19,13
445918,170,109,21,13
446020,112,213,18,13
446066,116,228,19,13
446128,124,102,20,13
447334,124,93,22,13
447335,133,112,16,13
447437,112,182,21,13
447487,145,90,17,13
447638,150,255,12,13
