,h,s,v,num
15220,116,20,190,8847
15335,110,22,205,8791
15355,113,25,163,8782
15365,112,24,161,8778
15419,120,17,175,8754
15448,120,16,187,8736
15451,112,19,198,8735
15542,112,19,201,8697
15544,113,21,197,8696
15555,110,28,162,8693
15568,116,17,205,8683
15570,116,23,166,8682
15573,116,18,204,8681
15607,109,29,183,8662
15614,113,19,161,8655
15620,116,22,166,8650
15675,113,16,195,8620
15682,116,20,191,8616
15709,109,28,189,8607
15744,112,19,200,8588
15788,111,21,155,8569
15791,108,28,157,8568
15796,112,19,199,8566
15810,110,29,161,8563
15828,112,24,162,8553
15928,109,28,188,8504
15944,116,19,190,8499
16069,122,20,182,8436
16073,120,16,162,8435
16078,111,17,150,8433
16083,122,20,183,8431
16086,113,16,196,8430
16122,111,17,151,8411
16160,122,19,184,8395
16163,120,16,188,8394
16182,113,25,162,8388
16195,120,19,165,8382
16208,120,16,158,8377
16214,122,20,181,8373
16215,111,16,207,8373
16256,109,29,185,8358
16275,109,29,184,8353
16301,113,15,198,8343
16305,108,21,210,8341
16342,109,29,182,8330
16346,111,17,149,8329
16368,109,29,187,8316
16376,112,24,159,8311
16411,112,19,202,8294
16501,110,22,206,8262
16526,113,15,200,8251
16529,109,29,186,8250
16534,109,28,190,8248
16576,113,21,198,8225
16588,113,15,199,8219
16612,113,16,197,8205
16651,116,18,203,8191
16689,109,30,180,8176
16730,109,28,194,8160
16749,122,19,185,8151
16789,116,19,191,8131
16847,109,26,207,8108
16871,116,23,165,8098
16880,120,16,159,8093
16888,109,26,206,8090
16913,116,17,206,8078
16916,109,28,192,8076
17021,109,30,181,8040
17042,120,16,189,8029
17058,109,28,191,8023
17065,109,27,196,8021
17069,116,22,165,8020
17078,108,28,156,8017
17096,122,20,180,8009
17098,108,28,154,8008
17126,110,22,207,7997
17136,111,16,208,7993
17202,120,16,161,7959
17238,109,28,193,7940
17251,113,20,156,7936
17273,108,21,211,7929
17311,116,20,192,7914
17324,109,30,179,7908
17337,112,24,158,7904
17375,110,29,160,7887
17393,112,19,203,7881
17396,109,26,208,7879
17436,109,27,195,7862
17445,109,27,197,7859
17482,109,30,178,7843
17542,113,15,201,7820
17583,116,19,192,7804
17604,109,27,198,7798
17674,109,30,177,7772
17679,120,16,160,7770
17775,113,25,161,7734
17814,116,22,164,7714
17855,113,20,202,7700
17869,120,19,164,7697
17870,116,23,164,7697
17876,116,20,193,7696
17894,113,21,199,7689
17919,113,15,202,7679
17931,111,16,209,7675
17943,109,27,199,7672
17953,116,20,194,7668
17956,109,15,140,7667
17977,109,26,205,7658
18009,116,18,202,7645
18030,122,19,186,7633
18052,113,15,206,7627
18079,120,19,163,7617
18086,109,30,176,7613
18104,120,16,190,7606
18107,113,15,207,7605
18170,110,22,208,7576
18171,120,19,162,7576
18182,116,22,163,7573
18183,116,22,162,7573
18186,113,20,201,7571
18191,113,15,204,7569
18210,116,23,163,7560
18229,120,16,157,7548
18238,120,16,192,7546
18286,109,26,204,7528
18317,112,19,204,7516
18320,113,20,200,7515
18340,113,15,203,7508
18390,113,20,203,7488
18394,108,28,155,7487
18451,120,16,191,7466
18454,108,28,153,7463
18464,110,22,209,7457
18502,116,17,207,7443
18520,109,31,175,7438
18549,125,18,180,7427
18575,116,18,195,7418
18577,120,16,193,7417
18605,116,18,194,7408
18620,122,20,175,7399
18727,111,16,211,7364
18734,111,17,148,7362
18748,111,16,210,7357
18755,109,27,200,7355
18796,116,20,195,7345
18814,110,29,159,7343
18825,111,27,192,7336
18832,116,18,193,7334
18833,122,19,187,7334
18842,109,26,203,7331
18875,113,15,208,7320
18910,112,19,205,7309
18957,109,26,209,7291
18979,111,27,191,7284
19023,122,20,179,7267
19046,125,16,177,7257
19055,122,20,176,7254
19059,108,20,212,7253
19109,109,15,139,7239
19112,109,31,174,7238
19117,116,22,161,7237
19177,109,27,201,7220
19258,122,21,174,7194
19282,113,15,205,7188
19289,116,24,162,7186
19316,120,19,161,7178
19320,116,18,196,7177
19337,109,27,202,7170
19348,111,27,190,7166
19395,110,22,210,7147
19403,116,22,160,7144
19443,125,16,178,7128
19444,111,27,189,7128
19451,109,31,172,7125
19488,113,15,209,7110
19492,122,19,188,7109
19513,112,18,208,7102
19534,116,20,196,7094
19580,109,31,173,7081
19585,122,20,178,7080
19619,112,19,206,7069
19623,111,27,187,7067
19646,116,18,201,7057
19675,111,22,154,7048
19682,122,20,177,7045
19693,111,28,184,7041
19706,116,18,197,7036
19764,122,21,168,7016
19844,120,19,160,6991
19846,120,16,194,6990
19861,125,16,176,6985
19916,111,26,193,6969
19925,111,16,212,6967
19963,113,20,204,6956
19975,111,27,188,6952
19976,122,19,189,6951
19980,111,17,147,6950
19986,111,28,182,6949
19991,130,15,157,6948
20000,116,18,198,6946
20002,116,18,200,6945
20028,109,26,210,6936
20053,125,19,179,6927
20109,109,25,212,6911
20127,113,20,205,6906
20144,113,26,160,6900
20158,122,19,190,6897
20159,111,28,185,6897
20169,125,16,175,6892
20217,130,15,158,6874
20237,110,29,158,6868
20251,111,27,186,6863
20307,112,18,207,6845
20391,109,31,171,6820
20408,111,28,183,6815
20413,125,20,167,6813
20460,112,24,157,6800
20500,116,18,199,6786
20509,111,17,146,6783
20559,122,21,173,6770
20572,111,16,213,6766
20587,109,25,211,6762
20591,125,15,182,6761
20632,111,25,207,6752
20639,113,20,206,6750
20675,120,16,195,6742
20706,116,19,197,6732
20770,125,16,172,6710
20843,125,16,180,6688
20852,116,24,161,6684
20862,110,29,157,6680
20869,125,18,181,6679
20909,125,19,178,6664
20925,111,18,145,6659
20939,125,16,173,6655
20967,125,16,174,6648
20968,122,21,172,6648
20971,122,21,167,6647
20974,122,21,170,6646
20980,109,25,213,6645
20982,125,16,179,6645
21008,125,19,175,6635
21020,108,20,213,6632
21037,116,19,198,6627
21054,111,28,181,6623
21077,120,16,156,6616
21081,111,25,206,6613
21093,110,29,156,6608
21127,130,15,156,6598
21177,111,26,194,6584
21204,125,19,174,6575
21232,125,20,168,6568
21260,111,29,177,6560
21262,129,21,173,6559
21295,129,21,174,6550
21353,116,17,208,6534
21367,112,18,210,6531
21374,112,18,209,6529
21385,130,15,155,6525
21390,111,29,178,6524
21400,113,15,210,6521
21405,122,22,166,6520
21421,125,19,173,6516
21495,125,18,183,6493
21516,122,21,169,6485
21545,125,15,181,6477
21546,116,22,159,6477
21588,125,18,182,6461
21603,125,18,188,6455
21604,122,19,191,6454
21611,122,21,171,6453
21626,111,22,153,6448
21640,111,25,208,6444
21660,111,29,176,6437
21681,109,15,138,6432
21689,125,15,183,6430
21717,116,19,199,6421
21748,125,16,171,6415
21783,125,20,166,6404
21791,125,19,176,6402
21801,110,30,155,6398
21833,113,20,207,6386
21850,125,20,169,6382
21851,125,19,177,6382
21935,111,15,214,6350
21947,111,28,180,6346
21969,125,18,187,6339
22008,125,19,172,6328
22052,120,16,196,6315
22064,109,25,214,6312
22081,116,19,202,6305
22090,125,15,184,6303
22101,116,19,201,6300
22108,111,28,179,6299
22116,125,15,186,6297
22121,108,20,214,6296
22175,113,20,155,6282
22183,108,29,152,6280
22199,111,30,172,6275
22221,125,15,185,6270
22271,116,19,200,6256
22282,111,24,211,6253
22295,129,21,172,6251
22302,111,26,195,6249
22310,111,29,173,6247
22385,110,30,154,6225
22387,111,29,175,6224
22420,125,17,163,6215
22464,125,19,171,6201
22465,113,26,159,6201
22469,125,17,170,6200
22470,111,26,198,6200
22476,125,18,184,6198
22512,122,19,192,6188
22526,120,19,159,6183
22537,125,17,161,6180
22543,125,17,162,6178
22566,111,26,196,6170
22570,111,24,209,6169
22574,125,15,187,6168
22578,111,30,171,6167
22586,125,18,189,6165
22664,116,17,209,6144
22722,116,19,203,6128
22729,124,20,180,6125
22732,125,20,170,6123
22754,125,18,186,6117
22755,111,25,205,6116
22773,111,24,210,6113
22794,125,17,165,6105
22873,129,20,175,6083
22892,125,17,169,6078
22955,110,22,211,6065
22980,111,29,174,6060
22993,112,18,211,6058
23026,128,16,173,6048
23048,120,16,197,6041
23059,125,17,164,6037
23080,116,19,206,6032
23091,122,22,165,6028
23137,125,20,165,6015
23143,125,18,185,6014
23158,111,26,197,6010
23159,113,15,211,6010
23171,111,25,204,6006
23212,111,30,170,5997
23245,111,15,215,5989
23297,125,18,160,5973
23345,113,20,151,5961
23369,115,25,184,5954
23376,128,16,174,5953
23398,113,20,154,5949
23463,113,20,152,5932
23502,112,25,156,5923
23516,115,25,185,5921
23544,116,24,160,5913
23579,124,20,181,5905
23590,120,19,158,5902
23613,116,18,207,5897
23638,120,15,198,5891
23660,111,22,152,5884
23668,122,18,193,5882
23679,108,29,151,5879
23687,128,22,176,5877
23694,111,30,169,5875
23727,122,22,163,5865
23771,122,22,164,5855
23802,125,17,190,5847
23845,109,25,215,5837
23860,128,16,175,5834
23870,130,15,154,5832
23879,128,16,172,5830
23899,113,20,208,5824
23902,125,17,167,5823
23908,116,19,204,5822
23949,113,20,153,5812
23950,109,31,199,5812
23952,111,24,212,5811
23992,115,26,175,5803
24036,128,22,177,5794
24059,116,17,210,5787
24061,125,18,159,5786
24066,109,15,136,5785
24105,116,19,205,5778
24116,124,20,179,5776
24132,109,15,137,5772
24147,113,20,209,5769
24221,125,17,166,5750
24225,120,15,200,5747
24235,128,16,177,5744
24250,111,18,144,5740
24283,122,22,162,5727
24284,109,31,195,5727
24285,120,15,204,5727
24291,108,20,217,5726
24308,108,20,215,5723
24323,115,24,192,5720
24325,128,16,176,5720
24354,128,16,171,5713
24365,115,26,176,5710
24394,129,20,176,5704
24399,120,15,199,5703
24420,125,17,168,5698
24433,111,26,199,5695
24464,109,31,198,5688
24478,109,31,197,5686
24483,125,15,188,5685
24500,116,23,158,5680
24533,125,20,164,5672
24534,115,26,177,5672
24628,115,25,186,5647
24635,111,15,216,5646
24695,128,22,175,5633
24697,110,30,153,5632
24707,124,19,184,5629
24714,115,24,189,5627
24741,122,18,194,5622
24750,115,24,191,5618
24757,115,25,183,5617
24758,115,25,181,5616
24783,116,18,208,5611
24825,109,31,200,5598
24851,125,15,189,5593
24916,112,18,212,5579
24923,124,20,178,5577
24933,115,26,174,5574
24949,120,15,201,5571
24980,108,20,216,5565
24986,115,25,182,5564
25005,113,19,210,5562
25009,125,15,191,5561
25032,128,16,178,5555
25040,125,18,158,5553
25041,113,20,150,5553
25095,115,26,178,5538
25111,124,20,176,5535
25130,115,27,171,5532
25155,112,25,154,5527
25163,111,22,151,5526
25195,120,16,155,5517
25211,113,26,158,5514
25224,156,16,160,5511
25232,112,25,155,5508
25260,111,25,202,5503
25380,115,24,190,5478
25384,111,24,213,5477
25393,111,30,168,5475
25407,128,18,159,5472
25419,111,25,203,5471
25429,128,18,160,5468
25430,109,31,196,5468
25455,115,27,172,5462
25469,115,26,179,5458
25470,130,15,153,5458
25485,124,19,185,5456
25501,120,15,203,5453
25545,115,27,173,5444
25552,108,20,218,5443
25554,109,30,201,5442
25561,124,20,177,5441
25636,125,15,190,5426
25712,111,25,200,5407
25756,116,17,211,5398
25761,124,20,182,5397
25836,115,24,193,5380
25872,109,25,216,5373
25904,128,17,161,5367
25918,108,29,150,5362
25938,124,20,175,5357
25968,109,30,202,5349
25986,116,23,157,5345
25988,124,20,183,5345
25997,110,22,212,5342
26008,129,20,177,5340
26014,128,15,181,5340
26015,128,17,170,5340
26031,111,22,150,5337
26047,128,16,180,5333
26050,120,19,157,5332
26055,115,27,170,5331
26088,128,16,179,5326
26091,120,15,202,5326
26121,120,15,205,5317
26152,124,19,187,5311
26177,115,27,169,5306
26193,122,22,161,5304
26230,111,25,201,5294
26241,122,18,195,5293
26242,122,18,196,5293
26245,115,25,187,5292
26265,125,21,161,5288
26266,129,21,171,5288
26339,111,31,167,5274
26393,124,19,186,5264
26397,128,15,183,5263
26406,116,24,177,5261
26407,125,15,192,5261
26433,153,16,163,5257
26454,115,24,188,5253
26471,129,22,164,5249
26517,128,17,169,5242
26575,109,15,135,5232
26589,130,15,152,5229
26642,128,21,181,5219
26661,153,16,161,5214
26663,111,15,217,5213
26678,124,19,188,5209
26692,111,22,149,5206
26728,129,21,167,5198
26762,111,24,214,5192
26770,125,20,163,5191
26794,115,26,180,5186
26799,128,17,162,5185
26838,115,24,194,5179
26841,156,16,161,5179
26864,129,20,178,5174
26874,120,17,154,5172
26879,128,15,182,5171
26904,122,18,197,5167
26915,125,20,162,5164
26959,116,24,179,5156
27009,124,19,189,5146
27030,128,21,178,5141
27033,116,25,176,5140
27043,128,17,168,5137
27044,109,30,203,5137
27089,125,18,157,5128
27179,112,25,153,5113
27185,109,30,207,5112
27188,156,16,162,5112
27199,113,26,157,5110
27210,115,24,195,5109
27222,116,26,170,5107
27233,116,26,169,5105
27248,125,17,193,5103
27251,109,30,206,5102
27255,116,18,209,5101
27269,153,16,162,5098
27297,120,17,151,5091
27305,115,23,196,5088
27348,120,20,156,5079
27376,115,27,168,5075
27400,128,18,158,5071
27410,129,20,179,5070
27416,113,26,156,5069
27417,111,30,194,5069
27439,129,22,166,5066
27475,125,15,193,5057
27479,111,30,196,5056
27482,113,19,211,5056
27489,128,17,163,5054
27522,112,18,213,5049
27538,111,29,199,5047
27554,109,30,204,5044
27599,125,21,160,5037
27603,128,21,180,5036
27631,111,31,166,5032
27640,120,17,152,5031
27666,109,30,205,5026
27670,113,26,155,5025
27674,129,22,165,5023
27675,111,30,195,5023
27723,133,21,171,5015
27743,111,30,197,5011
27749,128,15,184,5009
27774,111,30,198,5004
27802,133,21,172,4999
27806,156,16,159,4999
27825,110,22,213,4995
27832,129,19,184,4995
27840,128,21,179,4993
27844,111,31,190,4992
27845,116,24,178,4992
27887,111,24,215,4985
27898,129,21,170,4983
27920,156,16,155,4979
27987,110,30,152,4967
27990,124,21,174,4966
27998,129,21,169,4965
28039,111,18,143,4957
28071,120,17,153,4953
28073,129,20,183,4953
28086,120,15,206,4950
28109,129,21,168,4947
28141,120,17,150,4941
28148,128,21,186,4941
28164,130,15,151,4938
28189,116,24,159,4932
28201,128,22,174,4929
28232,111,30,193,4926
28241,122,18,198,4924
28263,129,22,163,4921
28293,128,17,166,4915
28421,153,16,160,4893
28430,109,25,217,4891
28447,116,25,175,4888
28449,129,22,161,4888
28453,128,17,167,4887
28481,111,31,192,4883
28493,122,22,160,4881
28535,125,17,192,4875
28574,115,23,197,4869
28577,125,17,194,4869
28593,124,21,173,4866
28602,128,17,164,4865
28608,128,18,157,4864
28629,111,31,187,4860
28647,122,22,186,4856
28662,125,17,195,4854
28684,133,21,173,4850
28698,125,17,191,4848
28710,116,24,180,4846
28753,156,15,165,4837
28793,116,23,185,4830
28795,129,22,162,4830
28801,128,23,169,4829
28816,116,17,212,4827
28837,124,21,169,4824
28869,108,20,219,4819
28873,128,23,170,4818
28914,111,15,218,4811
28926,116,23,156,4809
28935,116,25,171,4807
28940,112,29,195,4806
28962,112,31,180,4803
28969,115,22,208,4802
28979,156,16,156,4801
28987,129,20,180,4800
29007,111,31,191,4797
29010,112,18,216,4796
29017,111,28,211,4794
29023,128,15,185,4793
29034,111,31,189,4791
29090,111,31,188,4780
29096,112,25,152,4779
29107,124,19,190,4778
29116,156,16,163,4777
29158,153,16,164,4769
29175,108,29,149,4766
29179,156,15,166,4766
29189,113,26,154,4764
29190,115,27,167,4764
29197,113,21,149,4763
29200,156,16,157,4763
29225,111,22,148,4758
29240,115,22,207,4757
29277,129,22,160,4751
29314,124,21,168,4743
29327,128,22,172,4741
29335,124,21,172,4739
29360,120,20,155,4735
29361,109,29,212,4735
29382,128,22,173,4731
29413,112,28,197,4726
29453,129,20,182,4719
29460,111,29,200,4718
29465,156,16,158,4718
29474,153,16,159,4717
29501,120,15,207,4712
29509,116,23,186,4711
29520,115,23,198,4709
29525,112,29,194,4708
29531,156,17,154,4708
29532,128,21,184,4708
29535,116,28,179,4707
29569,133,21,170,4702
29576,128,18,156,4701
29623,130,15,150,4692
29631,109,15,134,4691
29641,128,22,171,4690
29642,116,23,190,4690
29693,122,18,199,4683
29724,129,20,181,4678
29726,128,21,185,4678
29735,112,29,193,4676
29745,163,15,154,4675
29754,129,19,185,4674
29759,110,21,214,4673
29774,128,17,165,4671
29786,116,25,174,4669
29842,115,22,206,4661
29862,124,21,170,4658
29909,156,16,164,4648
29953,153,16,157,4641
29974,112,30,188,4637
29982,128,23,168,4635
29993,109,25,218,4634
30010,113,27,153,4632
30015,112,31,179,4631
30034,116,23,155,4628
30053,128,21,183,4626
30057,116,23,189,4625
30086,112,29,192,4620
30116,130,15,149,4615
30131,122,22,185,4613
30132,128,15,186,4613
30141,133,21,174,4611
30151,116,23,191,4609
30173,111,28,212,4605
30186,153,16,158,4603
30189,109,29,210,4602
30193,109,29,208,4602
30201,124,21,167,4601
30223,116,24,184,4599
30236,124,19,191,4598
30238,122,18,200,4597
30255,125,21,159,4595
30262,112,18,214,4594
30275,110,30,151,4592
30290,116,25,172,4590
30291,109,29,209,4590
30302,128,21,182,4589
30312,153,15,169,4588
30326,116,23,188,4586
30327,112,30,189,4586
30334,115,22,205,4585
30342,113,19,212,4584
30353,120,17,149,4580
30453,108,29,147,4565
30460,111,18,142,4564
30469,116,23,187,4563
30478,112,28,198,4561
30526,120,20,154,4555
30563,122,22,184,4551
30569,125,17,196,4550
30581,109,29,213,4549
30635,111,23,147,4539
30644,112,29,196,4538
30662,116,25,173,4534
30663,122,22,187,4534
30665,109,29,211,4534
30674,163,15,153,4532
30716,153,15,168,4527
30734,124,21,171,4523
30784,115,23,199,4515
30818,116,26,195,4507
30834,122,18,201,4505
30840,116,24,158,4504
30842,129,19,187,4504
30895,116,18,210,4496
30901,133,24,173,4495
30919,156,15,167,4492
31028,128,23,167,4475
31030,109,24,220,4475
31034,122,22,188,4475
31091,112,28,199,4467
31118,111,29,201,4464
31125,116,23,192,4463
31145,129,19,186,4461
31147,112,29,191,4460
31156,111,15,219,4459
31168,112,30,187,4456
31182,112,18,215,4454
31192,153,15,165,4453
31199,112,28,200,4452
31251,111,28,206,4442
31260,129,19,188,4441
31273,113,21,148,4439
31294,129,19,189,4435
31295,111,28,210,4435
31302,120,15,208,4434
31321,128,15,187,4432
31421,170,15,158,4420
31443,109,24,219,4418
31461,116,17,213,4415
31496,116,22,193,4410
31502,125,24,182,4409
31514,156,15,168,4408
31522,116,23,154,4406
31534,116,29,178,4404
31545,111,31,165,4402
31552,122,22,189,4401
31560,115,23,200,4399
31566,116,29,177,4398
31574,112,30,184,4397
31613,115,23,204,4392
31615,125,18,156,4391
31624,110,21,215,4390
31625,124,19,192,4390
31628,125,24,183,4390
31634,112,28,201,4388
31635,153,16,155,4388
31641,120,20,153,4387
31654,116,26,194,4385
31655,116,28,180,4385
31659,163,15,152,4385
31718,115,22,209,4374
31740,116,24,157,4370
31751,109,29,214,4368
31761,114,30,201,4367
31791,124,22,166,4363
31814,112,30,190,4361
31822,116,26,196,4360
31840,130,16,148,4358
31856,111,28,213,4356
31868,122,18,202,4354
31879,112,31,181,4352
31887,142,17,165,4351
31929,153,15,166,4344
31935,115,28,166,4342
31943,122,23,178,4341
31944,113,19,213,4341
31971,116,24,182,4337
31980,115,22,210,4335
31982,128,20,188,4334
31993,125,24,184,4333
31998,122,23,177,4332
32022,112,31,183,4328
32024,116,24,181,4328
32048,116,29,176,4324
32059,153,16,156,4323
