,h,s,v,num
20771,16,16,177,6710
20883,21,20,166,6675
20998,30,15,174,6641
21103,21,21,159,6605
21248,21,20,165,6563
21377,26,22,160,6528
21478,23,20,156,6498
21510,23,18,169,6488
21521,21,21,157,6484
21525,21,21,158,6483
21670,30,18,166,6435
21775,16,16,178,6407
21892,23,20,155,6367
21910,21,20,167,6359
21930,26,22,159,6352
21943,26,23,158,6347
21972,23,20,153,6338
22007,30,15,175,6328
22012,21,21,156,6327
22115,22,24,160,6297
22171,26,23,157,6283
22336,22,24,161,6238
22430,23,20,154,6213
22560,16,16,179,6172
22733,23,18,170,6123
22805,30,18,167,6101
22812,22,24,159,6099
22820,21,20,168,6097
22842,23,18,171,6091
22958,21,21,155,6065
22966,26,23,156,6063
23000,26,22,161,6057
23012,21,20,169,6053
23260,23,18,172,5984
23513,30,18,171,5922
23573,21,20,170,5907
23787,21,22,154,5852
23933,34,23,153,5816
24026,30,18,172,5796
24030,21,22,153,5795
24091,30,18,168,5780
24170,30,18,170,5762
24258,21,19,172,5738
24501,32,23,153,5680
24531,30,18,174,5673
24583,30,18,173,5660
24597,26,23,154,5656
24621,34,22,163,5649
24708,26,22,162,5629
24819,22,24,162,5600
24878,23,18,173,5587
24892,26,23,155,5585
24990,21,19,171,5564
25029,34,23,157,5556
25051,30,18,169,5549
25215,34,22,161,5513
25229,34,23,154,5509
25242,22,24,158,5507
25243,30,17,175,5507
25334,26,22,163,5488
25335,34,22,164,5488
25342,22,25,156,5487
25351,16,16,180,5485
25526,32,22,159,5447
25576,34,22,165,5438
25615,34,23,155,5429
25671,22,24,157,5417
25680,34,22,162,5415
25731,34,22,160,5402
25768,34,22,159,5395
25776,26,23,153,5392
25777,34,23,156,5392
25794,22,23,163,5389
25802,32,23,154,5387
25981,34,23,158,5346
26102,16,15,181,5323
26107,21,19,173,5322
26272,22,25,155,5287
26328,32,23,158,5277
26367,32,23,157,5268
26486,23,18,174,5246
26515,30,17,176,5242
26550,30,17,179,5237
26561,32,22,160,5235
26848,16,15,182,5177
26946,30,17,178,5158
26995,26,22,164,5149
27005,32,22,164,5147
27274,26,22,165,5097
27275,16,25,156,5097
27316,32,23,155,5086
27418,30,17,180,5069
27480,30,17,177,5056
27481,32,22,163,5056
27506,26,24,158,5052
27524,32,22,162,5049
27547,32,22,166,5046
27555,21,19,174,5044
27565,32,23,156,5043
27588,26,22,166,5039
27645,26,21,167,5030
27703,16,24,161,5018
27724,32,22,165,5015
28000,16,24,157,4965
28014,34,22,166,4962
28021,16,15,183,4960
28077,23,17,175,4952
28120,22,23,165,4945
28142,22,23,164,4941
28171,22,25,154,4937
28220,32,22,161,4927
28294,34,21,172,4915
28317,34,21,173,4912
28526,8,17,163,4876
28619,16,23,163,4862
28679,22,23,166,4851
28703,16,25,155,4847
28725,16,24,158,4843
28732,34,21,171,4841
28779,16,24,159,4832
28859,26,24,157,4820
28996,16,24,160,4798
29014,21,19,175,4795
29024,26,24,160,4793
29052,8,17,162,4787
29120,26,21,168,4776
29154,16,24,162,4769
29221,22,25,153,4759
29391,26,24,159,4729
29392,16,23,164,4729
29442,30,17,181,4722
29455,16,25,154,4719
29479,22,23,167,4716
29715,23,26,158,4679
29863,34,21,168,4658
29864,32,21,167,4658
29907,34,21,167,4648
29962,16,15,184,4639
29980,34,21,174,4636
29983,8,17,161,4635
30004,8,18,155,4633
30027,26,24,161,4629
30143,8,17,165,4610
30170,8,18,157,4606
30172,8,18,159,4605
30228,34,20,175,4599
30260,23,26,155,4594
30319,34,21,170,4587
30381,8,17,164,4576
30390,34,21,169,4575
30391,22,23,168,4575
30406,8,17,168,4573
30448,23,26,156,4566
30485,16,15,185,4560
30486,14,20,169,4560
30487,8,18,156,4560
30488,8,18,160,4560
30527,23,26,160,4555
30544,8,18,158,4553
30592,23,26,159,4546
30724,26,25,153,4525
30746,8,18,154,4522
30757,14,20,168,4521
30957,22,23,169,4485
30962,8,17,167,4484
31080,26,21,169,4468
31154,16,23,165,4459
31194,26,21,170,4452
31274,21,19,176,4439
31287,23,25,161,4437
31296,23,17,179,4435
31354,32,21,170,4428
31378,16,23,166,4426
31384,23,17,176,4426
31387,23,26,157,4425
31389,23,26,154,4425
31422,8,17,169,4420
31457,14,21,161,4416
31477,14,21,160,4413
31561,32,21,168,4399
31575,16,23,168,4397
31668,16,23,167,4383
31682,26,25,156,4381
31684,34,20,176,4381
31703,26,21,171,4377
31704,23,17,178,4377
31717,14,20,167,4374
31741,26,24,162,4370
31752,32,21,171,4368
31824,26,21,172,4360
31848,8,17,166,4357
31865,14,20,162,4355
31992,14,21,158,4333
32025,23,17,177,4328
32123,23,17,181,4314
32166,16,15,187,4307
32173,23,16,189,4306
32241,14,20,170,4296
32296,16,15,188,4288
32333,14,20,163,4284
32356,16,25,153,4281
32357,23,17,180,4281
32363,32,21,172,4280
32378,30,17,182,4278
32464,14,20,166,4266
32470,22,23,170,4265
32493,18,26,164,4262
32494,16,15,186,4262
32501,23,17,182,4261
32524,16,15,189,4259
32525,14,22,153,4259
32562,26,25,154,4253
32596,34,20,180,4248
32612,23,17,183,4245
32657,14,21,155,4239
32666,26,25,155,4238
32689,16,23,170,4234
32690,14,21,159,4234
32720,8,17,170,4230
32746,14,21,156,4226
32870,14,22,154,4208
32881,34,20,177,4207
32884,22,22,171,4207
32951,14,20,164,4197
32984,23,17,185,4192
33030,16,22,171,4186
33059,32,21,169,4182
33130,34,20,181,4173
33172,26,23,165,4168
33179,23,16,188,4166
33207,21,19,178,4162
33235,34,20,179,4159
33354,23,27,153,4142
33410,21,19,177,4134
33452,8,18,153,4128
33546,30,17,183,4116
33558,16,23,169,4115
33585,23,17,184,4112
33623,18,27,162,4108
33664,26,21,173,4103
33734,18,27,163,4091
33752,18,27,161,4088
33781,14,20,165,4084
33799,23,16,190,4082
33806,23,25,162,4081
33835,26,23,166,4077
33843,14,18,182,4076
33947,32,20,175,4061
34054,16,15,190,4047
34150,32,21,173,4034
34151,14,21,157,4034
34184,8,16,171,4029
34263,34,20,178,4019
34332,23,16,186,4011
34365,22,22,173,4007
34521,26,23,163,3985
34561,16,22,172,3980
34577,21,19,179,3978
34621,14,19,171,3973
34623,14,18,183,3973
34747,26,23,164,3959
34777,26,23,167,3956
34840,18,26,165,3948
34968,22,22,172,3936
35183,26,20,179,3909
35202,32,21,174,3906
35292,18,28,157,3896
35306,30,16,192,3894
35366,18,27,160,3887
35405,18,28,156,3883
35486,22,22,175,3873
35525,26,20,177,3869
35569,32,26,157,3863
35669,22,22,174,3851
35678,23,16,191,3850
35717,26,20,178,3846
35731,18,28,155,3845
35779,26,20,180,3839
35861,18,27,158,3830
35905,32,26,158,3826
35944,16,22,173,3822
35975,18,27,159,3819
36002,22,21,179,3817
36082,14,18,181,3807
36097,32,20,176,3805
36103,16,22,175,3804
36163,26,23,168,3798
36172,16,15,191,3797
36179,30,17,184,3796
36195,26,20,181,3795
36206,26,21,174,3794
36245,32,27,153,3789
36378,32,20,177,3775
36421,23,16,187,3770
36498,18,28,154,3762
36701,8,16,172,3740
36873,26,22,171,3721
36899,23,16,192,3719
36949,16,22,176,3714
37051,26,20,175,3703
37085,14,19,172,3699
37088,26,23,170,3699
37094,26,23,169,3698
37105,30,16,189,3697
37107,32,26,156,3697
37175,21,18,180,3690
37194,22,22,177,3688
37262,32,26,154,3682
37303,34,20,182,3677
37360,23,25,163,3673
37419,30,16,191,3667
37466,26,20,182,3660
37469,16,15,192,3660
37523,22,22,176,3655
37571,16,22,174,3650
37660,26,22,172,3641
37698,21,18,184,3637
37729,30,16,190,3635
37823,32,25,163,3624
37847,26,20,176,3622
38156,32,20,178,3593
38198,32,26,155,3589
38265,21,18,181,3582
38307,30,16,193,3578
38530,30,16,188,3558
38594,18,26,167,3551
38616,21,18,183,3549
38777,23,25,165,3534
39004,23,25,166,3513
39165,21,18,182,3496
39187,32,25,164,3494
39232,22,21,178,3490
39298,34,20,183,3484
39324,16,21,182,3482
39392,23,25,164,3476
39448,16,21,180,3472
39452,30,16,194,3472
39461,16,21,179,3471
39462,18,26,168,3471
39514,14,18,180,3467
39552,18,26,166,3463
39608,34,19,184,3459
39613,26,19,188,3459
39624,34,19,185,3458
39636,26,19,186,3457
39671,26,19,185,3454
39706,32,26,159,3452
39716,16,21,181,3450
39900,32,24,172,3432
39917,14,19,178,3431
39918,26,20,183,3431
39927,14,18,184,3430
39987,8,16,173,3424
40030,14,19,173,3420
40071,32,20,179,3417
40146,21,18,185,3410
40272,20,30,155,3399
40375,34,19,190,3391
40400,8,16,179,3389
40428,18,26,169,3385
40451,16,22,177,3382
40515,23,16,193,3376
40519,30,17,185,3376
40548,8,16,178,3373
40564,14,19,179,3371
40566,23,24,167,3371
40577,26,22,173,3370
40595,32,19,186,3368
40632,32,20,180,3365
40659,16,21,178,3362
40703,32,26,160,3357
40704,32,25,162,3357
40728,30,16,187,3355
40735,34,19,186,3354
40848,32,24,171,3345
40921,32,24,170,3338
40925,26,19,184,3338
41021,18,28,153,3329
41036,26,22,174,3328
41072,32,25,165,3325
41174,26,22,175,3317
41247,20,28,162,3310
41308,8,16,180,3305
41417,16,21,183,3294
41478,8,16,176,3288
41510,32,24,173,3285
41519,14,19,177,3284
41536,22,21,180,3282
41613,30,16,195,3276
41643,30,16,196,3274
41686,23,23,176,3271
41690,14,19,175,3270
41723,34,19,189,3268
41759,14,19,174,3265
41787,32,20,181,3263
41791,34,19,188,3263
41876,30,16,186,3257
41896,20,29,161,3255
41908,23,23,175,3254
41980,21,18,187,3249
42012,20,28,163,3246
42037,32,19,185,3245
42118,34,19,187,3238
42167,32,23,174,3234
42181,26,22,177,3232
42182,23,24,170,3232
42354,18,26,170,3218
42355,32,19,187,3218
42452,26,19,187,3210
42505,20,29,156,3206
42524,32,25,161,3205
42538,20,30,154,3204
42541,8,15,181,3204
42635,20,29,159,3198
42674,26,19,189,3195
42749,26,22,176,3189
42750,26,21,179,3189
42812,14,18,185,3184
42853,26,21,178,3181
42981,30,15,199,3170
43156,16,21,184,3157
43161,32,24,168,3156
43186,21,18,188,3154
43199,8,16,177,3153
43215,34,19,191,3152
43347,23,24,168,3141
43381,20,29,160,3139
43436,30,16,197,3135
43464,14,19,176,3133
43476,22,21,181,3132
43539,26,21,180,3127
43547,32,24,169,3127
43598,8,15,182,3123
43613,8,15,183,3122
43624,32,23,176,3121
43629,23,24,169,3121
43652,8,16,175,3119
43658,32,29,156,3119
43664,23,24,171,3118
43705,23,16,194,3115
43712,30,15,198,3114
43713,32,23,175,3114
43728,18,25,174,3113
43841,21,18,189,3104
43945,18,25,173,3097
43969,13,26,157,3095
43974,32,24,167,3095
43975,34,19,192,3095
44004,20,30,153,3093
44012,32,20,182,3092
44029,22,21,182,3091
44194,20,29,157,3079
44223,16,15,193,3077
44224,20,28,164,3077
44230,8,16,174,3076
44353,20,29,158,3068
44369,32,19,184,3067
44389,13,26,156,3066
44406,22,21,184,3065
44519,16,21,185,3056
44545,22,20,189,3054
44581,32,25,166,3052
44593,26,28,157,3051
44630,32,20,183,3048
44785,18,25,171,3036
44822,32,23,178,3033
44851,22,21,183,3030
44869,8,15,184,3029
44874,18,25,172,3028
44994,21,18,186,3019
45054,23,23,179,3015
45120,26,27,158,3009
45125,32,23,177,3009
45185,23,23,177,3005
45187,32,23,179,3005
45232,18,25,175,3001
45257,18,25,176,2999
45288,34,18,193,2997
45391,21,17,190,2988
45529,22,20,188,2979
45618,22,20,190,2973
45620,25,30,155,2973
45716,30,15,200,2966
45796,23,23,180,2960
45933,23,23,174,2950
46073,32,29,157,2939
46083,26,28,155,2938
46106,18,24,177,2937
46109,26,19,190,2937
46114,23,24,172,2936
46176,34,18,195,2933
46376,8,15,185,2920
46398,26,21,181,2918
46428,23,16,195,2916
46437,8,15,186,2916
46558,13,26,158,2908
46559,13,26,159,2908
46644,34,18,194,2902
46762,22,21,185,2894
46847,21,17,191,2888
46860,23,23,178,2887
47017,32,19,188,2877
47230,32,23,180,2863
47287,26,21,182,2859
47302,22,20,187,2858
47342,26,28,153,2855
47397,26,28,156,2851
47615,32,30,155,2837
47712,26,26,164,2830
47725,22,21,186,2829
47814,34,18,197,2824
47854,32,18,198,2821
47956,25,29,157,2814
48188,25,30,154,2799
48200,26,28,154,2798
48251,23,24,173,2794
48368,14,18,186,2786
48445,23,16,196,2781
48484,32,18,201,2778
48517,23,16,197,2776
48532,34,18,196,2775
48649,32,30,153,2767
48664,32,30,154,2766
48904,26,26,166,2748
48926,13,26,160,2747
49042,34,18,198,2739
49058,30,15,201,2738
49104,25,29,156,2735
49188,26,21,186,2731
49213,22,20,191,2729
49364,21,17,192,2719
49371,32,18,193,2719
49396,26,19,191,2717
49424,32,29,158,2715
49528,32,18,200,2709
49538,26,26,165,2708
49545,23,15,198,2708
49620,26,20,189,2704
49676,16,21,186,2700
49702,11,22,160,2699
49759,25,29,158,2695
49799,26,19,192,2693
49812,32,23,181,2692
49839,18,24,178,2690
49862,25,30,153,2688
49988,26,27,159,2680
50014,15,29,156,2678
50102,18,24,183,2673
50104,26,21,183,2673
50319,13,26,155,2661
50327,32,18,197,2661
50338,23,23,181,2660
50424,18,24,182,2655
50425,11,22,159,2655
50463,26,27,163,2653
50469,32,19,192,2653
50557,32,18,199,2648
50576,26,20,187,2647
50581,32,18,202,2647
50591,25,29,160,2646
50618,32,18,194,2645
50666,8,15,187,2642
50756,11,22,161,2637
50796,32,18,203,2635
50863,11,22,162,2631
50907,32,18,195,2628
50961,18,24,179,2625
51090,11,23,156,2617
51235,11,23,158,2609
51498,34,18,199,2593
51499,26,21,185,2593
51572,32,22,182,2589
51644,13,25,163,2585
51864,11,23,153,2573
51901,11,23,157,2571
51936,26,27,161,2569
52127,15,29,157,2557
52128,20,28,165,2557
52233,26,20,188,2551
52328,11,22,164,2546
52378,13,26,154,2543
52385,26,19,202,2543
52418,26,18,193,2541
52458,26,26,167,2539
52460,26,27,160,2539
52508,25,29,161,2536
52545,18,24,181,2534
52551,34,18,200,2534
52578,8,24,159,2532
52606,32,19,189,2531
52655,25,29,159,2528
52721,13,25,165,2525
52819,32,19,191,2520
52847,11,23,154,2518
52925,26,21,184,2514
52952,18,24,180,2512
53022,8,24,160,2508
53126,13,25,161,2503
53127,11,22,166,2503
53255,26,20,190,2495
53262,14,18,187,2495
53358,25,28,162,2489
53403,11,23,155,2486
53420,8,15,188,2485
53430,32,18,196,2484
53480,23,15,199,2481
53614,13,25,166,2473
53694,8,24,161,2469
53787,26,27,162,2464
53825,15,30,155,2462
53826,11,22,163,2462
53853,8,24,158,2461
53854,11,22,165,2461
53935,16,20,187,2457
54005,25,28,165,2454
54115,16,20,190,2448
54247,20,26,177,2442
54276,26,18,198,2441
54286,32,29,159,2440
54317,17,29,166,2438
54510,13,25,162,2429
54511,13,27,153,2429
54633,8,24,162,2422
54656,20,28,166,2421
54706,15,27,169,2418
54808,32,19,190,2413
54849,32,18,204,2411
54862,21,17,193,2410
54935,13,25,164,2407
55024,26,20,193,2403
55148,26,25,171,2397
55174,15,29,158,2395
55179,30,15,202,2395
55190,15,27,168,2394
55228,26,25,172,2393
55229,25,28,163,2393
55322,13,24,167,2389
55414,25,28,164,2385
55484,32,22,183,2381
55530,15,28,165,2378
55614,16,20,191,2374
55672,26,26,168,2371
55732,26,20,194,2368
55753,16,20,189,2367
55754,17,29,167,2367
55828,22,20,192,2363
55877,15,30,154,2361
55900,30,15,203,2360
55972,26,18,194,2356
56019,20,27,167,2354
56020,22,19,199,2354
56052,26,20,191,2353
56091,17,31,157,2351
56135,22,19,198,2349
56169,13,24,168,2347
56304,26,18,197,2341
56532,18,24,184,2329
56621,8,23,163,2325
56660,25,28,166,2323
56806,32,27,171,2316
56842,26,25,173,2314
56933,32,27,172,2309
56937,32,28,162,2309
56941,23,15,200,2309
57053,26,19,204,2303
57091,13,22,182,2301
57102,18,23,185,2300
57107,11,21,167,2300
57123,15,28,162,2299
57138,15,28,166,2298
57176,26,18,196,2296
57219,26,18,199,2294
57250,13,23,181,2293
57298,8,15,189,2291
57475,16,20,188,2281
57476,13,24,170,2281
57488,23,22,182,2280
57567,26,20,192,2276
57588,17,29,165,2275
57593,26,26,169,2275
57674,11,21,169,2270
57678,23,22,185,2270
57758,32,29,161,2265
57901,20,26,178,2259
57902,14,18,188,2259
57914,13,23,180,2258
57944,20,26,176,2257
57951,23,21,191,2257
57971,32,27,173,2256
57996,21,17,200,2255
58043,32,29,160,2253
58092,33,35,153,2251
58127,21,17,194,2249
58138,11,21,168,2248
58231,17,30,159,2244
58292,15,27,170,2241
58340,15,30,153,2238
58367,21,17,198,2237
58384,32,28,163,2236
58385,23,21,192,2236
58435,14,18,189,2234
58534,26,24,180,2229
58581,15,29,159,2227
58589,32,22,187,2227
58603,15,29,161,2226
58604,15,29,160,2226
58632,13,24,169,2225
58654,26,26,170,2224
58680,26,24,179,2223
58685,26,18,200,2223
58742,22,19,197,2220
58807,21,17,195,2217
58828,25,27,167,2216
58876,20,27,168,2214
58880,33,35,154,2214
58881,32,22,185,2214
58957,15,28,163,2210
58985,26,24,177,2209
59109,26,25,174,2203
59218,21,17,197,2198
59222,26,18,195,2198
59271,15,27,167,2196
59301,32,22,186,2195
59318,23,22,186,2194
59319,17,31,158,2194
59368,15,28,164,2192
59369,17,31,156,2192
59377,21,17,199,2192
59512,30,15,204,2186
59530,11,21,171,2185
59533,26,19,201,2185
59557,32,21,195,2184
59582,32,22,184,2183
59599,17,30,160,2182
59622,26,25,175,2181
59666,13,24,172,2179
59755,17,30,161,2175
59879,17,30,164,2170
59934,30,15,211,2168
59960,32,28,164,2167
59961,22,20,196,2167
59976,20,26,179,2166
59980,26,23,186,2166
60002,17,29,168,2165
60326,17,30,162,2151
60340,20,26,175,2150
60369,8,15,190,2149
60388,23,15,203,2148
60389,23,21,190,2148
60426,32,27,170,2147
60467,13,24,171,2145
60468,20,26,174,2145
60469,17,31,155,2145
60551,23,22,187,2141
60552,13,23,179,2141
60564,26,24,178,2140
60569,15,27,171,2140
60674,21,17,196,2135
60679,26,25,176,2135
60691,34,18,201,2134
60735,20,27,173,2132
60773,11,21,170,2131
60782,22,20,193,2131
60835,20,27,170,2129
60932,32,21,198,2125
60977,30,15,210,2123
61013,26,24,181,2121
61040,23,22,188,2120
61080,18,23,186,2118
61089,20,27,171,2118
61116,32,21,191,2117
61117,26,20,195,2117
61133,32,26,175,2116
61254,13,22,183,2111
61261,26,19,203,2110
61304,23,22,184,2108
61305,8,24,157,2108
61335,32,21,197,2107
61336,32,22,188,2107
61358,8,15,191,2106
61405,8,23,164,2104
61431,11,27,159,2103
61506,26,18,202,2100
61514,26,19,205,2100
61557,21,33,155,2098
61591,16,20,192,2097
61715,13,23,177,2092
61723,23,22,183,2092
61728,26,19,200,2092
61952,23,22,189,2082
62028,21,33,154,2079
62083,11,27,158,2077
62088,21,16,201,2077
62156,22,19,200,2074
62174,20,27,169,2073
62231,26,24,182,2070
62233,33,35,155,2070
62268,32,21,194,2069
62269,23,21,193,2069
62400,18,23,191,2063
62426,20,27,172,2062
62450,30,15,206,2061
62523,32,26,176,2058
62576,17,31,154,2056
62584,21,33,153,2056
62613,32,17,205,2055
62615,25,27,168,2055
62616,23,15,201,2055
62633,32,28,165,2054
62687,26,20,196,2052
62734,28,32,153,2050
62826,32,21,196,2047
62915,30,15,207,2043
62929,32,22,189,2042
62970,32,26,174,2040
63032,30,15,208,2038
63055,15,27,172,2037
63086,22,20,195,2036
63149,15,26,176,2033
63154,32,21,199,2033
63166,32,21,193,2032
63201,32,26,177,2031
63220,13,23,178,2030
63271,32,21,192,2028
63272,8,25,156,2028
63424,30,15,205,2023
63440,23,21,196,2022
63551,34,18,202,2018
63574,15,26,177,2017
63583,26,19,206,2017
63603,26,18,217,2016
63631,30,15,209,2015
63645,20,26,180,2014
63670,13,23,174,2013
63727,32,26,178,2011
63738,14,17,190,2010
63742,28,31,155,2010
63790,26,23,187,2008
63874,13,24,173,2005
63921,34,18,204,2003
63924,23,15,202,2003
63979,28,31,154,2001
64017,11,21,172,1999
64081,25,27,173,1997
64233,26,33,153,1990
64317,15,27,173,1987
64335,23,21,198,1986
64378,34,18,203,1985
64470,15,26,178,1981
64475,32,26,179,1981
64604,33,34,156,1976
64679,23,21,195,1974
64706,26,23,185,1973
64744,11,28,157,1971
64808,26,33,154,1969
64809,26,33,156,1969
64815,26,19,197,1969
64962,17,29,169,1963
64972,26,18,201,1963
64997,32,27,169,1962
65035,26,24,183,1961
65098,25,27,172,1959
65099,26,19,199,1959
65122,18,23,190,1958
65322,17,30,163,1951
65342,16,20,193,1950
65343,25,26,176,1950
65387,22,20,194,1949
65438,26,17,215,1947
65463,8,23,165,1946
65469,28,31,156,1946
65497,32,28,166,1945
65557,11,20,182,1943
65626,11,27,160,1940
65673,13,23,176,1939
65697,25,26,174,1938
65733,8,23,170,1936
65740,23,21,194,1936
65812,18,23,192,1933
65953,32,27,168,1928
66025,21,32,160,1926
66030,8,22,171,1926
66087,32,27,167,1923
66156,23,15,204,1921
66206,26,24,184,1919
66311,21,33,156,1915
66328,21,16,202,1914
66378,25,27,169,1913
66400,8,15,192,1912
66419,15,26,179,1911
66427,21,32,161,1911
66428,25,27,170,1911
66467,15,26,175,1909
66497,26,33,155,1908
66522,21,32,159,1907
66545,8,23,168,1906
66700,34,35,154,1900
66725,18,23,189,1899
66803,26,19,198,1896
66857,8,23,169,1894
66884,32,21,190,1893
66901,15,26,174,1892
66985,26,32,157,1889
66988,23,20,200,1889
67036,11,20,183,1887
67117,17,32,153,1884
67128,14,17,191,1884
67160,25,26,175,1883
67188,26,23,188,1882
67212,21,31,162,1881
67235,8,23,167,1880
67286,26,18,203,1879
67304,28,28,171,1878
67390,25,27,171,1875
67406,11,28,156,1874
67452,32,17,206,1873
67484,23,21,197,1872
67589,21,32,157,1868
67658,13,22,184,1866
67772,21,32,158,1862
67867,11,21,173,1859
67913,21,31,167,1857
67938,14,31,158,1856
68047,14,17,192,1852
68178,17,27,177,1847
68187,11,20,181,1847
68301,32,24,191,1843
68387,8,25,155,1840
68456,21,31,163,1837
68458,34,17,205,1837
68459,26,32,158,1837
68460,28,27,178,1837
68526,34,35,153,1835
68572,28,29,166,1833
68580,26,17,206,1833
68598,8,22,172,1832
68636,20,25,181,1831
68655,26,18,207,1830
68707,13,23,175,1828
68708,8,23,166,1828
68791,28,29,168,1825
68826,28,28,172,1824
68858,15,25,181,1823
68859,28,29,169,1823
68865,26,17,207,1823
68924,28,29,170,1821
68947,34,34,156,1820
68999,25,26,177,1818
69114,16,20,196,1814
69141,28,27,179,1813
69166,28,30,159,1812
69219,28,29,167,1810
69300,23,21,199,1808
69399,11,27,161,1804
69535,11,28,155,1799
69588,32,20,200,1797
69605,14,31,157,1796
69646,21,31,166,1795
69666,26,28,182,1794
69667,17,27,178,1794
69707,23,15,205,1793
69708,8,15,193,1793
69781,28,31,157,1790
69810,21,31,164,1789
70001,21,16,203,1782
70100,33,34,157,1779
70120,11,27,163,1778
70123,34,35,155,1778
70173,18,23,187,1776
70221,21,31,165,1775
70238,18,23,188,1774
70360,8,22,173,1770
70404,11,27,162,1769
70433,22,19,201,1768
70491,11,26,166,1766
70598,11,26,165,1763
70599,18,22,193,1763
70679,26,30,170,1760
70721,26,17,205,1759
70747,26,31,167,1758
70748,26,30,168,1758
70802,28,31,158,1756
70809,32,20,202,1756
70810,28,27,181,1756
70850,34,31,174,1755
70851,28,28,176,1755
70940,26,30,169,1752
71024,17,26,189,1750
71037,15,25,183,1749
71147,26,17,208,1745
71189,11,26,164,1744
71223,25,23,199,1743
71300,34,32,167,1740
71340,26,28,183,1739
71480,17,29,170,1734
71524,20,25,184,1732
71529,33,31,175,1732
71558,28,30,162,1731
71570,20,25,183,1731
71623,28,27,180,1729
71657,33,30,176,1728
71760,17,28,171,1724
71798,26,22,199,1723
71804,13,22,185,1723
71876,14,28,176,1720
71954,21,30,168,1718
72107,15,26,180,1713
72134,29,35,153,1712
72155,18,22,194,1711
72165,32,26,180,1711
72190,16,20,194,1710
72197,26,18,211,1710
72275,34,17,206,1708
72312,32,17,207,1707
72314,15,25,182,1707
72317,28,30,160,1707
72341,26,31,164,1706
72381,11,21,174,1705
72387,26,29,176,1705
72409,19,34,159,1704
72418,28,28,173,1704
72460,21,29,173,1703
72475,20,24,189,1702
72550,25,25,185,1700
72599,14,28,175,1699
72624,26,31,163,1698
72719,17,25,190,1695
72743,18,22,197,1694
72774,25,26,178,1693
72777,32,24,192,1693
72839,21,29,174,1691
72934,26,32,161,1688
72991,21,29,178,1686
73060,33,34,159,1684
73061,26,32,160,1684
73062,28,30,163,1684
73099,26,18,218,1683
73100,26,29,175,1683
73129,26,30,171,1682
73130,32,20,201,1682
73136,11,20,180,1682
73171,28,27,177,1681
73262,34,34,157,1678
73299,33,34,158,1677
73377,14,30,159,1674
73460,18,22,196,1672
73555,26,32,159,1669
73579,24,39,155,1668
73610,11,20,175,1667
73703,26,17,216,1665
73778,20,25,182,1663
73840,28,30,161,1661
73890,17,28,176,1659
73923,26,31,165,1658
73989,20,25,185,1656
73998,26,31,162,1656
74028,26,28,184,1655
74055,34,31,175,1654
74091,11,26,167,1653
74169,24,40,153,1651
74187,21,29,175,1650
