,h,s,v,num
71519,77,92,78,1733
71563,75,85,84,1731
71731,73,86,80,1725
71737,74,85,84,1725
71945,76,97,84,1718
71953,74,87,82,1718
71977,73,77,80,1717
71983,75,93,77,1717
72068,78,98,78,1714
72234,73,75,82,1709
72306,75,94,76,1707
72308,75,83,80,1707
72470,74,86,71,1702
72595,78,92,83,1699
72744,75,105,80,1694
72745,78,97,79,1694
72769,74,71,79,1693
72770,75,139,57,1693
72773,78,93,82,1693
72859,74,69,81,1690
72899,96,55,23,1689
73172,75,34,15,1681
73227,78,101,76,1679
73252,75,104,81,1678
73348,74,70,80,1675
73374,73,74,83,1674
73380,78,102,80,1674
73547,78,99,77,1669
73690,73,77,79,1665
73891,78,96,80,1659
73991,75,88,75,1656
74047,73,87,79,1654
74052,103,66,27,1654
74057,78,94,81,1654
74089,74,85,66,1653
74125,75,107,79,1652
74188,75,103,84,1650
74236,73,78,78,1649
74448,84,101,78,1643
74552,74,86,83,1640
74583,76,106,77,1639
74584,74,72,78,1639
74698,77,90,79,1636
74721,75,32,16,1635
74794,82,95,83,1633
74897,75,141,56,1630
74985,96,61,21,1627
74987,103,119,15,1627
75015,75,90,74,1626
75163,75,91,73,1622
75170,77,86,83,1622
75273,78,101,81,1619
75337,90,85,18,1617
75338,78,102,75,1617
75369,77,85,84,1616
75448,74,88,81,1614
75520,96,58,22,1611
75521,90,90,17,1611
75679,74,84,67,1606
75748,73,94,84,1604
75828,84,116,81,1602
76019,75,144,55,1596
76064,73,92,75,1595
76128,75,104,83,1593
76163,96,51,25,1592
76167,75,95,75,1592
76279,96,106,12,1589
76360,78,105,78,1587
76389,78,103,74,1586
76450,75,39,13,1584
76451,74,87,70,1584
76497,74,86,65,1583
76580,90,96,16,1581
76601,75,92,72,1580
76668,74,83,68,1578
76676,84,96,82,1578
76678,82,94,84,1578
76793,75,36,14,1574
76856,84,100,79,1572
76904,96,53,24,1571
76980,73,79,77,1569
76985,74,90,68,1569
77027,96,47,27,1568
77028,74,74,76,1568
77032,84,99,80,1568
77089,77,89,80,1567
77113,77,93,77,1566
77192,73,89,77,1563
77200,80,103,82,1563
77201,80,104,81,1563
77235,73,88,78,1562
77349,74,75,75,1559
77354,96,49,26,1559
77356,78,98,83,1559
77362,74,89,80,1559
77424,96,46,28,1557
77425,75,30,17,1557
77440,77,79,84,1557
77509,74,76,74,1555
77512,78,100,82,1555
77526,78,103,79,1554
77569,80,105,80,1553
77570,84,103,77,1553
77596,73,100,84,1552
77655,75,108,78,1550
77656,74,68,82,1550
77674,76,131,33,1550
77784,84,119,79,1547
77803,76,105,78,1546
77878,80,101,83,1544
77883,77,88,81,1544
77919,78,97,84,1543
77923,80,100,82,1543
78042,80,91,84,1540
78101,96,128,10,1538
78178,73,105,80,1536
78188,77,81,82,1536
78226,74,67,84,1535
78248,73,95,83,1534
78296,74,81,69,1533
78304,84,121,78,1533
78330,73,81,76,1532
78378,103,64,28,1531
78380,84,94,84,1531
78415,77,87,82,1530
78418,82,96,82,1530
78491,90,81,19,1528
78615,73,82,75,1525
78616,74,88,64,1525
78646,76,106,82,1524
78649,80,92,83,1524
78690,74,78,72,1523
78763,74,77,73,1521
78767,74,89,69,1521
78779,77,80,83,1521
78848,75,43,12,1519
78924,73,91,76,1517
78956,84,98,81,1516
78971,75,146,54,1516
79084,84,123,77,1513
79120,77,70,84,1512
79183,75,46,11,1511
79274,74,79,71,1509
79277,78,105,73,1509
79278,74,68,83,1509
79324,84,118,80,1508
79328,77,94,76,1508
79387,74,92,78,1506
79433,77,72,82,1505
79462,73,96,82,1504
79506,80,111,76,1503
79542,75,107,81,1502
79550,77,72,81,1502
79566,75,149,53,1502
79592,76,103,84,1501
79698,73,84,73,1498
79790,96,44,29,1496
79799,75,106,82,1496
79837,75,108,80,1495
79941,75,96,74,1492
79942,76,128,34,1492
79987,74,80,70,1491
79989,75,28,18,1491
79990,76,104,83,1491
79991,74,91,67,1491
80035,80,97,84,1490
80110,77,73,80,1488
80144,77,73,73,1487
80155,73,101,83,1487
80176,73,83,74,1486
80229,73,85,72,1485
80297,73,171,82,1484
80309,80,101,81,1483
80342,75,27,19,1482
80396,80,107,76,1481
80398,73,103,82,1481
80420,80,83,83,1480
80426,80,108,78,1480
80436,77,76,77,1480
80526,84,95,83,1478
80568,82,100,84,1477
80648,74,99,62,1475
80696,80,98,78,1474
80698,73,107,79,1474
80699,77,82,81,1474
80788,77,72,74,1472
80791,74,90,79,1472
80816,84,109,77,1471
80818,77,71,83,1471
80839,80,107,79,1470
80955,76,109,75,1467
80993,78,120,68,1466
81001,80,94,81,1466
81039,77,95,75,1465
81096,73,169,83,1464
81110,75,114,83,1463
81114,82,99,80,1463
81131,73,167,84,1463
81142,76,107,81,1462
81151,84,124,76,1462
81269,74,93,66,1459
81277,77,83,80,1459
81307,73,91,67,1458
81308,74,102,60,1458
81346,75,112,84,1457
81379,74,94,76,1456
81431,80,109,77,1455
81532,96,116,11,1452
81772,73,99,80,1447
81773,75,93,71,1447
81775,82,84,82,1447
81804,82,107,74,1446
81855,76,107,76,1445
81974,73,101,78,1442
81975,78,122,67,1442
82012,103,62,29,1441
82099,82,86,80,1439
82105,77,79,74,1439
82133,80,93,82,1438
82146,75,109,77,1438
82186,82,98,81,1437
82273,74,96,64,1435
82316,77,74,72,1434
82320,80,96,80,1434
82326,73,104,81,1434
82368,74,89,63,1433
82375,75,51,10,1433
82376,77,74,79,1433
82377,77,70,77,1433
82442,80,100,84,1431
82470,74,66,77,1430
82477,84,104,76,1430
82525,80,103,79,1429
82527,80,97,79,1429
82554,76,108,80,1428
82559,80,85,81,1428
82564,80,98,83,1428
82565,77,86,77,1428
82646,76,111,78,1426
82647,84,105,80,1426
82652,77,87,76,1426
82695,73,93,74,1425
82702,84,128,74,1425
82705,82,83,83,1425
82726,87,104,22,1424
82767,90,170,9,1423
82779,73,106,84,1423
82800,96,43,30,1422
82804,76,112,73,1422
82810,80,84,82,1422
82846,77,84,79,1421
82853,84,107,79,1421
82854,82,108,73,1421
82855,75,95,70,1421
82860,73,100,79,1421
82883,80,82,84,1420
82895,82,87,79,1420
83013,77,75,78,1417
83045,75,152,52,1416
83132,77,70,76,1414
83184,76,115,82,1413
83203,90,64,24,1412
83254,82,94,81,1411
83279,84,112,75,1410
83280,78,106,77,1410
83281,73,86,71,1410
83282,82,85,81,1410
83341,77,96,74,1409
83352,75,155,51,1409
83374,83,79,81,1408
83416,74,94,65,1407
83453,74,80,64,1406
83456,84,103,82,1406
83467,82,92,83,1406
83477,103,128,14,1406
83522,76,124,66,1405
83550,90,67,23,1404
83557,82,91,84,1404
83713,90,102,15,1400
83772,82,93,82,1399
83773,84,100,84,1399
83862,83,78,82,1397
83889,74,78,65,1396
83896,74,67,76,1396
83914,77,85,78,1396
83941,74,100,61,1395
83943,76,115,71,1395
83947,77,77,76,1395
83979,84,101,83,1394
83980,73,89,69,1394
83988,76,112,84,1394
83989,77,88,75,1394
84024,75,98,73,1393
84069,74,93,77,1392
84107,82,110,72,1391
84108,80,106,77,1391
84172,73,173,81,1390
84189,75,110,79,1389
84191,82,105,75,1389
84214,90,77,20,1388
84270,77,69,78,1387
84362,78,106,82,1385
84401,84,139,68,1384
84446,74,95,75,1383
84604,76,110,74,1379
84726,82,109,77,1376
84727,74,96,74,1376
84767,74,65,78,1375
84771,74,98,73,1375
84772,73,93,66,1375
84805,73,90,68,1374
84810,82,103,77,1374
84870,73,97,71,1373
84905,73,98,81,1372
84906,78,106,72,1372
84914,73,109,82,1372
84915,80,102,80,1372
84973,85,97,76,1371
84974,76,114,83,1371
84986,76,118,69,1371
85019,77,75,71,1370
85068,75,111,76,1369
85069,73,96,72,1369
85111,76,113,77,1368
85112,84,111,76,1368
85113,84,114,74,1368
85118,73,108,78,1368
85168,84,126,75,1367
85200,82,111,76,1366
85245,77,80,73,1365
85255,77,99,72,1365
85288,82,82,84,1364
85306,76,118,84,1364
85334,76,110,79,1363
85382,76,120,68,1362
85426,84,133,71,1361
85453,80,102,75,1360
85480,73,178,79,1360
85499,78,108,71,1359
85531,78,118,69,1358
85532,82,88,78,1358
85539,77,78,75,1358
85578,78,108,80,1357
85583,80,83,80,1357
85609,82,103,82,1356
85613,82,101,78,1356
85659,74,104,59,1355
85660,82,100,79,1355
85668,77,91,73,1355
85691,103,162,11,1354
85692,87,109,21,1354
85746,82,101,83,1353
85747,80,110,74,1353
85751,80,99,77,1353
85787,96,41,31,1352
85795,80,105,78,1352
85811,76,122,67,1352
85827,73,180,78,1352
85882,85,88,84,1350
85883,84,137,69,1350
85904,75,120,83,1350
85935,75,101,71,1349
85936,84,129,73,1349
85939,80,87,79,1349
85969,73,108,83,1348
86098,74,90,62,1345
86120,76,116,81,1345
86125,75,118,84,1345
86136,75,24,21,1344
86138,84,108,78,1344
86139,85,90,82,1344
86206,75,116,81,1343
86220,74,97,63,1342
86276,73,94,65,1341
86283,75,158,50,1341
86297,75,115,82,1341
86307,77,71,75,1340
86314,78,104,83,1340
86363,85,89,83,1339
86368,80,109,75,1339
86374,73,110,81,1339
86375,80,82,81,1339
86408,73,103,77,1338
86427,76,123,81,1338
86456,76,117,74,1337
86457,84,131,72,1337
86499,101,113,18,1336
86544,74,65,79,1335
86554,77,101,71,1335
86565,75,111,78,1335
86585,78,103,84,1334
86642,84,104,81,1333
86659,80,81,82,1333
86683,75,26,20,1332
86697,75,114,76,1332
86706,76,118,80,1332
86732,103,60,30,1331
86734,82,111,71,1331
86747,84,135,70,1331
86776,96,40,32,1330
86778,76,114,76,1330
86779,74,92,61,1330
86780,85,91,81,1330
86829,78,109,70,1329
86830,101,107,19,1329
86838,77,90,74,1329
86862,73,94,73,1328
86918,76,116,75,1327
86919,78,118,65,1327
86927,82,96,80,1327
86997,74,62,82,1325
87004,83,80,80,1325
87041,76,113,72,1324
87042,75,99,72,1324
87043,75,105,68,1324
87100,75,102,70,1323
87139,82,104,76,1322
87142,77,102,70,1322
87196,96,39,33,1321
87267,74,69,74,1319
87277,77,98,73,1319
87320,75,121,82,1318
87374,82,112,75,1317
87405,74,61,84,1316
87406,77,65,83,1316
87411,82,104,81,1316
87412,75,113,77,1316
87501,78,114,67,1314
87548,77,82,65,1313
87553,82,99,77,1313
87559,80,73,80,1313
87585,82,105,80,1312
87644,77,149,84,1311
87654,75,103,69,1310
87655,85,92,80,1310
87662,80,79,84,1310
87708,73,87,70,1309
87709,74,68,75,1309
87710,74,73,70,1309
87711,84,85,81,1309
87712,76,135,32,1309
87752,84,105,75,1308
87753,74,99,72,1308
87762,73,112,80,1308
87768,82,98,78,1308
87785,75,118,80,1308
87809,78,107,76,1307
87812,76,126,65,1307
87846,80,86,80,1306
87945,75,161,49,1304
87968,78,117,70,1303
87973,80,101,76,1303
88022,83,76,84,1302
88077,76,122,71,1301
88110,74,77,66,1300
88115,78,116,66,1300
88116,77,84,64,1300
88175,78,109,75,1299
88176,75,98,68,1299
88188,84,141,67,1299
88206,80,112,73,1298
88207,74,72,71,1298
88281,78,111,69,1296
88313,73,175,80,1296
88341,90,70,22,1295
88403,77,76,70,1294
88438,80,92,75,1293
88443,82,97,79,1293
88476,87,115,20,1292
88479,82,107,79,1292
88528,90,51,30,1291
88529,74,61,83,1291
88532,75,107,67,1291
88535,76,117,70,1291
88536,80,88,78,1291
88568,90,73,21,1290
88573,77,103,69,1290
88628,77,67,80,1289
88678,85,96,77,1288
88679,77,78,69,1288
88680,82,106,65,1288
88735,83,81,79,1287
88765,74,70,73,1286
88769,80,72,81,1286
88808,74,81,63,1285
88840,73,96,64,1284
88854,77,81,72,1284
88880,77,107,67,1283
88881,77,68,79,1283
88917,78,110,79,1282
88974,74,71,72,1281
88991,76,120,83,1281
89010,78,124,66,1280
89097,74,64,80,1278
89112,80,80,83,1278
89113,73,117,83,1278
89114,75,112,75,1278
89180,77,81,66,1277
89189,73,104,76,1277
89281,90,109,14,1275
89282,76,119,73,1275
89334,85,95,78,1274
89335,75,96,69,1274
89394,80,112,75,1273
89395,76,120,72,1273
89396,80,114,74,1273
89397,74,94,60,1273
89398,77,83,71,1273
89421,74,76,67,1272
89523,76,124,80,1270
89545,73,100,69,1269
89570,83,54,19,1268
89582,78,111,83,1268
89589,76,119,79,1268
89624,74,63,81,1267
89637,76,126,69,1267
89658,80,84,79,1266
89747,78,112,73,1264
89748,75,100,66,1264
89755,82,114,74,1264
89788,73,182,77,1264
89808,87,121,19,1263
89809,87,100,23,1263
89818,74,74,69,1263
89865,73,98,70,1262
89917,85,94,79,1261
89958,78,109,84,1260
89966,101,120,17,1260
90002,74,95,59,1259
90008,82,108,64,1259
90046,83,57,18,1258
90098,78,111,78,1257
90099,78,126,65,1257
90138,78,113,72,1256
90145,73,113,79,1256
90151,76,128,64,1256
90205,82,108,78,1255
90311,77,64,84,1253
90318,75,165,48,1253
90324,82,101,76,1253
90366,73,109,77,1252
90452,101,102,20,1250
90506,77,65,82,1249
90561,75,117,74,1248
90604,76,121,78,1247
90634,80,71,83,1246
90678,90,59,26,1245
90680,78,110,74,1245
90689,73,115,84,1245
90696,76,121,82,1245
90817,83,73,14,1242
90818,90,61,25,1242
90881,78,112,82,1241
90884,80,72,82,1241
90903,74,75,68,1240
90935,76,123,77,1240
91056,74,97,58,1237
91057,77,80,67,1237
91061,80,74,79,1237
91120,73,175,83,1236
91148,73,101,68,1235
91180,83,77,83,1234
91188,77,105,68,1234
91189,75,99,67,1234
91193,80,89,77,1234
91243,78,113,68,1233
91260,82,89,77,1233
91295,84,83,83,1232
91355,75,127,66,1231
91392,78,107,81,1230
91393,82,116,68,1230
91406,80,75,78,1230
91492,80,86,77,1228
91497,77,92,72,1228
91499,77,126,83,1228
91595,80,115,73,1226
91596,74,98,57,1226
91652,83,68,15,1225
91667,75,114,74,1225
91680,73,173,84,1225
91685,80,65,82,1224
91775,77,151,83,1223
91780,77,66,81,1222
91897,73,105,75,1220
91939,74,82,62,1219
91982,76,124,70,1218
92048,84,143,66,1217
92083,77,79,68,1216
92115,77,124,84,1216
92136,90,49,31,1215
92140,75,108,66,1215
92141,77,85,63,1215
92172,90,55,28,1214
92177,83,113,9,1214
92178,85,99,75,1214
92179,78,120,64,1214
92180,75,104,64,1214
92184,82,115,73,1214
92209,75,124,80,1214
92243,77,93,71,1213
92244,74,107,57,1213
92245,84,84,82,1213
92275,75,119,79,1213
92290,103,58,31,1212
92352,75,109,61,1211
92353,84,82,84,1211
92372,75,123,81,1211
92382,80,65,83,1210
92389,75,111,60,1210
92430,80,70,84,1209
92435,83,64,16,1209
92436,84,88,78,1209
92444,75,131,64,1209
92445,78,115,80,1209
92492,96,36,35,1208
92493,80,118,69,1208
92494,75,112,64,1208
92495,90,57,27,1208
92544,74,115,53,1207
92545,75,102,65,1207
92554,82,102,75,1207
92678,83,140,84,1205
92685,80,64,84,1204
92690,83,51,20,1204
92696,77,81,63,1204
92713,73,120,81,1204
92745,87,128,18,1203
92748,80,117,70,1203
92790,83,82,78,1202
92801,78,118,78,1202
92856,96,38,34,1201
92857,82,115,69,1201
92889,73,114,78,1201
92911,80,85,78,1200
92955,75,23,22,1199
92978,75,116,75,1199
93002,80,120,68,1198
93003,73,103,67,1198
93007,76,128,68,1198
93010,80,111,69,1198
93069,78,113,77,1197
93120,87,74,31,1196
93127,83,83,77,1196
93185,74,101,71,1195
93188,80,87,76,1195
93234,80,103,74,1194
93235,80,91,76,1194
93290,77,78,65,1193
93299,84,86,80,1193
93328,84,115,73,1192
93340,80,76,77,1192
93391,74,106,58,1191
93426,82,113,70,1190
93432,73,111,76,1190
93433,80,80,73,1190
93533,77,63,81,1188
93599,96,35,36,1187
93728,90,44,35,1184
93735,103,56,32,1184
93887,80,113,72,1181
93888,78,115,71,1181
93889,82,104,66,1181
93891,80,71,75,1181
93921,84,110,72,1180
93922,82,117,72,1180
93984,77,68,75,1179
93997,77,96,69,1179
94047,90,46,33,1178
94082,76,124,76,1178
94101,83,60,17,1177
94103,82,118,65,1177
94104,75,105,63,1177
94140,74,105,68,1176
94141,83,84,76,1176
94213,80,113,81,1175
94216,76,130,63,1175
94217,76,129,67,1175
94240,90,53,29,1174
94241,77,71,72,1174
94242,77,67,76,1174
94246,77,77,66,1174
94315,75,112,59,1173
94316,84,87,79,1173
94370,80,105,73,1172
94413,77,88,67,1171
94420,80,90,74,1171
94434,73,106,65,1171
94456,84,107,74,1170
94459,80,111,83,1170
94513,77,70,73,1169
94519,87,116,22,1169
94525,82,103,74,1169
94566,76,126,79,1168
94583,75,119,73,1168
94766,78,114,76,1164
94817,77,69,74,1163
94823,80,93,74,1163
94825,73,127,84,1163
94851,75,22,23,1162
94901,80,66,81,1161
94920,75,134,63,1161
94933,83,143,82,1161
94983,78,116,79,1160
95009,77,65,79,1159
95013,96,34,38,1159
95015,77,110,65,1159
95041,77,128,82,1159
95065,82,109,63,1158
95068,80,79,74,1158
95072,82,92,75,1158
95137,82,119,71,1157
95138,77,108,66,1157
95144,80,91,73,1157
95145,75,126,79,1157
95232,80,70,76,1155
95278,82,111,62,1154
95281,80,78,75,1154
95286,101,128,16,1154
95316,90,45,34,1153
95381,75,121,78,1152
95391,76,128,78,1152
95402,74,142,36,1152
95424,77,64,80,1151
95432,83,78,13,1151
95434,75,113,63,1151
95438,76,126,75,1151
95448,82,91,76,1151
95449,75,122,71,1151
95450,78,113,81,1151
95478,90,48,32,1150
95483,82,114,67,1150
95498,75,115,73,1150
95547,73,107,74,1149
95629,78,121,63,1147
95630,77,86,68,1147
95645,73,119,71,1147
95646,75,129,65,1147
95667,82,112,82,1146
95668,80,115,71,1146
95669,75,115,62,1146
95741,85,100,74,1145
95748,80,77,76,1145
95784,80,117,72,1144
95785,75,110,65,1144
95786,87,72,32,1144
95806,75,124,68,1144
95828,75,107,62,1143
95838,80,109,84,1143
95867,74,86,59,1142
95869,103,137,13,1142
95930,78,128,64,1141
95947,76,127,84,1141
95967,73,97,63,1140
96046,76,128,74,1139
96052,83,86,74,1138
96058,78,123,62,1138
96059,74,100,56,1138
96061,77,80,64,1138
96126,78,116,75,1137
96127,80,69,78,1137
96139,78,121,76,1137
96153,83,85,75,1137
96154,77,129,81,1137
96246,75,120,72,1135
96256,75,128,78,1135
96436,84,115,69,1131
96437,73,104,66,1131
96438,74,102,55,1131
96446,77,85,69,1131
96489,87,135,17,1130
96495,80,88,75,1130
96591,77,98,68,1128
96621,75,124,76,1128
96643,87,70,33,1127
96644,74,85,60,1127
96652,74,111,55,1127
96653,80,72,74,1127
96655,78,121,80,1127
96656,80,109,70,1127
96683,78,117,74,1127
96698,84,117,72,1126
96703,73,108,73,1126
96709,83,155,82,1126
96755,73,117,72,1125
96793,87,85,27,1124
96801,73,112,75,1124
96840,77,84,70,1123
96841,90,42,36,1123
96842,74,84,61,1123
96848,80,114,67,1123
96849,77,86,62,1123
96874,75,120,70,1123
96902,77,66,77,1122
96966,84,108,73,1121
96967,84,89,77,1121
96977,78,119,77,1121
97023,76,132,62,1120
97064,73,100,61,1119
97109,77,72,71,1118
97127,73,118,82,1118
97176,84,108,83,1117
97185,87,121,21,1117
97210,83,87,73,1116
97258,82,116,66,1115
97259,75,114,58,1115
97260,85,117,70,1115
97302,83,43,24,1114
97304,77,95,70,1114
97362,82,113,68,1113
97366,85,81,79,1113
97381,76,131,72,1113
97412,80,68,79,1112
97431,85,128,24,1112
97450,76,129,83,1112
97508,75,21,24,1110
97512,87,111,23,1110
97513,85,84,76,1110
97520,73,120,70,1110
97576,82,108,71,1109
97577,74,102,70,1109
97582,80,113,68,1109
97594,75,126,67,1109
97619,77,112,64,1108
97620,82,103,67,1108
97638,78,130,63,1108
97662,75,123,77,1108
97690,77,82,62,1107
97696,75,117,61,1107
97709,80,78,69,1107
97743,84,91,76,1106
97759,74,103,69,1106
97784,76,124,35,1105
97861,77,131,80,1104
97882,74,88,58,1103
97886,87,77,30,1103
97977,73,185,76,1102
97993,85,101,73,1101
97994,74,109,56,1101
97998,78,124,70,1101
98000,73,122,69,1101
98055,96,34,37,1100
98056,85,82,78,1100
98112,83,41,25,1099
98114,78,126,69,1099
98115,87,79,29,1099
98122,73,115,73,1099
98123,82,105,73,1099
98127,77,132,79,1099
98144,78,115,84,1099
98155,80,67,80,1098
98165,80,73,73,1098
98166,83,98,65,1098
98168,80,112,82,1098
98177,74,110,51,1098
98193,78,119,73,1098
98242,82,122,65,1097
98263,75,122,69,1097
98264,75,119,71,1097
98276,73,177,82,1097
98288,85,122,67,1096
98397,82,118,67,1094
98398,80,116,66,1094
98399,75,119,60,1094
98511,78,122,71,1092
98555,87,68,34,1091
98561,74,108,52,1091
98562,83,101,63,1091
98565,78,128,68,1091
98569,76,129,73,1091
98596,85,77,83,1090
98597,80,70,77,1090
98656,83,141,83,1089
98688,83,49,21,1088
98690,85,100,79,1088
98691,83,89,72,1088
98695,74,138,37,1088
98748,77,88,61,1087
98757,73,104,59,1087
98762,80,106,72,1087
98784,73,129,83,1087
98799,77,85,60,1086
98806,74,104,54,1086
98887,85,103,72,1085
98888,80,122,67,1085
98966,75,19,27,1083
98967,77,62,82,1083
98972,84,113,70,1083
99014,103,54,33,1082
99015,82,120,66,1082
99016,77,99,67,1082
99067,101,97,21,1081
99075,80,76,70,1081
99103,84,120,66,1080
99106,85,85,75,1080
99110,82,93,74,1080
99115,83,90,71,1080
99135,75,126,69,1080
99188,96,33,39,1079
99189,74,106,53,1079
99217,73,121,80,1079
99240,84,106,84,1078
99275,74,118,84,1078
99306,82,121,63,1077
99313,74,112,50,1077
99346,90,41,37,1076
99352,74,113,54,1076
99360,77,65,78,1076
99373,78,117,83,1076
99386,73,116,77,1076
99416,76,70,62,1075
99421,87,88,26,1075
99464,90,118,13,1074
99466,84,118,67,1074
99467,82,120,64,1074
99473,74,146,35,1074
99480,84,145,65,1074
99526,74,91,56,1073
99527,76,55,79,1073
99534,80,92,72,1073
99551,74,108,66,1073
99575,75,17,30,1072
99586,82,111,83,1072
99587,84,116,68,1072
99588,73,99,62,1072
99621,75,124,70,1072
99654,82,72,82,1071
99661,73,114,74,1071
99795,73,117,76,1069
99811,83,145,81,1069
99844,82,117,59,1068
99851,78,129,81,1068
99899,77,84,61,1067
99900,77,76,67,1067
99908,83,97,66,1067
99951,84,111,71,1066
99952,78,128,60,1066
99953,77,100,66,1066
99956,82,94,73,1066
99998,77,73,70,1065
100006,85,110,74,1065
100007,76,57,76,1065
100011,80,115,80,1065
100020,87,128,20,1065
100050,85,76,84,1064
100063,73,124,68,1064
100115,75,20,25,1063
100122,90,153,10,1063
100124,76,56,78,1063
100125,85,83,77,1063
100128,80,75,71,1063
100150,75,136,62,1063
100167,77,89,60,1062
100168,76,71,61,1062
100179,82,122,69,1062
100230,101,185,11,1061
100233,85,120,68,1061
100238,80,74,72,1061
100259,77,152,82,1061
100272,85,110,67,1060
100342,74,107,67,1059
100345,75,168,47,1059
100346,80,108,71,1059
100348,82,106,72,1059
100357,101,136,15,1059
100389,73,187,75,1059
100467,82,111,69,1057
100468,78,125,61,1057
100515,74,118,52,1056
100516,85,79,81,1056
100528,80,170,9,1056
100534,78,118,82,1056
100541,75,117,72,1056
100617,74,120,83,1055
100626,73,179,81,1055
100642,85,115,71,1054
100648,76,135,70,1054
100667,83,152,84,1054
100668,75,131,76,1054
100701,87,82,28,1053
100705,74,93,55,1053
100762,76,63,69,1052
100768,80,116,79,1052
100818,96,31,41,1051
100833,76,137,69,1051
100844,74,127,84,1051
100860,85,78,82,1050
100945,83,154,83,1049
100962,83,44,23,1048
100964,76,60,72,1048
100965,85,80,80,1048
100976,77,134,78,1048
101031,85,103,77,1047
101032,85,101,78,1047
101033,73,108,64,1047
101043,82,120,70,1047
101087,85,102,80,1046
101088,76,56,77,1046
101089,84,119,71,1046
101110,73,123,79,1046
101145,87,96,24,1045
101146,84,122,69,1045
101193,73,184,79,1045
101219,84,112,80,1044
101226,80,81,66,1044
101278,96,30,42,1043
101281,82,123,62,1043
101282,85,101,81,1043
101289,80,103,67,1043
101292,74,110,65,1043
101304,76,129,77,1043
101305,78,120,72,1043
101321,73,102,60,1042
101323,80,90,17,1042
101329,73,110,72,1042
101391,77,74,69,1041
101392,77,61,84,1041
101404,78,122,75,1041
101408,84,113,79,1041
101444,80,83,71,1040
101446,87,92,25,1040
101448,77,113,63,1040
101449,83,100,64,1040
101462,75,128,74,1040
101512,77,89,66,1039
101521,84,109,82,1039
101598,76,133,71,1038
101668,75,18,29,1036
101679,80,124,66,1036
101700,75,129,73,1036
101718,76,131,82,1036
101744,82,119,58,1035
101770,76,131,84,1035
101788,75,18,28,1034
101796,74,89,57,1034
101797,78,120,81,1034
101851,78,132,62,1033
101852,84,124,68,1033
101853,84,122,65,1033
101910,73,131,82,1032
101939,77,92,58,1031
101999,77,115,62,1030
102000,82,113,61,1030
102014,76,131,66,1030
102015,85,133,23,1030
102031,76,131,76,1030
102057,76,67,65,1029
102068,84,110,81,1029
102081,80,80,67,1029
102088,83,147,80,1029
102110,76,72,60,1028
102125,85,97,84,1028
102175,82,72,81,1027
102180,85,95,83,1027
102181,85,96,82,1027
102182,82,74,79,1027
102183,82,70,84,1027
102236,83,35,29,1026
102320,76,61,71,1025
102324,83,46,22,1025
102349,78,123,79,1025
102365,101,73,28,1024
102433,84,93,74,1023
102434,80,96,16,1023
102442,82,115,60,1023
102485,77,75,68,1022
102488,80,81,72,1022
102567,80,120,70,1021
102568,78,129,67,1021
102604,76,140,31,1021
