,h,s,v,num
394868,176,186,255,23
398833,176,187,254,22
403306,176,187,253,21
423751,176,189,251,17
423752,176,188,252,17
423753,176,187,255,17
429445,175,188,255,16
429474,176,190,249,16
429475,176,184,255,16
430392,178,207,165,16
