,h,s,v,num
30114,70,169,125,4616
30200,72,187,108,4602
30389,70,172,123,4576
30402,72,171,130,4574
30417,68,105,78,4572
30510,72,185,113,4558
30566,69,132,112,4551
30578,72,169,131,4550
30589,72,167,133,4548
30603,72,111,113,4545
30609,69,170,111,4544
30730,69,137,108,4524
30887,69,113,131,4497
30941,72,168,132,4488
31088,72,113,111,4468
31089,72,193,115,4468
31095,72,112,112,4467
31139,69,136,109,4462
31258,72,191,116,4442
31291,69,176,107,4436
31410,69,134,110,4422
31488,72,166,134,4412
31569,69,133,111,4398
31670,69,112,132,4383
31809,69,138,107,4362
31811,69,167,124,4362
31827,68,106,77,4360
31874,70,173,122,4354
31937,72,114,110,4342
31941,70,178,119,4342
32085,72,187,112,4320
32115,69,172,110,4316
32189,72,188,107,4304
32313,71,183,102,4288
32314,69,175,108,4288
32371,69,169,122,4280
32401,72,190,106,4276
32409,71,141,132,4275
32415,71,193,120,4274
32469,72,188,111,4266
32526,69,111,133,4259
32642,70,175,121,4242
32774,71,185,105,4222
32876,71,147,127,4208
32931,69,140,106,4200
32933,69,168,123,4200
32934,70,176,120,4200
32988,70,179,118,4192
33003,71,145,128,4190
33016,69,141,105,4188
33051,72,190,110,4184
33206,71,140,133,4163
33217,69,173,109,4162
33285,72,187,127,4152
33299,72,115,109,4150
33328,72,192,109,4146
33464,69,178,106,4128
33465,71,190,122,4128
33534,72,188,126,4118
33555,70,181,117,4116
33573,69,171,121,4114
33630,71,187,124,4108
33695,69,180,105,4098
33701,69,110,134,4096
33758,71,143,130,4088
33817,71,166,109,4080
33863,71,142,131,4074
33895,71,189,123,4070
33906,71,148,126,4069
33983,71,138,135,4056
33999,71,192,121,4054
34051,69,174,119,4048
34071,70,182,116,4044
34183,71,155,120,4030
34295,72,191,124,4016
34303,69,142,104,4015
34359,71,139,134,4008
34452,71,149,125,3998
34538,71,154,121,3983
34581,71,150,124,3978
34596,71,156,119,3976
34704,69,110,135,3963
34729,71,144,129,3961
34893,70,186,114,3944
34926,72,195,114,3940
34935,69,109,136,3939
35035,69,172,120,3928
35102,69,144,103,3920
35132,70,184,115,3916
35149,72,190,125,3914
35195,71,183,127,3908
35310,69,192,77,3894
35311,69,195,76,3894
35330,72,185,128,3892
35342,68,107,76,3890
35402,69,176,84,3884
35433,70,139,127,3880
35543,70,137,128,3867
35630,71,158,118,3856
35664,71,186,104,3852
35665,69,181,104,3852
35666,71,195,119,3852
35783,70,140,126,3839
35813,71,217,120,3836
35854,72,192,105,3832
35859,71,135,138,3831
35932,71,220,118,3824
35933,70,189,112,3824
35972,71,184,126,3820
36093,71,219,119,3806
36117,71,186,125,3804
36132,70,187,113,3802
36188,69,183,81,3796
36190,71,168,108,3796
36276,71,222,117,3786
36311,72,116,108,3783
36375,69,181,114,3776
36402,70,136,129,3772
36425,71,151,123,3770
36468,72,193,123,3766
36638,70,141,125,3749
36663,70,142,124,3745
36675,71,137,136,3744
36677,72,184,129,3744
36695,71,153,122,3742
36707,70,147,120,3740
36772,71,163,114,3733
36778,69,175,118,3732
36795,69,178,116,3730
36943,70,143,123,3715
36944,69,145,102,3715
36956,72,198,120,3714
37003,72,196,121,3708
37046,71,169,107,3704
37100,71,168,105,3698
37101,71,181,128,3698
37102,71,136,137,3698
37110,72,117,107,3697
37128,71,134,139,3695
37148,72,194,108,3694
37162,72,182,130,3692
37163,71,197,118,3692
37187,69,185,80,3690
37199,72,196,113,3688
37240,70,145,121,3684
37244,71,165,113,3684
37325,69,178,83,3676
37560,69,190,78,3652
37581,69,180,82,3650
37598,69,183,103,3648
37622,69,146,101,3645
37634,70,144,122,3644
37653,72,118,106,3642
37665,71,160,116,3641
37734,71,159,117,3635
37873,71,162,115,3619
37888,71,198,117,3618
37984,72,149,84,3610
37986,72,191,127,3610
38036,69,187,79,3606
38175,71,210,124,3592
38217,71,208,125,3588
38352,72,192,126,3574
38417,71,180,129,3568
38425,71,133,140,3567
38445,71,166,106,3566
38472,72,181,131,3564
38488,72,146,138,3562
38491,70,191,111,3562
38588,72,120,104,3552
38590,71,166,103,3552
38620,71,148,131,3549
38685,70,148,119,3543
38686,71,159,122,3543
38723,69,180,115,3540
38743,69,148,100,3538
38764,71,188,103,3536
38810,72,195,107,3532
38841,67,102,117,3529
38857,71,211,123,3528
38858,71,213,122,3528
38903,72,180,132,3522
38924,71,171,106,3520
38987,71,144,135,3515
39000,69,166,129,3514
39036,71,149,130,3511
39046,72,198,112,3510
39061,72,188,129,3508
39118,72,119,105,3501
39134,71,166,120,3500
39193,71,146,133,3494
39244,72,150,134,3490
39266,72,172,113,3488
39267,72,198,102,3488
39309,69,173,124,3484
39346,72,148,136,3481
39369,72,147,137,3479
39406,71,206,126,3476
39427,72,149,135,3474
39430,72,166,120,3474
39570,69,171,125,3462
39571,72,170,114,3462
39597,70,135,130,3460
39634,72,151,133,3458
39635,69,177,117,3458
39642,71,145,134,3457
39660,72,194,122,3456
39700,70,149,118,3453
39713,72,189,128,3452
39745,70,194,109,3448
39801,69,149,99,3442
39803,71,150,129,3442
39842,72,169,115,3438
39912,71,147,132,3432
39934,71,224,116,3430
39957,70,177,127,3428
39958,69,183,113,3428
39995,71,151,128,3424
40076,71,162,120,3417
40077,71,158,123,3417
40084,69,108,137,3416
40227,67,166,112,3404
40247,71,160,121,3402
40248,70,192,110,3402
40261,71,131,142,3400
40268,70,153,115,3400
40289,70,133,132,3398
40291,72,194,125,3398
40337,71,203,128,3394
40379,67,102,118,3391
40409,72,200,111,3388
40410,70,190,118,3388
40426,72,178,133,3386
40458,69,119,120,3382
40465,69,191,108,3382
40483,72,153,132,3380
40547,70,180,125,3374
40573,71,163,119,3371
40624,70,178,126,3366
40649,71,143,136,3364
40650,72,152,82,3364
40682,72,167,116,3360
40684,69,225,84,3360
40720,71,190,102,3356
40743,69,167,128,3354
40745,71,169,104,3354
40754,71,153,127,3353
40779,69,118,121,3351
40846,72,200,121,3346
40847,71,156,124,3346
40864,70,189,119,3344
40888,72,156,129,3342
40932,69,174,123,3338
40971,72,194,104,3334
40995,70,134,131,3332
41001,72,151,83,3332
41011,72,155,130,3331
41018,72,199,122,3330
41023,69,103,143,3329
41074,70,132,133,3325
41099,72,121,103,3323
41104,71,132,141,3323
41120,69,151,98,3322
41121,72,172,114,3322
41216,72,103,126,3314
41237,69,120,119,3312
41239,69,185,102,3312
41263,71,154,126,3310
41270,70,120,119,3309
41291,70,152,116,3307
41305,72,123,102,3305
41365,71,177,131,3300
41395,69,104,142,3296
41430,71,178,130,3294
41471,72,197,123,3290
41473,72,202,110,3290
41476,72,154,131,3289
41482,70,167,134,3288
41507,70,196,108,3286
41515,72,157,128,3285
41525,70,198,107,3284
41534,71,164,118,3283
41573,72,159,127,3280
41575,69,189,109,3280
41595,72,174,113,3278
41647,72,186,130,3274
41681,72,195,124,3272
41689,71,141,137,3271
41694,67,103,116,3270
41700,70,119,120,3270
41701,72,177,134,3270
41755,70,174,129,3266
41813,71,171,103,3262
41865,70,175,128,3258
41868,70,217,81,3258
41913,71,130,143,3254
41921,70,150,117,3254
41922,72,196,103,3254
41923,72,199,119,3254
41932,69,122,117,3253
41933,70,154,114,3253
41949,69,184,112,3252
41999,72,105,131,3247
42052,69,186,111,3244
42148,69,185,116,3236
42149,69,170,126,3236
42171,71,174,133,3234
42173,71,167,119,3234
42226,70,169,133,3230
42227,72,173,112,3230
42276,69,169,127,3226
42310,72,145,139,3222
42363,71,176,132,3218
42365,71,200,116,3218
42390,71,168,102,3216
42418,71,172,105,3214
42438,70,200,106,3212
42466,69,188,110,3210
42487,70,131,134,3208
42493,71,168,138,3208
42512,71,173,134,3206
42552,69,121,118,3204
42554,69,152,97,3204
42556,72,160,126,3204
42583,71,173,102,3202
42627,72,106,130,3199
42681,70,156,113,3195
42682,72,161,125,3195
42701,71,202,129,3194
42773,70,187,120,3188
42779,72,104,132,3187
42845,70,185,121,3182
42873,72,158,79,3180
42881,69,124,115,3179
42892,72,166,117,3178
42918,67,168,111,3176
42937,69,123,116,3174
42938,71,172,135,3174
42941,70,181,124,3174
42953,72,110,125,3173
43005,71,155,125,3169
43014,69,117,122,3168
43018,72,167,119,3168
43019,70,184,122,3168
43053,72,169,140,3166
43054,72,174,136,3166
43074,72,107,129,3164
43087,72,176,135,3164
43150,72,197,106,3158
43151,71,169,118,3158
43152,71,166,123,3158
43174,72,185,131,3156
43175,72,171,115,3156
43191,72,102,127,3154
43195,70,170,132,3154
43221,72,156,80,3152
43294,69,186,115,3146
43354,72,108,127,3141
43363,72,102,128,3140
43374,72,176,110,3140
43375,70,202,105,3140
43386,72,162,124,3139
43401,72,116,119,3138
43402,71,171,116,3138
43403,69,193,107,3138
43422,69,107,138,3136
43427,71,226,115,3136
43456,72,154,81,3134
43457,69,176,122,3134
43489,70,173,130,3132
43525,72,124,101,3128
43533,72,202,120,3128
43559,70,121,118,3126
43592,72,109,126,3124
43593,72,171,116,3124
43605,72,160,131,3123
43692,72,108,128,3116
43734,69,103,144,3112
43742,72,144,140,3112
43773,70,118,121,3109
43824,72,182,133,3106
43825,72,175,111,3106
43855,69,117,120,3104
43856,72,160,78,3104
43857,69,195,106,3104
43871,70,157,112,3103
43872,70,159,111,3103
43963,70,112,127,3096
43965,70,204,120,3096
43979,69,116,121,3095
43996,71,205,127,3094
43999,69,179,120,3094
44025,72,178,109,3092
44054,69,182,118,3090
44055,71,174,117,3090
44113,71,167,122,3086
44128,69,105,141,3084
44142,72,154,136,3084
44190,72,126,121,3080
44215,68,102,118,3078
44217,69,180,119,3078
44259,71,111,129,3075
44303,69,177,121,3072
44336,70,171,131,3070
44338,72,166,112,3070
44366,71,140,138,3068
44373,72,103,134,3067
44418,70,122,117,3065
44430,69,170,84,3064
44431,72,177,111,3064
44432,71,204,114,3064
44469,72,155,135,3061
44478,70,120,123,3060
44479,72,175,112,3060
44481,69,227,83,3060
44516,72,104,125,3057
44517,70,117,122,3057
44561,72,169,116,3054
44563,70,182,123,3054
44565,72,201,118,3054
44566,69,188,114,3054
44616,72,156,134,3050
44618,71,202,115,3050
44625,71,129,144,3049
44644,72,173,115,3048
44650,69,106,139,3047
44681,69,106,140,3044
44691,71,108,127,3044
44695,70,192,117,3044
44702,72,104,133,3043
44752,71,174,104,3040
44764,69,116,123,3039
44771,71,170,117,3038
44793,72,167,142,3036
44794,72,168,141,3036
44796,69,154,96,3036
44833,71,118,121,3033
44839,72,184,132,3032
44840,70,168,112,3032
44847,72,165,122,3031
44863,72,153,137,3030
44870,69,115,122,3029
44893,70,166,135,3028
44926,70,126,117,3025
44937,70,202,121,3024
44938,70,166,114,3024
44963,72,172,141,3022
44965,71,168,109,3022
44990,70,160,110,3020
44991,72,168,117,3020
45000,72,161,130,3019
45048,72,169,118,3016
45078,71,200,130,3014
45080,72,111,124,3013
45093,71,172,107,3012
45107,70,122,121,3011
45117,71,166,140,3010
45119,72,173,124,3010
45158,71,109,126,3007
45173,72,102,135,3006
45180,72,162,77,3006
45247,70,116,123,3000
45279,72,201,104,2998
45295,70,121,122,2997
45328,71,167,139,2994
45404,72,164,123,2988
45428,72,168,111,2986
45434,70,123,116,2986
45438,72,180,109,2986
45440,70,209,84,2986
45462,72,105,124,2984
45464,71,205,113,2984
45479,72,113,122,2983
45494,71,169,121,2982
45509,69,106,120,2981
45519,72,199,105,2980
45521,72,174,123,2980
45552,72,125,122,2978
45553,72,178,110,2978
45554,72,174,114,2978
45601,70,123,120,2975
45602,72,123,124,2975
45613,72,119,122,2974
45624,70,130,135,2973
45636,71,171,136,2972
45637,70,124,115,2972
45641,71,176,103,2972
45660,71,139,139,2970
45668,69,183,117,2970
45669,70,170,111,2970
45680,72,152,138,2969
45731,72,158,132,2966
45792,70,125,118,2961
45809,72,166,109,2960
45849,72,114,121,2957
45869,70,161,109,2956
45891,72,170,126,2954
45899,70,113,126,2953
45900,72,157,133,2953
45909,70,115,129,2952
45914,72,164,76,2952
45918,71,171,119,2952
45925,70,119,124,2951
45940,70,193,116,2950
45953,70,112,128,2949
45956,72,120,121,2949
45957,72,149,140,2949
45972,70,164,107,2948
45996,69,114,123,2946
45999,71,174,114,2946
46014,70,134,118,2944
46015,72,120,128,2944
46016,70,163,108,2944
46017,72,179,108,2944
46028,69,118,119,2943
46066,72,181,107,2940
46099,71,112,128,2938
46100,71,197,132,2938
46101,70,124,119,2938
46112,72,117,124,2937
46124,69,104,83,2936
46159,72,125,100,2934
46166,70,213,115,2934
46196,70,204,104,2932
46197,71,173,115,2932
46198,71,175,105,2932
46199,71,173,106,2932
46208,72,118,123,2931
46222,72,171,142,2930
46223,72,171,125,2930
46224,67,169,110,2930
46257,70,116,128,2928
46258,72,203,103,2928
46265,72,112,123,2927
46284,69,102,112,2926
46286,70,126,123,2926
46298,72,114,128,2925
46317,71,169,137,2924
46320,71,167,110,2924
46356,69,115,124,2922
46357,71,139,119,2922
46370,71,120,119,2921
46382,69,126,113,2920
46383,72,168,108,2920
46385,71,173,118,2920
46392,71,128,145,2919
46404,72,107,121,2918
46407,69,156,95,2918
46423,69,125,114,2917
46424,70,115,124,2917
46443,71,108,128,2916
46444,72,172,138,2916
46446,69,197,105,2916
46454,72,162,129,2915
46465,70,118,125,2914
46488,72,121,126,2913
46506,70,205,103,2912
46532,69,102,113,2910
46536,70,209,117,2910
46537,70,167,113,2910
46580,72,112,130,2907
46597,72,182,108,2906
46625,71,199,131,2904
46636,71,112,127,2903
46653,67,103,114,2902
46683,70,217,113,2900
46786,72,122,125,2893
46792,70,115,120,2892
46808,72,114,127,2891
46826,72,204,119,2890
46827,71,176,116,2890
46872,69,133,107,2887
46884,70,201,122,2886
46886,72,124,123,2886
46959,70,117,118,2882
46963,72,117,118,2881
46964,69,107,119,2881
46977,72,166,143,2880
46979,71,170,108,2880
46980,70,166,103,2880
47007,69,108,118,2878
47026,69,149,127,2876
47057,71,119,120,2874
47058,72,115,126,2874
47060,72,166,118,2874
47062,71,170,120,2874
47110,71,103,134,2870
47115,70,116,127,2870
47116,69,172,83,2870
47128,72,115,120,2869
47146,71,209,111,2868
47147,70,208,102,2868
47162,71,114,121,2867
47176,72,119,129,2866
47177,72,121,120,2866
47181,69,190,113,2866
47182,72,150,139,2866
47183,70,172,110,2866
47203,72,113,129,2865
47224,72,204,109,2864
47247,72,171,139,2862
47250,72,170,117,2862
47274,71,117,122,2860
47279,70,206,119,2860
47280,70,218,116,2860
47281,71,207,112,2860
47282,69,199,104,2860
47303,69,103,84,2858
47305,71,138,140,2858
47310,68,102,117,2858
47312,72,179,135,2858
47313,72,173,137,2858
47316,70,166,120,2858
47324,70,127,122,2857
47337,70,114,125,2856
47375,71,107,129,2853
47383,71,102,135,2852
47392,72,181,134,2852
47393,70,166,118,2852
47401,70,119,116,2851
47419,70,114,121,2850
47445,70,111,129,2848
47475,67,102,115,2846
47527,70,169,116,2844
47561,72,163,128,2841
47574,69,110,121,2840
47593,72,121,131,2839
47603,71,124,123,2838
47605,70,135,117,2838
47635,71,110,125,2836
47659,72,118,130,2834
47660,68,102,112,2834
47665,71,172,123,2834
47695,70,211,116,2832
47705,70,127,116,2831
47706,70,125,124,2831
47707,72,143,141,2831
47715,67,106,111,2830
47734,67,104,115,2829
47763,70,129,136,2827
47766,71,113,126,2827
47773,72,126,99,2826
47779,71,128,146,2826
47780,71,105,124,2826
47788,69,105,121,2826
47821,69,150,126,2824
47835,72,106,123,2823
47844,69,145,130,2822
47850,72,167,104,2822
47855,69,147,128,2821
47913,69,151,125,2818
47925,70,118,117,2817
47926,69,113,124,2817
47943,70,207,118,2816
47944,69,191,112,2816
47967,71,140,118,2814
47968,72,210,126,2814
47969,69,201,103,2814
47992,69,106,84,2812
48005,71,110,130,2811
48006,71,144,119,2811
48050,70,133,119,2809
48063,72,111,131,2808
48064,70,116,119,2808
48068,70,220,80,2808
48077,70,114,130,2807
48078,70,125,114,2807
48082,71,116,123,2807
48132,71,125,122,2804
48145,71,123,124,2803
48159,72,107,122,2802
48162,71,222,84,2802
48171,72,148,141,2801
48186,71,113,122,2800
48196,71,132,116,2799
48197,72,165,127,2799
48215,72,182,125,2798
48228,71,146,117,2797
48232,69,102,145,2796
48243,71,171,124,2796
48289,70,128,137,2792
48300,70,168,117,2792
48351,71,115,120,2788
48353,72,123,129,2788
48374,71,104,132,2786
48381,70,218,118,2786
48383,71,176,122,2786
48409,72,203,117,2784
48410,70,167,110,2784
48411,67,227,82,2784
48437,69,109,117,2782
48453,69,111,129,2781
48460,72,124,128,2780
48464,71,169,125,2780
48476,72,128,120,2779
48487,71,107,133,2778
48496,72,169,110,2778
48525,72,116,136,2776
48526,72,166,103,2776
48562,67,104,113,2773
48565,72,109,119,2773
48573,69,112,128,2772
48583,71,106,130,2772
48586,71,167,127,2772
48593,69,153,123,2771
48600,70,110,130,2770
48602,69,104,110,2770
48608,72,117,131,2770
48609,70,132,118,2770
48638,70,123,112,2768
48653,69,122,115,2767
48654,71,145,118,2767
48668,71,109,131,2766
48678,69,112,127,2765
48685,72,108,120,2765
48686,69,114,125,2765
48706,69,157,94,2764
48708,70,171,115,2764
48716,70,117,126,2763
48725,69,108,83,2762
48746,69,146,129,2761
48770,71,115,124,2760
48774,70,214,118,2760
48797,71,176,113,2758
48810,70,103,79,2756
48816,72,122,130,2756
48817,70,134,116,2756
48818,72,171,109,2756
48838,70,168,102,2754
48839,71,178,102,2754
48841,70,212,83,2754
48848,71,126,121,2753
48885,69,106,82,2750
48893,71,173,124,2750
48937,72,114,134,2747
48949,69,107,81,2746
48955,72,178,136,2746
48956,71,142,120,2746
48958,70,219,112,2746
48986,69,227,109,2744
48997,68,103,111,2742
49005,70,211,122,2742
49006,71,168,126,2742
49009,72,108,134,2741
49020,72,122,119,2741
49033,71,116,119,2740
49035,72,212,125,2740
49036,70,197,114,2740
49047,71,117,118,2739
49048,71,102,113,2739
49079,71,105,131,2737
49091,72,173,140,2736
49097,70,220,115,2736
49114,71,103,126,2735
49115,71,130,118,2735
49127,69,144,131,2734
49135,72,180,126,2734
49136,69,203,102,2734
49161,69,156,121,2733
49196,72,120,127,2731
49226,71,112,123,2729
49227,71,132,126,2729
49241,72,116,125,2728
49250,71,104,133,2727
49266,70,121,114,2726
49268,72,169,107,2726
49270,72,183,124,2726
49293,72,108,135,2724
49297,70,133,117,2724
49298,71,121,118,2724
49315,68,111,119,2723
49316,72,141,143,2723
49317,69,131,109,2723
49326,70,110,135,2722
49329,71,129,119,2722
49332,71,174,123,2722
49361,72,167,128,2720
49362,70,167,122,2720
49413,72,176,113,2716
49428,71,114,125,2715
49446,71,127,130,2714
49447,72,116,132,2714
49462,69,112,125,2713
49483,71,228,114,2712
49499,70,126,113,2711
49500,69,109,122,2711
49508,70,128,138,2710
49520,72,129,119,2710
49521,69,132,108,2710
49524,70,168,109,2710
49555,72,177,137,2708
49574,70,136,116,2707
49606,72,115,133,2705
49626,70,120,115,2704
49657,70,223,113,2702
49669,68,111,120,2701
49685,72,110,132,2700
49697,67,172,108,2700
49732,71,131,117,2698
49737,69,120,117,2697
49749,69,119,118,2696
49755,67,171,109,2696
49786,70,127,124,2694
49794,67,224,83,2694
49814,67,105,112,2692
49816,71,133,125,2692
49820,70,132,120,2692
49829,72,109,133,2691
49847,70,129,121,2690
49874,69,135,106,2688
49875,70,166,123,2688
49907,71,137,128,2686
49920,71,104,125,2685
49942,72,146,143,2684
49943,71,142,117,2684
49952,69,121,116,2683
49953,69,152,124,2683
49966,69,173,133,2682
49968,70,122,113,2682
49971,72,205,102,2682
49974,70,223,79,2682
49975,70,173,106,2682
49982,69,143,132,2681
50010,71,111,124,2679
50011,72,129,123,2679
50012,72,117,135,2679
50024,70,107,133,2678
50034,70,109,126,2678
50049,71,130,122,2677
50060,69,142,133,2676
50070,71,141,125,2676
50080,71,127,147,2675
50083,71,128,129,2675
50084,70,131,121,2675
50094,70,109,131,2674
50098,71,122,117,2674
50100,70,167,119,2674
50112,72,118,117,2673
50134,72,176,138,2672
50137,72,119,116,2672
50138,70,213,121,2672
50151,71,144,122,2671
50164,70,113,131,2670
50173,71,171,125,2670
50204,70,108,132,2668
50209,70,221,114,2668
50210,72,206,115,2668
50239,68,103,84,2666
50245,69,229,108,2666
50254,70,102,118,2665
50255,68,104,110,2665
50273,72,147,142,2664
50276,69,157,120,2664
50291,71,117,131,2663
50311,70,108,127,2662
50312,72,183,107,2662
50314,70,175,108,2662
50315,69,198,108,2662
50331,70,103,134,2661
50332,70,131,119,2661
50335,69,159,119,2661
50343,69,113,126,2660
50350,69,103,111,2660
50351,70,113,122,2660
50352,71,136,122,2660
50359,71,137,141,2659
50390,72,182,118,2658
50436,72,115,137,2655
50437,70,130,120,2655
50438,71,141,121,2655
50459,72,169,143,2654
50476,72,127,124,2653
50477,70,129,123,2653
50506,70,112,132,2651
50507,68,109,122,2651
50528,69,107,124,2650
50529,72,120,132,2650
50530,71,124,115,2650
50543,70,127,139,2649
50570,69,105,122,2648
50571,72,174,139,2648
50572,72,130,122,2648
50573,71,133,119,2648
50583,71,126,148,2647
50607,68,108,118,2646
50610,70,124,125,2646
50611,72,214,124,2646
50620,71,108,132,2645
50645,69,225,110,2644
50656,67,105,114,2643
50659,69,112,118,2643
50677,72,176,122,2642
50712,70,130,122,2640
50713,71,135,127,2640
50715,72,170,102,2640
50717,71,213,109,2640
50719,70,202,111,2640
50744,72,123,118,2638
50747,71,128,120,2638
50748,72,166,129,2638
50749,70,170,108,2638
50750,69,193,111,2638
50758,72,128,98,2637
50783,72,113,135,2636
50786,72,185,105,2636
50790,70,204,110,2636
50803,71,120,128,2635
50827,72,142,142,2634
50829,70,171,116,2634
50870,72,110,118,2631
50871,70,112,123,2631
50873,69,163,116,2631
50878,71,136,142,2630
50884,70,110,125,2630
50885,71,196,133,2630
50888,70,137,115,2630
50889,71,136,129,2630
50896,71,106,135,2629
50902,71,106,123,2629
50919,72,205,118,2628
50920,72,204,116,2628
50950,72,183,106,2626
50954,70,170,117,2626
50955,70,206,109,2626
50956,70,212,106,2626
50979,70,106,135,2624
50996,69,111,120,2623
50997,70,110,134,2623
51012,70,104,133,2622
51018,72,130,118,2622
51019,71,194,134,2622
51020,71,135,123,2622
51022,72,168,103,2622
51025,71,177,115,2622
51026,70,195,115,2622
51033,67,107,110,2621
51043,69,110,81,2620
51050,71,107,134,2620
51052,70,129,115,2620
51053,71,177,104,2620
51073,71,131,121,2619
51085,69,108,123,2618
51086,69,105,126,2618
51087,69,174,135,2618
51119,71,107,122,2616
51121,71,134,118,2616
51128,72,179,111,2616
51137,70,102,123,2615
51138,71,107,121,2615
51155,71,145,121,2614
51156,72,172,108,2614
51157,70,176,107,2614
51158,70,199,113,2614
51169,71,129,123,2613
51211,72,129,97,2611
51226,72,131,121,2610
51227,71,138,120,2610
51245,70,102,122,2609
51259,71,193,135,2608
51260,71,143,116,2608
51264,72,177,121,2608
51277,69,155,122,2607
51298,71,118,130,2606
51300,69,197,109,2606
51316,69,109,131,2605
51333,68,107,119,2604
51334,68,109,117,2604
51336,71,102,115,2604
51337,71,102,128,2604
51341,71,149,118,2604
51344,70,221,111,2604
51351,71,133,132,2603
51369,69,123,114,2602
51373,66,103,109,2602
51375,71,191,136,2602
51376,69,128,112,2602
51386,71,102,112,2601
51388,71,102,127,2601
51402,70,128,112,2600
51416,69,110,127,2599
51427,70,109,136,2598
51450,69,105,109,2597
51453,71,148,119,2597
51470,71,177,121,2596
51480,70,111,124,2595
51481,69,136,105,2595
51527,69,174,132,2592
51528,70,173,109,2592
51544,71,123,116,2591
51564,68,102,113,2590
51566,69,182,126,2590
51568,70,210,120,2590
51584,71,127,131,2589
51585,70,105,131,2589
51602,72,186,122,2588
51637,68,112,118,2586
51639,72,168,102,2586
51657,71,116,132,2585
51673,70,172,107,2584
51689,71,133,128,2583
51690,69,159,93,2583
51691,69,161,92,2583
51697,71,106,84,2582
51698,70,107,134,2582
51708,69,184,125,2582
51711,71,121,114,2582
51715,72,169,127,2582
51719,72,179,120,2582
51738,69,109,82,2580
51751,67,174,107,2580
51763,70,104,132,2579
51766,72,120,115,2579
51767,71,132,120,2579
51779,71,129,128,2578
51791,70,220,117,2578
51792,72,208,114,2578
51793,72,205,108,2578
51794,70,169,121,2578
51807,72,124,127,2577
51819,72,140,144,2576
51822,69,164,115,2576
51841,71,140,126,2575
51859,71,209,122,2574
51860,71,214,119,2574
51861,69,222,85,2574
51881,70,102,80,2572
51898,69,195,110,2572
51921,70,105,119,2570
51926,68,110,121,2570
51928,69,130,110,2570
51932,71,179,114,2570
51933,71,180,119,2570
51934,70,200,112,2570
51946,71,119,129,2569
51952,70,106,77,2568
51960,69,175,131,2568
51964,70,175,105,2568
51978,70,102,117,2567
51983,71,104,81,2566
51989,69,111,126,2566
52011,69,110,128,2564
52020,69,176,133,2564
52051,69,131,107,2562
52052,70,212,119,2562
52075,71,115,133,2560
52085,71,188,138,2560
52103,71,108,120,2559
52120,71,135,117,2558
52150,72,113,136,2556
52156,71,120,115,2556
52157,70,130,114,2556
52178,72,126,125,2555
52198,69,113,117,2554
52199,71,133,115,2554
52201,69,166,118,2554
52202,69,166,121,2554
52241,70,126,125,2551
52250,71,187,139,2550
52257,70,111,133,2550
52264,72,111,117,2550
52265,71,173,122,2550
52266,70,225,112,2550
52299,69,111,119,2548
