,h,s,v,num
211348,109,37,55,211
211362,170,34,114,211
211466,167,41,123,211
211620,136,38,102,210
211627,116,34,114,210
211630,115,42,36,210
211735,156,44,123,210
211816,134,42,114,210
211938,141,54,122,210
212027,166,34,113,209
212028,166,34,112,209
212029,129,33,108,209
212030,145,46,121,209
212038,122,34,120,209
212039,122,33,122,209
212040,116,35,110,209
212041,109,44,123,209
212042,112,36,105,209
212207,145,58,124,209
212234,143,38,115,209
212310,145,49,115,209
212311,142,57,121,209
212343,133,49,124,208
212355,132,35,36,208
212519,148,35,109,208
212651,143,50,122,208
212725,133,38,107,207
212726,122,33,124,207
212730,112,36,106,207
212745,132,39,117,207
212746,129,35,102,207
212855,164,49,124,207
212856,162,43,120,207
212922,139,37,116,207
213039,140,41,123,206
213049,113,35,118,206
213065,115,44,35,206
213078,113,52,59,206
213263,143,38,114,206
213446,148,34,111,205
213447,136,37,103,205
213448,161,36,113,205
213452,125,37,117,205
213453,124,34,104,205
213454,132,39,118,205
213469,133,40,103,205
213524,133,50,123,205
213741,134,40,122,204
213742,144,56,113,204
213745,110,40,114,204
213882,157,51,125,204
213884,155,57,125,204
213885,153,37,124,204
213931,144,51,124,204
213935,149,41,124,204
214169,128,41,123,203
214170,144,42,114,203
214171,144,41,117,203
214198,110,53,124,203
214288,155,51,124,203
214338,150,49,124,203
214381,145,49,114,203
214437,146,33,109,202
214438,136,38,113,202
214439,122,33,123,202
214440,134,39,124,202
214441,144,43,113,202
214442,147,41,119,202
214443,143,56,109,202
214444,146,50,113,202
214445,152,33,108,202
214682,149,41,123,202
214800,114,57,125,202
214890,128,34,111,201
214891,133,43,124,201
214892,144,42,115,201
214893,148,33,115,201
214894,144,55,116,201
214965,169,37,117,201
215144,143,54,114,201
215229,109,35,58,200
215249,128,35,109,200
215250,133,39,104,200
215339,159,35,117,200
215344,156,34,120,200
215345,153,50,123,200
215398,146,48,117,200
215607,138,33,102,199
215608,159,38,108,199
215614,124,33,108,199
215615,132,38,120,199
215621,132,33,39,199
215747,156,34,119,199
215748,162,46,122,199
215824,160,39,119,199
215903,145,48,116,199
215936,149,48,106,198
215941,127,37,118,198
215942,108,43,101,198
215950,132,38,34,198
215962,127,49,114,198
215977,115,35,44,198
216077,163,49,125,198
216079,164,44,116,198
216197,151,48,116,198
216377,152,33,109,197
216378,136,40,109,197
216384,113,34,119,197
216385,116,34,112,197
216401,133,37,96,197
216506,164,47,119,197
216507,162,43,119,197
216657,149,49,119,197
216680,132,51,125,196
216683,119,43,125,196
216684,111,33,102,196
216685,116,36,119,196
216686,112,37,104,196
216696,128,44,117,196
217117,136,36,105,195
217149,109,33,61,195
217288,155,52,123,195
217323,147,55,121,195
217483,144,54,118,195
217539,162,44,115,194
217540,138,33,99,194
217541,159,37,109,194
217932,152,35,101,193
217933,141,56,119,193
218245,136,40,108,192
218246,143,42,103,192
218251,122,34,119,192
218252,116,33,107,192
218472,134,42,116,192
218583,147,44,109,192
218690,170,35,109,191
218691,145,39,112,191
218692,159,36,114,191
218695,108,43,100,191
218703,125,36,42,191
218708,129,33,109,191
219020,138,42,121,190
219161,152,36,121,190
219162,159,35,118,190
219163,156,35,117,190
219311,138,55,125,190
219312,141,36,114,190
219460,138,33,100,189
219461,148,40,114,189
219467,109,44,122,189
219469,111,49,52,189
219470,132,34,38,189
219471,132,34,37,189
219480,133,38,95,189
219583,162,37,116,189
219584,164,44,115,189
219706,145,50,112,189
219745,143,51,121,189
219798,142,40,114,188
219799,145,39,111,188
220249,136,34,112,187
220250,149,43,119,187
220257,113,37,111,187
220263,111,57,45,187
220269,128,44,115,187
220362,162,45,124,187
220367,164,50,123,187
220473,145,46,122,187
220569,133,37,110,186
220570,152,37,118,186
220574,122,35,118,186
220575,116,35,103,186
220580,113,51,60,186
220590,133,38,106,186
220612,110,45,102,186
220737,164,50,122,186
220738,162,46,123,186
220778,151,50,113,186
221009,151,47,120,186
221069,136,34,111,185
221070,133,45,120,185
221202,164,47,120,185
221203,169,37,116,185
221204,160,39,118,185
221205,156,44,122,185
221358,142,58,119,185
221400,128,43,118,184
221401,144,42,116,184
221402,148,36,105,184
221408,125,40,122,184
221409,110,41,112,184
221410,113,36,112,184
221415,125,37,41,184
221422,129,33,107,184
221540,169,39,111,184
221541,150,41,119,184
221542,151,46,122,184
221705,141,45,118,184
221723,141,55,121,184
221790,112,59,125,184
221830,144,33,107,183
221831,132,40,115,183
221832,143,39,112,183
221833,145,38,113,183
221842,125,35,95,183
221843,110,43,106,183
221845,141,39,46,183
221850,128,44,116,183
221902,138,34,98,183
221976,164,51,121,183
221977,164,45,114,183
221978,153,38,122,183
221979,156,35,118,183
221980,159,44,122,183
221981,157,38,122,183
222008,147,56,119,183
222046,141,36,112,183
222206,159,35,115,182
222207,133,35,115,182
222208,141,40,103,182
222209,138,43,120,182
222210,161,36,112,182
222218,116,34,113,182
222219,116,34,104,182
222227,127,40,109,182
222228,125,39,123,182
222355,164,51,120,182
222356,162,45,114,182
222398,147,54,122,182
222443,135,53,125,182
222483,151,48,118,182
222592,151,46,121,182
222664,150,43,112,181
222665,146,49,114,181
222766,153,45,120,181
222767,162,43,118,181
222793,147,55,120,181
222794,149,51,116,181
222833,134,42,115,181
222929,142,57,120,181
222975,136,35,108,180
222976,129,34,104,180
222977,133,37,109,180
222978,133,39,105,180
222979,132,41,113,180
222980,150,43,113,180
222981,150,44,111,180
222986,113,35,117,180
222987,110,39,118,180
222996,129,34,105,180
222997,129,34,106,180
223128,159,35,116,180
223129,153,38,121,180
223130,153,49,124,180
223177,147,43,112,180
223484,128,35,108,179
223485,133,38,108,179
223486,149,42,121,179
223492,132,39,119,179
223493,110,42,110,179
223494,116,34,105,179
223496,120,46,44,179
223624,155,53,121,179
223625,154,49,120,179
223691,143,39,110,179
223721,153,46,116,179
223750,143,39,111,179
223806,150,52,118,179
223807,151,48,117,179
223833,136,35,109,178
223834,136,35,110,178
223835,144,43,112,178
223836,146,49,115,178
223841,111,41,124,178
224003,151,49,115,178
224114,144,33,109,178
224219,150,51,119,178
224288,136,36,107,177
224289,132,40,116,177
224290,136,41,106,177
224291,133,50,122,177
224305,125,38,40,177
224316,129,35,103,177
224317,128,36,105,177
224329,110,44,105,177
224432,157,38,121,177
224664,159,33,102,176
224665,146,36,100,176
224666,134,43,113,176
224667,150,41,118,176
224668,146,48,116,176
224675,116,34,106,176
224685,125,40,121,176
224686,127,39,110,176
224797,160,49,125,176
224812,169,38,115,176
224813,162,44,116,176
224814,159,44,121,176
224815,162,45,113,176
224871,114,51,125,176
225091,153,46,117,176
225129,136,36,106,175
225130,133,45,119,175
225131,139,38,114,175
225132,159,33,101,175
225141,124,33,107,175
225245,162,46,121,175
225280,147,56,118,175
225281,149,51,114,175
225457,143,41,105,174
225477,125,40,120,174
225612,166,38,115,174
225663,149,42,122,174
225753,141,37,111,174
225754,143,53,116,174
225901,149,47,124,174
225902,150,51,121,174
225999,166,34,111,173
226000,141,37,110,173
226001,147,41,118,173
226008,128,43,119,173
226009,113,37,109,173
226026,127,38,114,173
226027,127,38,113,173
226155,153,37,123,173
226205,148,54,122,173
226206,149,44,116,173
226207,152,37,117,173
226249,150,50,122,173
226403,161,38,106,172
226404,141,39,105,172
226409,122,37,124,172
226419,131,46,117,172
226420,127,39,111,172
226421,136,38,100,172
226561,162,38,114,172
226562,153,38,120,172
226663,142,42,109,172
226941,133,36,113,171
226942,128,36,107,171
226943,138,43,119,171
226945,122,33,109,171
227296,148,34,112,170
227301,110,41,113,170
227306,133,38,47,170
227313,139,38,115,170
227434,165,53,125,170
227435,167,44,116,170
227436,164,45,113,170
227488,147,57,116,170
227768,149,50,118,170
227769,153,54,114,170
227829,166,38,113,169
227830,141,40,102,169
227831,161,38,107,169
227832,152,39,110,169
227833,164,33,102,169
227847,129,36,100,169
227968,169,36,119,169
227969,156,44,121,169
228155,150,52,117,169
228183,133,36,112,168
228184,133,37,111,168
228185,136,39,112,168
228186,136,41,107,168
228187,127,37,117,168
228188,137,51,124,168
228189,142,59,116,168
228190,169,40,109,168
228200,112,37,103,168
228215,125,51,125,168
228234,113,50,61,168
228324,169,38,114,168
228367,151,49,114,168
228468,153,47,114,168
228722,139,40,109,167
228723,127,37,116,167
228724,141,40,101,167
228725,138,42,122,167
228726,149,43,118,167
228727,161,37,111,167
228729,122,35,117,167
228730,110,40,115,167
228731,110,40,116,167
228732,110,41,111,167
228739,128,43,120,167
228844,160,39,117,167
228885,146,46,122,167
228964,143,53,115,167
229045,149,50,117,167
229067,141,39,104,166
229068,159,33,99,166
229069,136,37,104,166
229070,130,48,123,166
229071,140,43,120,166
229079,113,37,110,166
229138,136,38,101,166
229199,169,37,118,166
229213,166,38,114,166
229557,166,35,110,165
229558,144,35,103,165
229559,143,41,106,165
229560,133,45,118,165
229561,140,42,122,165
229562,170,35,108,165
229563,169,41,107,165
229573,132,39,33,165
229579,128,45,114,165
229590,115,34,45,165
229700,162,38,115,165
229737,148,54,123,165
229980,116,34,111,164
230037,138,34,97,164
230144,148,58,115,164
230194,138,33,101,164
230254,141,36,113,164
230439,146,33,108,163
230440,148,37,104,163
230441,152,40,109,163
230442,149,49,105,163
230447,113,33,94,163
230448,110,42,109,163
230449,111,35,96,163
230452,125,36,43,163
230453,111,46,55,163
230461,128,36,106,163
230462,135,33,94,163
230463,131,47,113,163
230464,133,38,94,163
230465,125,39,110,163
230485,110,46,99,163
230629,148,57,116,163
230737,141,46,117,163
230791,143,52,118,163
230864,136,53,125,162
230865,127,38,115,162
230866,131,47,115,162
230867,138,54,122,162
230868,142,41,112,162
230869,149,44,115,162
230870,143,43,102,162
230871,144,57,112,162
230879,118,39,124,162
230880,118,39,123,162
230891,138,35,96,162
231053,146,46,123,162
231054,147,44,111,162
231323,150,56,109,162
231368,123,49,125,162
231432,161,37,110,161
231433,143,57,108,161
231434,148,41,113,161
231438,116,37,118,161
231442,111,46,56,161
231450,128,37,104,161
231451,128,37,103,161
231547,111,55,46,161
231558,157,47,124,161
231559,154,51,124,161
231715,144,34,106,161
231762,141,55,120,161
231787,111,56,124,161
231823,159,38,107,160
231824,136,39,111,160
231825,146,35,103,160
231826,132,41,112,160
231831,110,39,117,160
231832,116,35,109,160
231835,129,35,101,160
231847,125,39,39,160
231848,147,34,83,160
231972,167,47,125,160
231974,153,39,119,160
231975,157,38,120,160
231976,157,48,121,160
232023,149,49,120,160
232274,150,50,123,160
232375,157,33,101,159
232376,133,36,114,159
232377,146,35,101,159
232378,140,48,122,159
232379,159,37,110,159
232380,149,45,114,159
232388,112,38,102,159
232400,128,45,113,159
232401,127,39,112,159
232418,111,48,53,159
232459,169,39,110,159
232518,153,51,121,159
232614,142,42,108,159
232772,150,51,120,159
232835,152,40,108,158
232836,142,43,107,158
232837,152,41,107,158
232840,113,36,114,158
232841,131,45,119,158
232842,111,33,99,158
232971,162,47,120,158
233010,149,52,113,158
233225,140,48,121,158
233280,154,50,117,158
233281,159,48,112,158
233377,132,42,110,157
233378,161,38,108,157
233383,116,36,100,157
233384,111,33,101,157
233389,120,50,41,157
233397,127,49,115,157
233408,111,47,54,157
233500,160,40,115,157
233509,153,39,118,157
233510,162,38,113,157
233754,149,48,123,157
233755,151,47,119,157
233791,144,34,104,156
233792,143,57,107,156
233793,148,42,110,156
233802,122,37,123,156
233949,169,39,112,156
233950,157,48,123,156
234381,152,36,99,155
234382,152,39,112,155
234383,148,37,103,155
234384,153,41,111,155
234391,113,35,116,155
234392,109,44,121,155
234393,111,33,100,155
234394,111,34,98,155
234404,129,36,99,155
234577,154,52,113,155
234751,146,45,124,155
234802,149,44,117,154
234804,125,35,94,154
234805,113,36,113,154
234806,109,49,124,154
234822,131,47,114,154
234823,133,41,100,154
234952,152,36,119,154
234953,153,45,119,154
234954,153,50,122,154
234999,148,53,124,154
235000,148,57,117,154
235061,142,42,110,154
235266,153,45,118,154
235356,139,40,108,153
235357,127,46,123,153
235358,133,46,117,153
235359,147,41,117,153
235360,150,42,116,153
235361,150,42,114,153
235362,150,41,117,153
235363,149,43,120,153
235364,143,51,120,153
235365,142,59,117,153
235388,136,39,99,153
235390,115,33,46,153
235520,160,40,116,153
235555,148,55,120,153
235556,153,47,113,153
235757,153,52,118,153
235797,139,39,110,152
235798,142,41,113,152
235802,122,33,108,152
235803,122,38,122,152
235821,125,41,117,152
235929,159,55,125,152
235930,167,44,115,152
235931,162,44,117,152
235967,149,48,122,152
235968,153,47,115,152
235969,153,48,112,152
235970,152,38,113,152
236309,143,41,107,151
236310,115,37,124,151
236311,131,45,118,151
236312,127,45,124,151
236325,125,40,38,151
236431,169,40,108,151
236432,157,39,117,151
236433,157,39,118,151
236472,153,40,114,151
236729,136,39,110,150
236730,143,55,111,150
236731,159,36,112,150
236732,147,46,105,150
236736,110,42,108,150
236742,111,45,57,150
236748,138,35,95,150
236759,109,46,117,150
236760,110,54,123,150
236890,166,39,112,150
236891,157,48,122,150
236946,150,54,113,150
237104,141,57,117,150
237374,161,39,104,149
237375,127,46,122,149
237376,145,39,110,149
237392,127,48,116,149
237438,134,44,110,149
237447,170,44,121,149
237766,146,33,107,148
237767,139,38,113,148
237768,138,55,121,148
237769,144,44,111,148
237781,111,47,124,148
237782,112,38,101,148
237786,111,44,58,148
237796,127,47,120,148
237808,147,33,84,148
238092,141,56,118,148
238258,119,45,125,148
238307,169,38,113,147
238308,152,39,111,147
238309,139,41,106,147
238310,147,47,104,147
238313,115,38,122,147
238327,131,46,116,147
238338,115,41,113,147
238346,108,46,95,147
238454,167,45,118,147
238484,151,53,124,147
238581,144,35,102,147
238703,153,51,120,147
238764,132,42,109,146
238765,145,51,111,146
238766,159,34,98,146
238772,116,37,117,146
238775,124,47,43,146
238776,125,45,34,146
238916,159,45,120,146
238954,147,58,114,146
238955,147,44,110,146
238956,153,48,111,146
239261,123,45,125,146
239324,144,34,105,145
239325,152,38,114,145
239326,147,42,115,145
239327,151,54,104,145
239333,122,35,116,145
239334,111,41,123,145
239335,111,43,120,145
239343,127,40,108,145
239344,125,41,119,145
239459,111,50,51,145
239466,167,45,119,145
239467,156,35,116,145
239504,149,48,121,145
239505,149,56,124,145
239506,147,57,117,145
239533,120,49,42,145
239612,143,40,109,145
239662,144,54,117,145
239739,139,41,107,144
239740,127,47,119,144
239745,113,49,62,144
239746,111,41,62,144
239757,128,38,102,144
239758,125,41,118,144
239766,116,37,104,144
239803,144,37,97,144
239895,161,37,109,144
239902,156,45,120,144
239903,157,39,119,144
239943,149,51,115,144
239995,142,44,105,144
239996,143,40,108,144
240242,153,53,116,144
240302,116,59,125,144
240367,153,41,112,143
240372,113,35,115,143
240373,116,35,102,143
240382,133,42,98,143
240383,128,46,112,143
240390,115,41,111,143
240443,144,38,94,143
240501,166,39,111,143
240752,154,52,112,143
240803,152,41,106,142
240804,146,35,102,142
240805,144,48,101,142
240806,143,55,112,142
