,h,s,v,num
6683,40,15,150,16004
6692,40,15,152,15991
6699,40,16,148,15974
6711,58,25,156,15963
6753,48,17,151,15897
6761,62,20,176,15877
6771,62,20,177,15864
6790,56,24,151,15829
6802,56,23,152,15817
6807,58,24,158,15809
6808,48,17,150,15808
6826,60,17,178,15791
6833,63,19,137,15785
6837,58,26,146,15778
6841,57,16,176,15771
6885,58,24,159,15714
6891,48,16,164,15706
6913,56,23,156,15676
6935,58,23,164,15647
6973,52,19,144,15587
7000,60,23,134,15544
7031,60,17,179,15509
7041,62,20,178,15495
7050,56,24,150,15485
7057,48,15,165,15470
7069,58,27,142,15448
7070,58,23,163,15448
7081,56,25,145,15436
7083,40,16,147,15434
7094,48,15,167,15421
7095,58,25,151,15419
7097,58,24,160,15418
7101,48,17,149,15411
7106,56,22,159,15405
7109,57,21,136,15403
7110,56,15,138,15403
7121,56,23,155,15389
7135,62,27,133,15380
7136,58,24,162,15380
7140,56,23,158,15374
7146,52,16,171,15367
7160,52,20,143,15354
7165,58,25,155,15340
7171,56,24,148,15331
7174,58,26,145,15327
7204,62,27,159,15290
7207,48,15,166,15285
7215,62,27,158,15273
7223,56,23,157,15265
7245,58,23,165,15243
7246,60,23,132,15242
7257,58,25,152,15229
7266,52,20,142,15222
7267,56,24,149,15221
7272,56,24,146,15214
7279,58,25,153,15202
7283,62,27,160,15196
7295,58,25,154,15179
7315,56,24,147,15155
7326,56,23,153,15140
7328,58,24,161,15138
7342,48,17,148,15120
7367,58,27,144,15081
7399,57,21,135,15038
7403,62,29,149,15033
7417,58,27,143,15018
7424,52,16,172,15014
7425,62,26,166,15013
7458,56,22,161,14964
7462,40,16,146,14955
7471,56,23,154,14945
7481,52,20,141,14927
7487,57,16,177,14919
7488,52,16,174,14916
7511,62,27,161,14885
7513,60,23,133,14882
7514,57,16,178,14878
7515,62,29,150,14876
7518,62,28,157,14872
7525,62,28,155,14862
7526,52,16,173,14860
7530,62,29,148,14856
7532,54,24,149,14854
7539,63,19,136,14846
7541,48,15,168,14844
7554,56,22,160,14832
7579,62,28,153,14802
7580,62,30,146,14802
7586,62,29,151,14797
7601,56,25,144,14774
7602,52,20,140,14774
7609,62,27,162,14766
7626,52,16,175,14749
7630,55,29,147,14745
7635,62,29,147,14742
7637,48,17,146,14740
7693,58,27,141,14678
7694,57,16,180,14677
7706,62,29,152,14664
7716,60,17,180,14650
7719,58,23,166,14643
7728,62,26,164,14627
7735,57,21,134,14617
7739,54,24,148,14615
7740,62,26,165,14615
7762,62,27,163,14586
7772,57,15,181,14581
7794,62,28,156,14555
7796,56,22,162,14552
7815,48,17,147,14534
7824,62,26,167,14525
7835,62,28,154,14516
7845,62,20,179,14507
7864,63,31,146,14469
7895,62,27,132,14446
7905,54,24,150,14439
7925,48,18,145,14419
7933,55,30,146,14403
7939,52,16,176,14399
7941,63,31,147,14397
7948,40,16,145,14393
7950,57,21,133,14392
7953,63,19,135,14390
7961,54,23,156,14374
7968,56,25,143,14362
7970,55,29,149,14356
8000,40,16,144,14319
8029,57,16,179,14293
8038,56,15,137,14278
8046,62,30,145,14269
8054,60,23,131,14256
8070,48,18,144,14235
8076,54,23,155,14228
8082,56,22,164,14216
8083,48,15,169,14215
8098,56,21,167,14198
8099,58,27,140,14196
8123,52,20,139,14177
8135,62,30,144,14159
8152,55,29,148,14140
8181,56,22,163,14114
8194,56,25,142,14097
8195,54,23,157,14095
8197,40,16,143,14094
8211,63,19,134,14080
8220,62,31,140,14065
8231,62,31,139,14053
8233,58,23,167,14053
8234,54,24,147,14051
8243,63,32,145,14041
8245,56,22,166,14041
8246,60,17,181,14041
8285,63,31,148,13992
8293,55,30,145,13988
8306,57,15,182,13967
8319,55,27,159,13954
8335,58,28,139,13935
8336,55,27,161,13934
8341,56,22,165,13930
8352,63,32,144,13918
8356,63,19,133,13914
8376,52,16,177,13900
8377,55,30,143,13898
8393,55,27,158,13871
8404,56,15,136,13859
8424,54,23,154,13838
8425,55,31,142,13836
8427,54,24,151,13834
8432,63,19,132,13824
8435,55,28,157,13818
8449,54,23,152,13800
8452,62,31,141,13792
8456,62,27,131,13788
8457,55,27,160,13788
8463,48,18,143,13785
8475,48,15,170,13774
8522,55,28,156,13729
8562,58,32,143,13698
8565,54,22,162,13694
8574,62,26,168,13683
8588,58,32,144,13663
8597,52,20,138,13653
8607,57,21,132,13644
8633,55,30,144,13612
8636,56,26,138,13610
8639,54,22,161,13609
8672,62,30,143,13578
8679,54,22,163,13571
8680,54,22,164,13570
8688,60,17,182,13566
8690,55,27,162,13565
8699,63,32,143,13556
8707,40,16,142,13551
8712,58,23,168,13544
8714,55,29,150,13541
8730,62,31,142,13527
8747,63,29,158,13508
8765,48,15,171,13487
8770,63,28,164,13483
8781,58,28,138,13474
8788,63,31,149,13464
8789,48,22,149,13464
8810,56,26,139,13444
8813,48,22,150,13441
8814,56,21,168,13440
8827,54,23,153,13427
8833,56,15,135,13417
8834,54,23,158,13416
8847,55,31,141,13402
8848,55,28,153,13402
8850,64,38,155,13400
8857,56,26,140,13395
8863,52,16,178,13391
8865,53,27,159,13389
8877,58,28,137,13383
8878,48,22,148,13382
8888,58,28,135,13376
8894,63,28,166,13373
8901,56,25,141,13367
8902,55,28,154,13367
8906,52,16,179,13361
8907,63,31,150,13358
8910,57,21,131,13357
8937,54,22,159,13337
8939,63,29,159,13336
8955,58,32,142,13319
8959,63,29,160,13315
8960,60,24,130,13315
8962,63,33,141,13313
8990,57,15,183,13289
9000,55,27,163,13279
9001,55,28,155,13278
9009,62,20,180,13267
9018,58,28,163,13258
9019,63,32,142,13256
9028,54,22,165,13252
9045,62,31,138,13238
9046,58,29,157,13235
9048,54,22,160,13232
9049,58,30,155,13232
9056,54,21,168,13227
9068,56,26,137,13214
9073,64,39,151,13210
9084,63,29,156,13197
9091,63,33,140,13191
9100,54,21,167,13183
9102,54,24,146,13180
9108,63,29,161,13174
9109,52,20,137,13174
9111,63,30,151,13171
9114,58,29,159,13169
9119,58,23,169,13168
9120,58,28,136,13165
9136,54,22,166,13156
9141,63,30,154,13151
9159,58,32,145,13135
9185,58,29,156,13111
9189,58,28,162,13110
9192,63,29,157,13105
9197,48,18,142,13103
9214,58,29,158,13082
9216,60,34,144,13080
9229,48,15,172,13071
9230,63,28,165,13069
9235,55,26,164,13063
9237,48,21,160,13061
9257,63,30,155,13046
9262,58,29,134,13041
9264,62,26,169,13040
9273,62,28,129,13029
9276,58,31,148,13028
9280,53,28,153,13021
9281,48,15,173,13021
9297,64,38,154,13008
9298,60,17,183,13008
9303,63,28,163,13002
9321,55,29,152,12986
9326,53,29,152,12981
9327,62,20,181,12981
9328,58,29,160,12980
9333,60,17,184,12973
9345,53,30,146,12959
9347,58,28,165,12955
9356,63,19,131,12947
9360,63,27,167,12942
9364,54,21,169,12940
9367,58,29,161,12938
9372,58,30,151,12935
9373,55,29,151,12935
9376,58,33,141,12930
9381,48,21,161,12926
9410,53,27,160,12899
9411,58,28,164,12898
9422,63,30,153,12888
9429,53,30,145,12886
9442,64,39,152,12869
9445,48,21,156,12865
9448,62,32,137,12863
9470,64,38,153,12839
9474,62,27,130,12838
9478,63,28,162,12835
9479,58,31,149,12835
9487,58,31,147,12831
9490,40,16,141,12829
9494,60,34,143,12827
9518,60,24,129,12800
9525,56,26,136,12789
9536,48,20,163,12779
9537,48,23,147,12778
9542,56,15,134,12773
9550,62,20,182,12766
9552,58,30,154,12765
9569,64,39,150,12747
9570,60,33,145,12747
9575,48,22,151,12743
9579,48,20,162,12742
9598,48,22,154,12735
9607,58,31,150,12728
9610,52,16,180,12726
9611,53,30,144,12723
9620,48,21,155,12718
9632,63,30,152,12703
9633,48,21,157,12703
9658,54,25,145,12681
9668,45,20,156,12675
9680,48,21,159,12668
9688,58,23,170,12663
9690,48,21,158,12661
9696,48,18,141,12658
9702,54,25,141,12654
9707,56,27,133,12651
9708,53,27,158,12651
9715,63,37,144,12648
9729,58,30,152,12640
9741,55,31,140,12631
9750,52,21,136,12626
9751,63,37,146,12625
9752,56,27,132,12625
9758,63,33,139,12622
9765,58,29,133,12618
9774,63,37,143,12612
9775,56,15,133,12611
9777,58,30,153,12610
9778,57,15,184,12610
9779,58,31,146,12606
9796,53,29,147,12584
9804,54,25,144,12580
9805,54,25,142,12580
9808,48,20,164,12579
9814,48,22,152,12571
9821,63,37,145,12562
9822,54,25,143,12562
9825,64,38,156,12558
9829,55,26,165,12554
9838,48,23,143,12544
9847,48,15,175,12536
9850,48,15,174,12535
9851,48,20,165,12531
9869,58,28,166,12511
9872,56,27,134,12509
9880,60,24,128,12503
9885,48,23,145,12497
9886,53,29,151,12497
9895,63,36,147,12490
9896,53,29,148,12488
9899,48,20,168,12488
9903,48,23,146,12485
9904,56,21,169,12485
9926,54,26,139,12469
9928,62,26,170,12466
9937,45,20,155,12460
9938,56,15,132,12459
9943,56,26,135,12455
9955,54,26,140,12446
9967,48,18,138,12433
9977,48,23,144,12424
9982,53,27,161,12418
9985,63,27,168,12417
9988,58,22,171,12416
10001,63,36,149,12402
10034,48,22,153,12372
10046,55,31,139,12362
10048,63,33,138,12361
10056,63,36,148,12354
10062,48,18,140,12350
10068,48,23,142,12346
10091,53,26,166,12333
10108,60,33,146,12307
10111,48,20,167,12306
10129,60,31,158,12292
10142,56,27,131,12279
10143,62,32,136,12279
10153,64,39,149,12273
10167,64,42,141,12260
10183,53,26,165,12242
10186,53,29,149,12236
10196,53,26,167,12229
10207,60,30,159,12222
10210,53,28,155,12220
10217,63,27,169,12211
10224,54,21,170,12208
10235,53,30,143,12201
10244,60,33,148,12196
10245,60,24,127,12196
10248,57,22,130,12193
10250,64,40,148,12192
10252,48,20,166,12191
10255,62,33,132,12185
10273,60,31,157,12166
10277,58,33,138,12164
10282,58,33,139,12161
10284,54,26,138,12160
10287,64,41,143,12157
10293,63,20,130,12149
10305,60,30,164,12139
10306,48,20,169,12139
10313,53,28,154,12131
10321,48,18,139,12122
10327,52,15,182,12119
10330,58,29,132,12115
10331,63,34,137,12114
10357,62,20,183,12100
10358,52,15,181,12099
10361,60,33,147,12097
10364,40,16,140,12095
10375,53,29,150,12082
10382,60,17,185,12075
10390,53,31,142,12063
10395,58,33,140,12060
10401,60,30,160,12053
10404,54,21,171,12053
10411,63,35,133,12046
10418,53,26,164,12044
10433,52,21,135,12029
10438,55,26,166,12027
10440,63,36,150,12024
10447,48,19,137,12020
10450,54,30,162,12020
10451,54,34,142,12019
10452,62,28,128,12018
10477,60,30,161,11995
10484,60,32,153,11989
10492,62,33,133,11981
10493,64,40,145,11980
10494,64,40,147,11980
10508,45,20,154,11963
10517,54,30,163,11954
10520,64,35,169,11951
10536,53,28,157,11943
10549,45,19,157,11932
10560,56,21,170,11926
10561,62,33,131,11925
10568,58,27,167,11919
10573,54,31,155,11915
10592,57,15,185,11898
10608,60,29,165,11887
10610,63,35,132,11886
10612,54,31,156,11886
10615,58,34,137,11882
10627,45,20,153,11872
10631,54,30,161,11869
10639,63,38,142,11864
10640,62,25,171,11863
10643,56,27,130,11858
10654,54,34,143,11846
10668,53,27,163,11836
10672,53,27,162,11833
10676,64,41,144,11831
10680,60,34,142,11829
10683,54,30,160,11826
10689,54,31,154,11821
10693,64,37,157,11819
10694,40,17,139,11819
10708,60,30,163,11808
10714,53,26,168,11806
10722,64,41,142,11801
10725,63,35,131,11799
10726,60,31,156,11799
10730,54,26,137,11797
10731,45,21,149,11796
10749,60,30,162,11782
10751,62,32,134,11780
10759,63,35,151,11768
10769,56,28,129,11762
10773,53,28,156,11759
10790,60,31,154,11746
10792,64,40,146,11743
10799,45,20,151,11737
10808,54,30,164,11728
10811,60,33,149,11723
10821,64,37,158,11713
10829,56,21,171,11710
10836,62,32,135,11703
10838,60,16,188,11703
10842,60,16,186,11695
10850,56,16,131,11689
10853,63,27,170,11685
10854,55,31,138,11684
10863,54,26,135,11676
10864,54,34,141,11675
10868,51,28,147,11672
10875,45,19,159,11667
10889,48,24,141,11656
10891,63,34,135,11654
10897,45,19,158,11651
10898,63,34,134,11650
10913,60,29,166,11638
10916,52,15,183,11635
10921,51,28,148,11632
10925,62,25,172,11630
10935,60,16,187,11623
10936,60,32,152,11622
10940,60,29,167,11619
10966,55,26,167,11607
10968,54,31,157,11605
10973,54,31,158,11602
10983,48,20,170,11593
10984,64,35,168,11593
10998,48,19,171,11582
11000,45,20,152,11581
11006,60,32,151,11577
11016,52,21,134,11569
11024,60,24,126,11562
11029,45,19,161,11559
11052,45,20,150,11546
11053,55,26,168,11546
11057,48,19,136,11540
11058,63,34,136,11540
11061,55,26,169,11539
11066,53,31,141,11534
11074,60,32,150,11529
11075,54,34,144,11529
11076,58,34,136,11529
11078,58,22,172,11523
11079,54,30,159,11521
11088,60,34,141,11515
11090,63,27,171,11512
11094,63,38,140,11509
11102,64,36,162,11500
11112,45,19,162,11492
11114,60,31,155,11491
11115,63,38,141,11490
11116,62,28,127,11490
11119,51,27,149,11489
11124,64,36,161,11481
11136,58,29,131,11468
11159,57,22,129,11454
11169,63,35,152,11447
11184,53,31,140,11432
11200,63,27,172,11417
11203,64,37,159,11413
11208,45,21,148,11407
11211,45,19,160,11404
11220,56,28,128,11391
11225,60,35,139,11389
11228,63,20,129,11388
11249,54,26,136,11375
11259,51,27,153,11368
11268,64,37,160,11363
11288,63,39,139,11351
11290,45,21,147,11350
11292,51,26,154,11349
11308,51,27,150,11331
11313,63,35,153,11328
11315,60,16,189,11328
11320,63,35,154,11323
11329,54,27,134,11317
11339,40,17,138,11309
11343,54,33,145,11305
11355,54,32,153,11297
11363,45,18,168,11294
11365,48,24,140,11292
11378,64,35,170,11284
11386,57,15,186,11281
11387,51,27,151,11280
11390,62,19,184,11277
11391,64,35,167,11277
11400,64,42,140,11268
11405,63,32,165,11263
11408,62,25,173,11262
11441,53,31,139,11229
11442,54,33,148,11228
11444,56,21,172,11227
11452,45,18,166,11223
11468,64,36,163,11212
11487,62,33,130,11196
11490,51,28,146,11195
11494,58,27,170,11194
11501,56,16,130,11191
11502,48,24,139,11191
11513,54,32,151,11183
11518,54,32,150,11180
11527,63,35,130,11176
11529,55,32,137,11173
11533,45,18,167,11172
11536,54,21,172,11171
11540,51,26,155,11166
11546,53,26,169,11163
11547,63,32,168,11163
11549,63,33,160,11163
11555,60,35,138,11154
11557,54,33,149,11152
11563,58,27,168,11149
11564,45,21,146,11148
11568,45,19,163,11145
11586,62,19,185,11129
11603,52,15,184,11118
11605,54,29,165,11117
11612,45,21,145,11109
11614,55,32,136,11108
11621,48,19,172,11105
11623,64,36,165,11104
11627,63,34,158,11102
11629,63,33,164,11102
11650,63,35,155,11088
11672,58,22,173,11075
11676,58,27,169,11073
11686,58,29,130,11064
11696,63,33,161,11057
11697,52,21,133,11056
11703,45,19,164,11050
11705,60,29,168,11049
11712,51,26,157,11041
11718,45,18,170,11037
11719,63,39,138,11036
11726,63,40,152,11029
11732,58,30,129,11026
11734,51,26,156,11024
11738,45,19,165,11023
11746,51,27,152,11015
11755,64,35,166,11011
11758,63,40,153,11008
11772,63,32,167,11000
11773,54,27,133,10998
11782,45,18,169,10989
11786,53,31,138,10983
11792,40,17,137,10977
11795,54,32,152,10976
11807,54,33,146,10965
11816,57,15,187,10962
11834,48,24,137,10948
11835,55,26,170,10948
11836,64,36,164,10947
11839,60,35,140,10944
11843,63,41,151,10942
11851,63,34,159,10937
11857,54,33,147,10933
11871,56,28,127,10924
11877,63,32,166,10919
11878,64,42,139,10918
11879,63,33,162,10918
11880,57,22,128,10917
11885,51,26,158,10914
11886,48,24,138,10913
11896,63,20,128,10906
11901,48,19,135,10903
11913,52,32,144,10891
11914,63,42,146,10890
11942,52,32,143,10874
11949,54,35,140,10869
11955,62,25,174,10865
11957,62,28,126,10863
11980,60,16,190,10851
11988,63,39,137,10844
11995,51,28,145,10840
12001,63,42,147,10835
12005,60,24,125,10833
12014,63,41,148,10823
12015,58,34,135,10822
12035,52,15,185,10806
12037,63,34,157,10804
12045,63,40,154,10798
12062,60,35,137,10785
12067,45,22,142,10780
12071,63,32,169,10779
12077,58,22,174,10774
12079,63,27,173,10773
12081,62,19,186,10772
12085,63,36,129,10770
12088,64,43,137,10769
12090,64,43,138,10768
12109,63,41,150,10747
12138,55,32,135,10727
12143,40,17,136,10722
12154,64,34,171,10719
12181,52,32,145,10706
12187,54,27,132,10699
12195,48,19,173,10697
12220,51,28,144,10684
12222,56,21,173,10682
12230,63,33,163,10675
12237,57,22,127,10667
12241,58,30,128,10660
12253,63,34,156,10653
12256,45,21,144,10652
12280,52,15,186,10628
12284,48,24,136,10625
12292,56,16,129,10621
12298,45,21,143,10617
12301,51,26,159,10615
12302,52,31,150,10614
12308,62,34,129,10611
12311,60,16,191,10608
12318,54,21,173,10601
12329,57,15,188,10592
12349,57,22,126,10578
12357,63,20,127,10571
12367,62,19,188,10559
12368,63,39,136,10558
12386,52,32,142,10544
12395,51,25,164,10533
12396,64,43,136,10532
12397,61,37,150,10531
12402,62,19,187,10527
12423,52,30,151,10515
12429,51,25,165,10513
12434,58,27,171,10510
12436,52,31,149,10508
12438,60,29,169,10507
12440,54,27,131,10506
12443,63,41,149,10504
12453,56,21,174,10497
12465,63,26,174,10492
12474,60,25,124,10487
12493,64,34,172,10477
12504,57,30,159,10471
12520,48,19,133,10456
12521,45,22,141,10456
12522,60,36,136,10455
12535,52,21,132,10451
12542,57,31,158,10449
12552,54,29,166,10441
12553,57,30,161,10441
12563,51,29,143,10430
12575,61,38,146,10413
12579,63,42,145,10410
12581,56,28,126,10408
12592,63,20,125,10399
12594,61,38,149,10398
12616,54,27,130,10387
12622,51,26,160,10384
12630,57,30,160,10379
12631,48,19,134,10378
12646,51,25,166,10373
12648,45,18,171,10372
12662,51,25,162,10361
12673,61,37,151,10351
12674,52,29,156,10349
12676,52,31,146,10346
12680,63,40,135,10344
12681,58,34,134,10343
12684,38,18,160,10341
12699,63,20,126,10331
12708,48,19,174,10325
12724,40,17,135,10309
12727,61,39,145,10308
12729,53,26,170,10308
12732,52,30,153,10306
12734,57,30,162,10305
12738,64,43,135,10303
12745,52,30,152,10299
12746,51,25,163,10299
12756,57,31,157,10293
12763,54,28,129,10290
12768,59,34,150,10289
12776,62,25,175,10284
12783,62,34,128,10274
12789,51,29,141,10270
12816,51,25,161,10250
12818,59,34,151,10250
12824,63,32,170,10246
12826,58,35,130,10245
12828,53,32,137,10242
12843,62,19,189,10226
12845,60,36,135,10223
12846,57,31,156,10223
12855,58,35,131,10216
12860,54,35,139,10214
12863,57,30,163,10213
12867,55,32,134,10209
12875,58,30,127,10202
12880,55,25,171,10199
12883,63,39,155,10198
12885,61,38,148,10195
12890,54,35,138,10190
12893,63,26,175,10188
12896,52,30,154,10187
12903,57,15,189,10181
12904,55,33,133,10180
12909,48,19,175,10176
12910,54,20,175,10176
12913,38,18,157,10174
12915,51,29,142,10173
12929,56,16,128,10164
12946,52,21,131,10155
12960,52,29,157,10147
12963,57,22,125,10145
12966,64,44,134,10142
12974,61,38,147,10137
12976,54,21,174,10136
12994,57,34,143,10125
12997,51,24,168,10123
13004,62,25,176,10119
13012,62,29,125,10111
13013,59,34,152,10111
13019,58,22,175,10108
13033,58,22,176,10098
13037,52,28,162,10095
13039,52,15,187,10095
13043,58,35,132,10093
13044,57,31,155,10093
13046,51,29,140,10092
13065,59,34,149,10078
13074,61,37,152,10072
13084,52,31,147,10066
13097,51,24,167,10061
13098,58,35,133,10059
13104,38,18,154,10055
13111,59,34,148,10052
13120,60,28,171,10046
13130,48,25,135,10042
13149,38,17,161,10029
13154,51,24,169,10027
13157,60,36,134,10025
13172,64,42,152,10013
13175,54,35,137,10012
13178,48,25,134,10011
13185,63,40,133,10008
13202,52,33,141,9995
13206,63,40,134,9988
13207,52,29,161,9988
13219,57,31,154,9981
13220,52,31,148,9980
13227,52,22,130,9974
13230,63,26,176,9973
13254,45,18,172,9954
13255,52,29,158,9954
13259,64,44,146,9949
13283,57,34,142,9938
13292,54,20,176,9934
13297,59,35,147,9933
13301,60,40,152,9930
13303,48,19,176,9929
13304,57,33,149,9929
13305,57,34,144,9927
13306,60,29,170,9925
13311,56,16,127,9921
13313,59,35,145,9917
13317,38,18,158,9915
13327,52,29,159,9904
13330,38,18,159,9901
13335,52,29,160,9899
13346,55,33,132,9891
13350,57,33,145,9889
13356,48,25,131,9885
13369,52,30,155,9878
13377,60,28,172,9871
13379,63,31,171,9869
13383,60,41,151,9868
13386,61,39,144,9865
13389,63,36,128,9864
13397,57,32,150,9860
13402,64,44,145,9857
13407,56,20,175,9855
13410,38,18,153,9853
13414,59,35,144,9850
13415,48,25,130,9850
13420,64,44,144,9847
13423,38,18,155,9846
13430,51,30,138,9841
13434,57,32,151,9840
13442,51,29,139,9835
13447,46,23,164,9833
13466,48,19,132,9823
13467,45,22,140,9823
13469,63,36,127,9818
13476,54,20,177,9813
13481,52,28,163,9810
13484,46,26,147,9806
13489,56,29,125,9803
13496,52,33,140,9800
13497,57,30,164,9799
13498,46,23,163,9797
13500,54,28,128,9795
13504,63,21,124,9792
13516,46,24,162,9786
13521,58,22,177,9784
13539,64,43,147,9774
13540,46,24,160,9774
13546,64,34,173,9773
13547,60,41,148,9773
13548,59,36,143,9772
13549,63,42,144,9771
13558,60,16,192,9767
13567,46,26,146,9763
13569,38,17,162,9761
13571,40,17,134,9760
13573,58,36,129,9758
13575,57,32,152,9758
13577,64,41,154,9757
13586,57,32,153,9753
13589,64,42,153,9751
13598,63,39,156,9749
13605,40,17,133,9746
13609,52,33,139,9745
13610,45,22,139,9745
13617,54,36,136,9742
13623,48,26,129,9739
13627,64,42,150,9736
13631,63,37,164,9733
13638,48,25,132,9730
13645,56,29,124,9723
13658,59,33,153,9716
13662,58,30,126,9712
13665,59,35,146,9711
13671,39,23,154,9707
13676,45,18,173,9705
13677,38,18,156,9704
13680,59,31,162,9702
13692,59,31,163,9688
13697,46,25,156,9685
13699,62,19,190,9685
13700,60,41,150,9685
13712,61,39,143,9680
13713,46,24,157,9680
13741,46,24,161,9665
13747,57,15,190,9664
13767,57,33,146,9647
13774,63,38,163,9644
13775,46,26,149,9643
13777,64,43,148,9641
13781,55,25,172,9641
13788,39,23,153,9633
13790,52,22,129,9633
13796,53,32,136,9628
13799,48,25,133,9625
13802,57,23,123,9624
13807,59,33,154,9623
13808,57,34,141,9622
13813,52,28,164,9620
13818,46,26,148,9619
13820,54,29,169,9618
13822,64,42,151,9616
13833,64,44,133,9612
13834,62,34,127,9611
13842,54,29,167,9607
13850,57,23,124,9602
13852,54,29,168,9600
13854,58,27,173,9597
13858,63,39,157,9596
