,h,s,v,num
264688,61,255,21,104
264816,66,204,20,104
265001,57,122,23,104
265290,69,255,24,104
265432,11,85,24,103
265433,14,255,13,103
265533,39,143,25,103
265534,35,165,17,103
266057,6,232,11,102
266058,16,148,19,102
266082,18,255,10,102
266242,52,122,23,102
266446,72,241,18,102
266979,0,139,11,101
267679,30,102,25,100
268015,63,213,12,100
268153,65,255,25,100
268154,66,215,19,100
268268,68,255,24,100
268407,16,200,14,99
268530,63,182,14,99
269124,16,117,24,98
269125,11,136,15,98
269126,16,216,13,98
269541,60,118,26,98
269542,63,196,13,98
269752,66,255,24,98
270009,11,89,23,97
270010,16,112,25,97
270149,11,128,16,97
270436,64,255,22,97
270733,57,255,11,96
270830,60,122,25,96
271305,66,240,17,96
271631,16,134,21,95
271755,30,121,21,95
271756,30,255,9,95
271767,38,108,26,95
271916,48,159,16,95
272348,11,107,19,94
272452,2,255,16,94
272516,66,214,25,94
272580,48,142,18,94
274243,45,139,22,92
274244,48,121,21,92
274275,62,143,25,92
274277,48,182,14,92
275706,16,122,23,90
275707,11,102,20,90
275708,11,97,21,90
275760,4,255,15,90
275842,48,128,20,90
275907,52,127,22,90
276344,68,255,23,90
276430,67,230,20,90
276641,70,255,24,90
276895,4,255,14,89
277273,61,255,22,89
277611,11,157,13,88
277612,16,140,20,88
277613,16,108,26,88
277614,11,93,22,88
277756,34,149,24,88
278117,57,156,18,88
278718,16,175,16,87
279660,30,111,23,86
279700,23,146,21,86
279846,52,216,13,86
280175,60,128,24,86
280565,11,120,17,85
280606,0,59,26,85
280696,30,106,24,85
280697,30,142,18,85
280713,48,213,12,85
280846,52,134,21,85
280981,57,127,22,85
281016,57,200,14,85
281443,48,196,13,84
281498,35,255,11,84
281524,48,150,17,84
281737,70,245,25,84
282042,66,227,18,84
282234,70,255,25,84
282519,16,165,17,83
282520,9,255,13,83
282521,16,156,18,83
282816,52,140,20,83
283340,16,234,12,82
283341,30,116,22,82
283491,38,156,18,82
283499,48,170,15,82
283556,52,234,12,82
284030,66,255,25,82
284580,48,133,25,81
285517,30,134,19,80
285534,16,187,15,80
285625,35,216,13,80
286520,11,113,18,79
287395,7,255,13,78
287510,62,155,23,78
287565,52,165,17,78
288606,8,234,12,77
288744,39,149,24,77
288757,57,140,20,77
289127,60,153,20,77
289537,21,255,13,76
289676,36,255,10,76
290293,62,149,24,76
290734,21,151,22,75
290744,23,122,25,75
291679,21,144,23,74
291828,45,146,21,74
291840,20,255,12,74
291862,63,177,26,74
291908,52,200,14,74
291988,57,148,19,74
292702,67,242,19,74
292741,71,255,24,74
293077,43,143,25,73
293130,30,182,14,73
293142,57,134,21,73
293905,23,133,23,72
294049,30,118,26,72
294069,2,255,17,72
294096,69,243,22,72
294097,67,255,25,72
294308,68,255,26,72
294455,57,165,17,72
294690,60,170,18,72
295336,0,81,19,71
295385,30,159,16,71
296451,66,223,24,70
296452,60,133,23,70
296531,62,162,22,70
297539,23,118,26,69
297540,23,255,12,69
297561,0,64,24,69
297628,30,150,17,69
297693,23,191,16,69
298659,23,139,22,68
298843,35,200,14,68
298863,67,235,25,68
299303,72,255,25,68
300219,38,147,26,67
300398,57,175,16,67
300609,57,234,12,67
301136,0,77,20,66
301251,37,255,9,66
301259,30,128,20,66
302445,67,245,26,66
302630,21,133,25,65
302805,62,167,26,65
303108,60,139,22,65
303723,19,255,11,64
303753,0,61,25,64
303848,23,153,20,64
303938,52,148,19,64
305191,0,67,23,63
305305,16,255,15,63
305353,52,187,15,63
306335,0,70,22,62
306473,39,155,23,62
306513,67,244,24,62
306889,60,161,19,62
306932,38,165,17,62
307835,23,235,13,61
307993,34,155,23,61
308037,21,127,26,61
308316,60,146,21,61
308493,63,255,24,61
308943,14,144,23,60
308968,23,180,17,60
308996,0,73,21,60
309099,48,127,26,60
309104,30,196,13,60
309122,66,233,23,60
309490,52,156,18,60
309491,56,137,26,60
310009,70,255,26,60
310223,68,255,25,60
310539,14,127,26,59
310540,15,255,14,59
310620,35,175,16,59
310676,23,219,14,59
310677,30,139,22,59
310683,43,149,24,59
310708,52,175,16,59
311066,58,147,26,59
311067,57,187,15,59
311884,30,122,25,58
311885,30,133,23,58
311886,22,255,11,58
311887,30,255,10,58
311936,62,170,21,58
312269,60,235,13,58
312662,62,179,20,58
313367,21,158,21,57
313368,14,151,22,57
313507,23,128,24,57
313508,35,234,12,57
314097,63,191,24,57
314631,23,161,19,56
314673,53,255,9,56
314735,35,187,15,56
314789,30,128,24,56
314796,30,146,21,56
314797,32,143,25,56
314798,35,167,26,56
315285,62,188,19,56
315303,60,219,14,56
316283,21,207,16,55
316347,14,255,11,55
316887,61,255,23,55
316940,60,180,17,55
317490,21,166,20,54
317596,57,255,10,54
317637,43,155,23,54
317647,38,216,13,54
317649,0,109,14,54
317816,54,149,24,54
318042,45,255,12,54
318849,69,255,26,54
319284,8,122,23,53
319285,8,108,26,53
319286,8,112,25,53
319417,30,170,15,53
319427,0,118,13,53
319468,63,200,23,53
319519,57,216,13,53
319905,56,155,23,53
320545,8,156,18,52
320546,8,165,17,52
320554,21,174,19,52
320714,38,175,16,52
322415,14,195,17,51
322416,14,133,25,51
322417,16,166,23,51
322600,45,153,20,51
322601,38,187,15,51
322617,4,255,16,51
323875,10,255,12,50
323973,23,255,9,50
