,h,s,v,num
8010,69,34,175,14305
8014,66,38,142,14303
8016,67,18,184,14302
8025,71,44,158,14296
8034,67,36,164,14285
8037,71,42,164,14280
8039,67,36,165,14275
8041,69,39,137,14274
8059,72,28,180,14245
8060,66,37,145,14245
8065,71,42,165,14242
8091,71,41,166,14207
8097,70,35,174,14201
8101,71,48,143,14193
8111,67,35,132,14185
8118,66,31,131,14180
8124,71,32,128,14176
8139,68,48,170,14158
8170,68,22,128,14125
8174,67,26,174,14120
8229,70,36,128,14054
8232,72,39,131,14053
8273,67,37,157,14005
8274,67,36,163,14004
8301,65,16,190,13972
8305,68,59,138,13967
8309,67,26,129,13964
8328,71,41,167,13945
8345,69,32,128,13925
8367,66,23,174,13907
8368,66,36,150,13905
8378,71,21,191,13898
8417,67,35,166,13849
8421,69,31,175,13840
8434,71,41,168,13819
8438,68,15,192,13815
8439,67,34,171,13813
8458,67,42,141,13786
8467,66,19,131,13781
8476,69,43,136,13772
8477,72,23,187,13771
8478,67,18,185,13771
8486,70,25,182,13760
8490,71,49,140,13758
8491,68,15,193,13758
8514,65,24,130,13735
8525,69,39,136,13723
8553,72,31,181,13704
8559,71,48,142,13699
8571,71,21,192,13688
8580,66,31,130,13676
8581,67,36,162,13672
8592,69,30,176,13658
8593,66,38,141,13658
8596,68,48,171,13656
8626,72,23,188,13615
8631,67,35,170,13613
8637,68,22,127,13610
8647,69,22,185,13600
8673,72,39,130,13575
8677,67,35,130,13572
8705,69,26,129,13552
8723,67,37,158,13534
8727,68,60,137,13529
8732,69,26,128,13525
8744,66,20,130,13509
8752,71,51,145,13501
8756,67,18,186,13498
8762,67,37,159,13490
8766,67,35,131,13486
8774,70,25,183,13481
8779,67,18,187,13476
8783,71,49,141,13472
8785,67,42,140,13468
8790,67,42,139,13463
8791,66,32,129,13463
8797,67,37,160,13460
8819,67,43,147,13434
8829,67,42,153,13423
8830,70,45,137,13423
8836,67,42,152,13410
8842,72,34,126,13406
8843,71,51,146,13405
8851,70,35,175,13400
8855,67,26,175,13397
8861,67,41,154,13392
8874,67,34,172,13385
8879,70,25,184,13382
8880,72,43,132,13382
8887,69,32,127,13377
8915,67,36,161,13353
8924,71,50,139,13344
8928,67,26,128,13342
8938,69,26,127,13337
8946,71,41,169,13330
8957,66,35,151,13317
8961,71,45,166,13315
8967,71,48,153,13310
8988,67,44,146,13290
8994,69,33,176,13284
9003,68,60,136,13276
9029,67,18,188,13251
9035,67,18,189,13246
9041,72,23,189,13242
9043,69,17,193,13239
9054,66,32,168,13228
9059,71,32,127,13225
9080,67,26,127,13201
9093,67,42,151,13189
9094,71,50,147,13188
9101,71,49,152,13182
9127,67,35,167,13160
9130,72,40,129,13159
9142,67,43,148,13151
9144,69,40,135,13149
9154,71,45,164,13138
9162,72,28,181,13133
9174,67,35,168,13119
9177,65,24,129,13117
9182,71,45,165,13113
9183,66,34,156,13113
9186,66,23,175,13111
9187,66,31,171,13111
9199,69,17,194,13102
9206,65,16,191,13092
9212,69,30,177,13084
9242,66,32,170,13057
9243,67,35,169,13057
9246,71,44,167,13055
9263,69,43,135,13041
9266,67,42,150,13035
9275,69,26,126,13029
9277,66,33,162,13026
9287,71,46,162,13015
9290,72,28,182,13013
9308,69,47,147,12997
9312,66,35,155,12995
9324,67,43,138,12984
9329,66,38,140,12978
9337,67,43,149,12964
9339,70,45,136,12962
9342,69,17,195,12961
9344,66,32,169,12960
9349,71,49,151,12952
9354,71,44,168,12949
9369,67,34,173,12937
9378,66,32,167,12927
9379,72,43,131,12927
9385,66,34,157,12924
9386,66,34,159,12923
9392,71,47,159,12916
9401,69,33,178,12908
9406,68,60,135,12903
9408,69,22,186,12902
9432,72,31,182,12879
9433,66,33,161,12879
9434,69,47,146,12877
9457,71,47,158,12852
9458,69,33,177,12852
9460,71,46,161,12848
9464,71,50,149,12844
9465,67,26,176,12843
9488,66,35,154,12831
9500,71,50,148,12821
9503,65,24,128,12815
9512,66,33,164,12807
9533,66,20,129,12781
9539,68,47,172,12775
9547,67,44,145,12770
9557,66,35,153,12763
9558,71,51,144,12763
9560,66,33,160,12760
9561,66,35,152,12760
9566,71,49,150,12754
9587,71,46,160,12739
9592,67,41,155,12737
9594,71,41,170,12736
9605,71,50,138,12729
9622,68,61,134,12716
9623,66,32,166,12716
9637,66,33,163,12699
9656,66,34,158,12684
9660,68,22,126,12680
9662,71,48,154,12679
9670,67,40,159,12673
9677,70,35,176,12668
9682,71,21,193,12665
9693,66,32,165,12659
9698,66,31,172,12658
9722,67,36,129,12645
9745,71,45,163,12628
9747,66,20,128,12627
9760,69,30,178,12621
9770,72,31,183,12613
9776,67,26,126,12611
9780,71,40,171,12606
9791,67,43,137,12591
9800,69,40,134,12582
9812,72,40,128,12574
9818,70,36,127,12565
9839,66,23,176,12544
9845,67,40,158,12539
9848,69,45,152,12536
9855,65,24,127,12526
9856,65,24,126,12524
9860,67,17,190,12521
9897,69,47,148,12488
9918,70,45,135,12475
9920,69,45,154,12473
9934,71,40,172,12460
9945,69,27,125,12454
9949,70,25,185,12452
9960,67,40,160,12443
9969,66,39,139,12428
9981,69,47,145,12419
9989,72,28,183,12415
10009,67,44,144,12395
10011,67,26,177,12393
10015,66,20,127,12387
10016,69,22,187,12385
10032,72,30,184,12373
10050,66,31,173,12360
10084,67,45,143,12336
10089,71,48,155,12333
10094,69,33,179,12327
10109,70,35,177,12307
10112,68,61,133,12304
10133,68,47,173,12287
10134,72,23,190,12285
10146,72,43,130,12277
10148,69,45,153,12276
10201,67,43,136,12226
10213,67,41,157,12218
10214,71,47,156,12214
10228,69,44,134,12205
10262,67,34,174,12177
10265,67,41,156,12175
10275,70,25,186,12166
10291,67,40,161,12152
10295,69,44,132,12147
10326,69,32,126,12119
10333,65,16,192,12113
10336,66,39,138,12111
10352,66,32,128,12102
10377,71,47,157,12080
10378,69,44,133,12080
10379,66,31,174,12078
10394,68,47,174,12063
10416,71,44,169,12044
10434,71,40,173,12029
10435,67,39,162,12029
10443,69,48,144,12023
10459,69,40,133,12014
10471,71,40,174,12002
10473,71,52,143,12000
10480,71,32,126,11993
10502,66,20,126,11971
10518,69,17,196,11953
10524,66,40,135,11949
10525,69,44,155,11948
10528,66,23,177,11948
10550,72,35,125,11932
10552,69,46,151,11930
10571,72,28,184,11916
10578,72,40,127,11913
10583,67,43,135,11907
10587,71,39,175,11903
10588,69,43,161,11902
10616,71,50,137,11880
10669,69,41,167,11836
10675,69,46,150,11832
10677,66,39,136,11831
10695,69,33,180,11817
10705,70,36,126,11810
10757,65,16,193,11772
10758,72,23,191,11769
10762,72,30,185,11767
10781,65,24,125,11754
10782,67,44,134,11754
10798,71,21,195,11738
10812,68,22,125,11723
10814,69,43,159,11721
10816,69,44,158,11720
10822,66,32,127,11712
10825,68,62,132,11711
10830,69,46,149,11709
10833,69,43,160,11705
10840,69,41,131,11699
10869,71,44,170,11671
10883,69,45,131,11662
10890,66,39,137,11656
10903,67,26,178,11643
10914,70,46,134,11636
10918,69,46,162,11634
10919,67,39,165,11633
10928,67,45,142,11626
