,h,s,v,num
1644,80,9,166,26590
1646,114,7,176,26581
1650,110,5,155,26566
1656,75,3,159,26553
1661,80,9,169,26542
1663,80,9,167,26531
1669,70,10,149,26513
1670,114,7,174,26512
1671,83,6,159,26501
1673,55,9,172,26496
1677,90,10,150,26478
1683,55,9,170,26439
1684,109,12,166,26432
1689,80,9,170,26394
1691,103,12,191,26381
1694,109,12,168,26356
1705,60,11,168,26334
1710,75,3,160,26301
1711,83,6,157,26297
1714,70,10,160,26295
1722,103,11,157,26261
1737,70,10,151,26221
1749,66,8,161,26187
1753,96,8,156,26176
1757,83,6,158,26165
1758,42,8,158,26156
1772,60,11,169,26096
1773,80,9,175,26095
1776,110,4,177,26076
1778,103,10,183,26066
1784,42,8,150,26049
1790,83,6,164,26034
1791,60,12,148,26029
1800,66,9,149,25967
1802,66,8,166,25960
1807,75,3,157,25947
1810,83,6,161,25938
1812,101,13,153,25931
1813,66,8,165,25931
1823,110,5,154,25910
1826,66,8,164,25906
1830,109,11,181,25898
1831,90,8,181,25893
1835,109,11,182,25878
1836,50,5,157,25874
1838,42,8,159,25867
1844,55,9,173,25850
1869,101,11,185,25773
1873,80,10,149,25751
1874,103,12,192,25749
1883,80,13,178,25731
1886,66,8,167,25721
1890,55,9,174,25715
1904,42,8,155,25684
1915,109,11,180,25658
1922,87,13,183,25608
1925,83,7,156,25605
1927,73,13,171,25602
1932,66,8,162,25587
1934,96,13,189,25574
1936,96,7,178,25572
1945,70,10,161,25545
1954,103,11,156,25520
1961,70,10,150,25502
1967,66,8,163,25474
1983,73,13,174,25415
1995,73,13,172,25375
1996,42,8,154,25373
2001,83,7,151,25360
2004,101,13,152,25352
2008,73,13,173,25339
2010,83,6,165,25337
2011,110,5,153,25333
2015,83,6,163,25324
2018,90,10,149,25314
2019,96,8,155,25313
2021,60,10,171,25311
2032,109,11,186,25274
2036,109,11,183,25262
2037,80,9,176,25256
2041,60,12,146,25248
2045,83,7,150,25240
2046,66,8,168,25239
2047,50,5,155,25234
2051,83,7,152,25226
2053,60,11,170,25225
2058,83,6,162,25205
2060,42,9,149,25199
2069,50,5,156,25163
2080,110,4,178,25127
2081,103,12,155,25113
2094,83,6,172,25064
2096,83,6,167,25063
2098,80,9,177,25056
2101,83,6,171,25048
2104,83,7,155,25039
2109,114,7,173,25028
2111,109,11,185,25024
2113,83,6,166,25018
2123,60,10,172,24991
2124,114,7,177,24990
2125,109,11,184,24987
2127,75,3,170,24986
2138,75,3,161,24956
2142,109,13,162,24947
2151,70,10,148,24918
2161,83,6,168,24904
2169,60,12,145,24889
2170,83,7,154,24887
2178,110,5,152,24877
2181,103,10,184,24865
2182,66,7,172,24864
2183,42,8,160,24859
2184,60,12,147,24857
2185,60,10,173,24853
2194,80,13,179,24836
2196,83,6,173,24834
2199,55,11,144,24825
2203,70,9,162,24812
2204,101,11,186,24806
2222,73,13,175,24729
2225,87,12,184,24725
2228,83,7,153,24722
2235,55,9,175,24698
2242,75,3,164,24676
2250,83,6,169,24659
2251,75,3,171,24654
2262,96,13,190,24632
2266,70,9,166,24629
2270,66,7,173,24617
2275,103,12,193,24607
2280,43,12,152,24589
2296,75,3,168,24558
2298,110,5,151,24555
2301,103,12,154,24549
2306,83,6,170,24530
2310,96,7,179,24516
2317,70,9,163,24490
2321,96,8,154,24480
2323,50,5,154,24472
2324,75,3,156,24472
2328,70,9,165,24461
2331,50,5,158,24455
2335,75,3,167,24446
2337,83,6,174,24444
2339,43,12,153,24442
2342,75,3,169,24441
2348,60,10,174,24417
2355,80,13,180,24394
2364,66,7,171,24380
2365,70,9,169,24379
2366,75,3,162,24377
2376,80,10,148,24352
2377,70,9,168,24350
2381,66,8,170,24341
2397,70,9,164,24302
2401,83,7,149,24277
2409,109,11,187,24246
2424,66,9,148,24181
2435,75,3,163,24164
2438,70,9,167,24155
2441,43,11,156,24150
2445,43,12,151,24137
2446,43,12,154,24135
2451,110,5,150,24121
2459,103,10,185,24105
2461,60,10,175,24099
2466,90,8,182,24087
2477,101,11,187,24074
2485,43,11,157,24036
2487,110,4,179,24029
2496,96,8,151,24014
2498,66,8,169,24013
2509,50,5,163,23988
2513,96,8,153,23972
2517,75,3,172,23967
2520,66,9,146,23962
2521,80,10,147,23961
2529,42,8,163,23942
2530,96,13,191,23938
2531,90,10,148,23935
2534,80,9,178,23932
2537,42,8,165,23924
2540,96,7,180,23914
2542,114,7,172,23911
2544,103,12,194,23908
2549,87,12,185,23891
2560,55,9,178,23861
2562,96,8,152,23853
2573,55,9,177,23815
2574,70,9,170,23815
2579,75,3,166,23801
2586,66,7,174,23788
2587,43,12,150,23787
2596,43,11,158,23766
2607,42,8,162,23742
2608,75,3,155,23735
2611,73,13,176,23728
2620,50,5,160,23697
2622,101,11,188,23694
2626,83,6,175,23688
2627,103,12,153,23686
2635,60,12,144,23673
2639,50,5,159,23668
2641,43,12,155,23666
2642,109,13,161,23663
2649,114,8,170,23652
2652,50,5,151,23639
2653,60,10,180,23635
2654,42,8,161,23633
2661,75,3,165,23620
2662,50,5,162,23618
2663,55,9,179,23616
2665,114,8,167,23608
2669,73,13,177,23598
2670,109,11,188,23597
2671,55,9,176,23593
2673,42,8,164,23589
2693,42,8,166,23552
2695,75,3,154,23548
2696,50,5,161,23546
2702,43,11,159,23532
2703,50,5,150,23531
2706,114,8,168,23525
2712,114,8,169,23501
2718,55,9,180,23489
2726,42,9,148,23446
2737,50,5,153,23399
2744,114,7,171,23373
2762,55,11,143,23322
2764,60,10,179,23320
2770,114,8,166,23311
2781,80,13,181,23282
2785,75,3,153,23272
2798,75,3,173,23241
2803,70,9,171,23229
2806,80,9,179,23227
2833,96,13,192,23153
2834,114,7,178,23153
2836,96,8,150,23148
2837,101,11,189,23145
2839,75,3,152,23142
2848,110,4,180,23120
2851,66,9,147,23115
2854,110,5,149,23102
2856,114,7,183,23099
2865,70,9,173,23072
2867,90,8,183,23069
2877,50,5,164,23025
2904,73,13,179,22953
2905,103,10,187,22951
2912,73,13,178,22938
2919,60,10,176,22926
2920,70,10,147,22921
2924,114,7,179,22913
2925,50,5,152,22906
2926,50,5,149,22905
2928,109,13,160,22892
2933,110,4,181,22887
2936,42,8,167,22880
2938,60,10,178,22879
2939,90,10,147,22877
2942,101,11,190,22874
2948,96,13,194,22855
2958,103,12,195,22840
2960,101,11,191,22832
2971,103,10,186,22800
2975,87,12,188,22784
2980,101,11,192,22778
2985,70,9,174,22764
2991,56,13,162,22751
2998,66,7,175,22739
2999,55,8,181,22735
3003,70,9,172,22731
3008,50,5,169,22714
3018,96,13,193,22688
3021,60,10,177,22683
3035,56,13,163,22656
3042,87,12,186,22642
3043,83,7,148,22634
3050,109,13,159,22601
3058,103,9,188,22568
3062,43,11,160,22558
3065,43,12,149,22544
3070,90,8,184,22534
3071,80,13,182,22533
3076,80,9,180,22528
3077,56,13,160,22524
3083,73,13,180,22510
3085,87,12,187,22504
3097,96,7,181,22484
3108,56,12,166,22449
3109,0,0,173,22446
3121,110,4,182,22412
3128,60,12,143,22392
3129,75,3,174,22384
3133,75,3,151,22378
3136,114,8,165,22373
3138,56,13,153,22368
3139,83,6,176,22366
3142,83,7,147,22360
3147,56,13,161,22352
3151,60,10,181,22346
3155,96,7,183,22330
3158,109,11,189,22325
3161,56,13,152,22317
3165,96,13,195,22309
3169,114,7,180,22296
3183,101,11,193,22264
3189,87,12,189,22251
3193,103,12,152,22238
3205,56,13,156,22201
3214,56,13,159,22176
3216,114,7,181,22172
3226,87,13,189,22157
3230,83,7,146,22148
3240,50,5,165,22126
3245,75,3,175,22117
3250,50,4,171,22110
3253,42,7,171,22107
3258,50,5,170,22099
3260,103,9,189,22097
3273,0,0,172,22062
3275,56,12,167,22054
3290,56,12,164,22020
3306,90,8,185,21986
3308,73,13,181,21984
3310,56,12,165,21981
3314,56,13,154,21978
3315,80,10,146,21977
3317,0,0,169,21975
3321,50,5,168,21963
3328,75,3,150,21946
3329,66,9,145,21930
3331,109,13,158,21928
3338,101,11,194,21907
3341,56,13,158,21899
3350,87,12,190,21875
3357,90,8,186,21862
3363,51,11,157,21845
3370,42,7,172,21822
3376,43,11,161,21812
3382,96,7,182,21790
3392,42,8,169,21771
3409,109,13,157,21749
3413,110,5,148,21740
3419,42,7,173,21723
3423,51,11,159,21715
3430,51,11,158,21701
3431,70,10,146,21697
3444,51,11,161,21673
3445,103,9,190,21671
3446,83,6,177,21670
3448,96,9,149,21668
3456,70,9,175,21657
3459,56,13,157,21647
3466,56,13,155,21639
3467,42,8,170,21637
3473,0,0,174,21630
3487,0,0,171,21610
3503,0,0,170,21577
3506,96,7,184,21565
3513,55,8,182,21550
3516,66,7,176,21546
3521,90,10,146,21532
3525,80,13,183,21521
3534,114,7,182,21501
3539,43,12,148,21489
3540,109,11,190,21488
3542,50,5,148,21485
3549,51,11,160,21477
3557,66,7,177,21461
3558,0,0,168,21458
3571,42,8,168,21429
3575,114,8,164,21425
3583,80,12,184,21405
