,h,s,v,num
139,90,25,162,39956
140,90,24,173,39954
141,90,27,168,39943
142,90,24,168,39916
143,90,20,151,39802
144,90,25,165,39778
145,87,33,169,39762
146,87,33,168,39749
147,90,29,158,39716
148,93,17,168,39697
149,95,18,182,39689
150,90,27,169,39683
151,87,33,170,39669
152,98,17,168,39665
153,95,19,164,39634
154,95,17,176,39601
155,95,18,170,39590
156,95,18,172,39550
157,95,17,177,39539
158,89,29,173,39539
159,95,18,171,39497
160,93,17,169,39490
161,90,27,173,39447
162,90,27,172,39426
163,87,33,171,39344
164,95,19,161,39329
165,98,17,169,39324
166,90,17,177,39300
167,95,19,163,39283
168,90,23,174,39264
169,95,19,159,39255
170,89,29,175,39241
171,98,16,173,39228
172,89,29,174,39085
173,93,18,159,39079
174,95,19,162,39076
175,92,25,154,39073
176,95,18,183,39066
177,93,17,166,39015
178,92,21,178,38987
179,89,33,153,38974
180,93,18,158,38936
181,90,26,174,38916
182,90,29,157,38893
183,90,25,161,38886
184,98,16,178,38834
185,93,17,170,38780
186,93,17,161,38751
187,93,17,167,38683
188,93,18,160,38661
189,90,17,180,38641
190,98,16,172,38633
191,87,34,165,38621
193,98,16,171,38520
195,90,17,181,38455
196,98,17,170,38450
197,87,34,164,38441
198,90,23,175,38437
199,95,17,178,38427
200,89,33,154,38424
201,93,17,165,38416
202,95,22,153,38411
203,90,29,156,38397
204,98,17,167,38363
205,87,34,167,38264
206,98,17,161,38244
207,90,30,155,38196
209,87,34,166,38137
210,90,17,178,38093
212,92,25,153,38035
213,93,16,171,37994
214,93,17,162,37919
215,90,26,160,37852
216,90,17,179,37849
217,87,33,172,37840
218,90,17,182,37808
219,95,18,184,37719
220,95,17,179,37717
221,98,17,162,37669
222,90,26,175,37665
223,87,34,163,37664
224,90,23,176,37521
225,85,19,160,37460
226,93,16,172,37439
228,90,30,154,37404
230,98,16,179,37376
232,95,17,180,37326
233,89,29,176,37273
234,93,16,173,37261
235,90,20,150,37258
236,87,35,162,37256
237,93,18,157,37250
238,85,19,161,37230
239,93,18,155,37229
240,85,20,154,37083
241,93,16,174,37077
242,92,21,179,37058
243,93,16,176,37057
245,98,17,166,37032
246,93,16,175,36985
247,90,26,176,36978
248,90,22,159,36940
249,90,26,159,36921
250,93,17,164,36916
251,90,30,153,36902
252,90,26,177,36890
253,89,34,152,36857
254,90,26,158,36849
256,80,19,159,36771
257,90,30,152,36750
258,95,19,158,36743
259,85,19,159,36722
260,93,17,163,36721
261,90,26,157,36716
262,90,17,183,36714
265,93,18,156,36673
266,98,18,160,36622
267,74,18,157,36620
268,90,22,160,36544
269,87,32,173,36501
270,74,18,158,36480
271,98,17,163,36460
272,92,25,152,36425
273,90,22,161,36402
274,90,22,166,36356
275,87,35,161,36356
276,85,20,155,36336
277,85,18,168,36328
278,74,18,156,36327
279,90,23,177,36306
280,95,17,181,36305
281,87,16,158,36302
282,85,19,158,36302
283,87,16,157,36299
284,80,19,160,36229
285,74,17,162,36197
286,85,20,153,36191
287,92,21,180,36190
288,98,17,164,36183
290,85,18,169,36163
292,74,18,160,36132
293,93,18,154,36116
294,90,26,156,36112
295,95,18,185,36101
296,89,29,177,36063
297,93,16,177,36044
298,98,17,165,36024
299,74,17,161,35997
300,90,21,167,35976
301,90,23,158,35951
302,92,21,181,35935
303,90,22,165,35897
305,80,19,161,35833
306,74,18,155,35831
307,96,15,168,35812
308,90,26,155,35811
309,90,26,154,35773
311,85,20,156,35745
312,92,21,182,35703
313,88,26,160,35679
315,74,18,159,35615
316,90,30,151,35599
317,98,16,180,35594
318,90,21,148,35564
319,90,27,153,35545
321,85,19,162,35513
322,90,22,162,35465
323,96,15,167,35457
325,85,19,157,35439
326,96,15,171,35434
327,85,20,152,35430
329,95,19,157,35424
330,95,22,152,35415
331,90,21,149,35402
332,90,21,168,35388
334,98,15,181,35376
335,89,34,151,35367
336,85,18,167,35339
337,88,25,161,35324
338,96,15,169,35313
339,87,35,160,35298
341,90,17,184,35266
342,87,16,156,35249
343,85,18,170,35249
344,98,18,159,35240
345,80,19,158,35204
346,90,26,178,35201
348,92,25,151,35173
349,96,15,170,35165
350,88,24,169,35140
351,90,27,152,35125
354,96,16,160,35080
355,87,32,174,35080
356,74,18,154,35062
357,74,17,163,35057
358,96,16,163,35047
360,95,17,182,35040
361,88,25,162,35021
363,98,15,182,34992
366,96,16,161,34976
368,85,18,166,34960
369,80,18,166,34926
370,87,15,165,34912
371,92,21,183,34906
372,89,34,150,34872
373,93,18,153,34868
375,90,23,178,34810
376,88,25,163,34805
378,87,15,166,34799
380,85,19,163,34774
381,96,15,166,34761
382,80,19,162,34758
383,96,16,162,34754
384,80,19,165,34743
388,96,15,165,34668
389,87,16,159,34664
390,95,18,186,34663
392,90,22,164,34655
393,87,32,175,34642
394,96,15,175,34638
395,89,34,149,34635
396,96,15,173,34633
398,90,22,163,34628
399,93,16,178,34595
400,96,15,174,34567
402,89,29,178,34546
403,90,21,147,34545
404,90,21,169,34535
405,87,16,155,34534
406,90,21,172,34517
407,88,24,167,34499
408,85,18,171,34497
409,87,35,159,34497
411,95,17,183,34438
413,90,31,149,34435
414,88,24,170,34429
415,88,26,159,34397
416,88,24,168,34370
417,90,31,150,34350
418,87,36,156,34348
419,85,18,172,34336
421,95,20,156,34301
422,90,21,173,34297
423,87,36,157,34285
425,84,24,159,34267
426,96,16,164,34260
428,96,15,172,34234
429,85,19,165,34221
432,93,18,152,34202
435,74,17,164,34140
436,87,29,169,34133
437,80,18,167,34129
438,87,17,154,34119
439,80,19,164,34107
441,87,36,158,34084
442,90,26,179,34082
443,87,15,171,34078
444,80,20,153,34075
445,87,16,164,34071
446,84,24,160,34066
448,87,15,170,34037
449,93,16,179,34024
450,87,15,172,34019
451,90,23,157,34003
453,87,17,153,33999
454,90,21,171,33998
455,98,15,183,33997
456,92,21,184,33995
457,80,19,157,33992
458,95,20,155,33979
459,85,19,164,33942
460,87,36,155,33934
461,87,29,170,33933
462,95,18,187,33929
463,92,25,150,33922
465,87,15,169,33905
466,88,25,166,33889
467,90,21,170,33889
468,90,31,148,33878
469,88,24,171,33876
470,74,19,151,33866
471,95,18,189,33865
473,95,17,184,33812
474,87,15,167,33804
476,95,18,188,33787
477,95,16,186,33781
478,89,34,148,33776
479,87,30,163,33748
480,85,18,173,33745
481,74,18,153,33688
483,87,15,168,33677
484,95,17,185,33667
486,88,23,174,33661
487,93,16,180,33659
490,74,21,160,33628
491,93,15,182,33620
493,74,21,161,33612
494,80,20,155,33606
495,88,24,173,33604
496,85,20,151,33587
497,74,20,162,33574
498,87,16,163,33562
499,88,25,164,33560
501,80,18,168,33551
502,80,20,154,33549
503,90,21,174,33534
504,90,17,185,33531
505,87,17,152,33524
506,98,23,170,33506
507,80,19,163,33505
508,80,20,152,33502
509,90,27,151,33500
511,74,18,152,33452
514,88,25,165,33425
517,93,15,181,33414
518,87,31,163,33396
519,87,17,151,33362
520,95,16,187,33358
521,93,15,183,33317
523,85,18,174,33300
524,90,21,146,33297
525,88,24,172,33286
530,98,22,171,33271
531,87,28,171,33271
534,87,36,154,33220
535,89,35,146,33196
536,90,23,156,33189
537,74,17,165,33183
538,90,26,180,33170
539,87,32,176,33139
541,95,20,154,33128
542,87,16,161,33121
544,98,22,173,33115
546,90,23,179,33108
547,74,22,153,33106
548,98,18,158,33100
549,74,22,154,33080
550,96,16,159,33054
551,98,15,184,33052
552,74,17,169,33050
554,87,16,160,33046
555,80,20,151,33038
556,87,29,168,33036
557,98,22,172,33022
558,74,19,150,33015
559,74,20,163,33006
561,80,23,167,32981
562,90,31,147,32960
563,91,32,170,32938
565,88,26,158,32919
566,84,24,161,32905
567,74,17,168,32902
568,80,20,156,32901
569,80,24,161,32856
570,87,30,162,32854
571,85,17,175,32840
572,84,24,162,32831
574,95,17,190,32811
576,87,16,162,32787
580,87,31,162,32735
583,90,16,186,32709
584,92,21,185,32702
585,95,22,151,32693
586,92,26,149,32681
589,80,18,169,32661
590,91,32,169,32643
591,87,15,173,32635
592,95,20,153,32632
593,90,23,154,32630
594,90,20,175,32627
595,90,27,150,32620
596,101,21,169,32616
600,88,23,175,32559
601,84,24,157,32549
602,74,17,167,32539
603,90,23,155,32507
604,93,19,151,32486
605,74,21,159,32474
606,80,24,162,32454
608,87,30,170,32444
609,80,24,160,32437
612,90,23,180,32411
613,80,25,156,32410
614,89,28,179,32398
616,87,31,164,32390
617,80,23,168,32368
618,87,17,150,32363
621,90,31,146,32349
622,90,27,149,32340
623,93,15,184,32338
624,74,20,164,32330
625,88,26,156,32317
627,87,30,169,32315
630,74,17,170,32303
631,87,37,153,32293
632,87,15,174,32278
633,79,18,158,32270
634,90,25,181,32269
636,84,24,158,32254
637,92,21,186,32248
638,87,30,171,32241
639,89,35,145,32239
641,84,23,168,32204
642,87,28,172,32202
644,91,32,168,32184
645,90,23,153,32181
646,88,26,157,32177
647,84,23,169,32170
648,87,28,175,32165
649,84,23,163,32149
652,84,26,160,32127
653,96,16,158,32121
654,87,30,160,32119
655,88,23,176,32118
656,87,30,164,32114
657,89,35,147,32112
658,74,17,166,32101
659,84,23,167,32097
661,79,18,159,32072
662,98,18,155,32069
663,90,20,176,32066
664,84,25,156,32060
665,91,31,171,32057
666,87,32,157,32053
667,95,16,188,32004
668,98,22,174,32004
669,88,26,155,32000
670,87,15,175,31994
672,98,23,169,31959
673,84,23,170,31939
674,74,22,152,31939
678,85,20,150,31870
680,98,18,156,31864
681,80,23,163,31863
682,87,29,167,31847
683,80,23,166,31845
684,95,20,152,31843
686,90,23,181,31843
689,87,30,168,31806
690,98,18,157,31789
692,87,30,161,31779
693,79,18,160,31775
694,98,15,185,31772
695,87,32,161,31772
697,74,20,168,31762
698,84,26,159,31757
699,87,28,174,31728
700,80,25,155,31725
701,74,21,155,31691
703,87,32,177,31680
704,80,23,164,31676
706,73,15,153,31666
707,87,37,152,31645
709,90,32,145,31641
711,87,32,158,31613
712,87,30,159,31609
714,98,22,175,31597
715,101,21,170,31587
716,84,24,168,31587
719,87,28,176,31565
720,87,28,173,31561
721,90,16,187,31554
723,79,17,164,31502
724,90,16,188,31499
725,84,24,169,31490
726,84,23,166,31475
727,87,32,159,31473
728,87,37,150,31469
729,87,32,160,31468
730,80,23,169,31466
731,95,17,191,31465
732,79,17,163,31465
733,87,15,158,31456
734,91,32,167,31452
735,74,20,169,31451
738,101,21,168,31443
739,87,31,157,31443
741,87,37,151,31417
743,87,33,156,31398
744,93,15,185,31391
745,74,20,167,31383
746,80,24,159,31364
747,92,26,148,31354
748,79,18,157,31337
751,95,16,189,31320
752,84,25,161,31318
754,88,26,154,31299
755,87,31,158,31294
756,79,17,165,31279
758,88,23,177,31269
759,89,28,180,31267
760,74,19,149,31266
762,90,22,182,31257
763,90,25,182,31246
766,80,24,157,31225
767,84,22,171,31220
771,90,20,177,31173
772,80,23,170,31172
773,90,23,152,31168
774,84,23,164,31164
776,76,24,159,31153
777,85,17,176,31145
779,76,24,160,31132
780,95,22,150,31125
781,93,30,170,31107
783,79,17,161,31067
784,87,27,177,31064
786,87,38,149,31056
789,80,18,170,31029
790,96,16,157,31023
791,73,15,154,31018
792,84,25,155,31018
793,87,31,165,31013
794,87,31,156,31010
795,91,32,165,31010
796,79,17,162,30998
797,75,47,168,30992
800,101,20,175,30949
801,87,31,167,30942
802,90,28,148,30936
803,96,17,154,30935
804,87,30,172,30931
806,87,15,157,30913
807,80,15,153,30906
809,87,29,165,30897
810,95,27,170,30892
811,98,22,176,30884
813,80,22,171,30871
814,80,18,171,30868
815,74,20,165,30856
816,87,29,166,30856
818,88,27,153,30847
819,87,33,155,30840
822,73,15,158,30817
823,91,31,172,30810
824,80,15,152,30801
825,75,53,148,30799
826,90,16,189,30794
827,80,25,154,30780
829,93,30,168,30767
830,89,35,144,30763
831,95,22,149,30757
833,87,29,173,30743
834,92,20,187,30743
835,73,15,152,30741
836,87,32,178,30741
837,75,50,159,30736
838,75,49,160,30723
840,87,31,166,30711
841,87,29,174,30710
842,101,20,176,30705
843,74,21,158,30705
844,74,16,171,30702
846,95,27,171,30690
847,80,23,165,30665
848,95,27,169,30660
849,93,30,169,30655
850,79,16,171,30650
853,84,24,167,30636
855,80,15,156,30635
856,90,21,145,30634
857,74,20,166,30632
858,98,23,168,30625
859,76,25,153,30621
860,75,53,149,30610
861,96,16,156,30609
862,73,15,157,30605
863,80,15,155,30586
864,98,18,154,30558
867,87,31,155,30556
868,73,15,156,30548
869,75,50,158,30544
871,93,19,150,30530
872,103,15,158,30528
873,84,23,165,30528
874,76,25,152,30525
876,92,26,147,30507
879,76,25,154,30499
880,89,28,181,30499
883,98,15,186,30476
884,79,17,166,30476
885,84,24,170,30455
886,80,20,150,30449
887,98,21,179,30444
888,75,51,155,30436
889,98,15,187,30431
890,98,22,177,30431
891,75,47,167,30422
893,76,24,161,30411
894,95,27,172,30379
896,76,24,158,30377
897,74,21,156,30373
898,90,20,180,30373
901,84,25,153,30360
904,96,16,155,30355
907,95,16,190,30345
908,93,15,186,30345
909,80,18,172,30345
911,87,38,148,30337
912,87,27,178,30332
914,84,25,162,30320
915,73,15,155,30312
916,75,51,154,30307
917,95,27,173,30302
918,93,31,167,30300
919,79,17,167,30290
920,91,32,166,30287
921,93,15,187,30267
922,75,52,153,30267
923,74,20,170,30258
924,84,25,154,30258
925,80,24,158,30253
926,101,21,174,30248
927,74,19,148,30247
929,84,26,158,30245
930,98,21,178,30240
931,85,21,149,30240
932,80,15,157,30225
933,96,17,153,30223
934,75,54,147,30217
935,84,24,171,30217
936,80,15,158,30201
937,75,51,156,30188
939,90,24,151,30183
940,79,18,156,30182
941,101,21,171,30171
946,98,15,188,30114
947,90,20,178,30103
948,87,31,179,30094
950,101,20,177,30088
951,79,18,152,30086
952,80,25,153,30080
953,90,22,183,30066
954,85,17,177,30057
955,80,15,154,30040
958,80,18,173,30013
960,75,50,157,29994
961,88,23,178,29977
962,95,26,174,29966
963,84,25,163,29955
967,95,22,148,29930
969,93,30,171,29905
973,92,20,188,29868
974,90,25,183,29866
975,74,22,151,29865
977,89,28,182,29845
980,75,47,169,29839
981,74,16,172,29832
982,75,53,150,29830
984,87,15,156,29824
986,101,21,173,29820
989,84,22,174,29797
991,85,21,148,29784
992,90,20,179,29779
993,75,52,152,29778
997,91,33,164,29762
1000,93,30,172,29734
1001,87,33,154,29726
1002,79,18,155,29724
1003,101,20,178,29722
1004,95,20,151,29716
1005,90,32,144,29695
1006,75,49,161,29694
1007,79,16,172,29690
1008,98,15,189,29688
1009,76,25,155,29687
1010,87,29,175,29675
1012,87,38,147,29661
1014,84,22,172,29657
1015,79,18,153,29641
1016,98,23,167,29640
1020,95,25,173,29628
1021,95,17,192,29626
1022,87,31,154,29626
1023,75,48,166,29621
1024,90,20,181,29620
1025,92,20,189,29619
1027,74,21,157,29600
1029,75,54,146,29584
1031,76,24,162,29582
1033,87,15,152,29529
1034,98,23,166,29525
1036,87,15,153,29520
1038,101,21,172,29506
1039,88,27,152,29499
1041,98,21,180,29486
1043,84,22,173,29467
1044,87,17,149,29462
1045,95,16,191,29449
1047,80,22,172,29430
1048,79,17,170,29426
1049,79,17,168,29422
1051,76,25,151,29400
1052,93,31,166,29395
1053,98,23,165,29393
1054,79,19,151,29387
1055,79,18,154,29384
1056,86,37,171,29367
1058,76,23,167,29351
1059,76,24,157,29349
1061,95,26,175,29342
1063,90,28,147,29339
1066,101,20,179,29316
1071,87,15,154,29293
1073,80,25,152,29281
1075,91,33,163,29275
1076,76,23,166,29271
1077,87,31,180,29252
1078,75,52,151,29242
1079,101,21,167,29236
1081,90,16,190,29225
1082,76,23,164,29225
1083,73,15,151,29221
1086,95,25,174,29203
1087,84,25,166,29195
1088,95,25,171,29194
1090,93,31,164,29185
1091,84,24,172,29185
1093,91,31,173,29180
1094,84,25,152,29167
1097,75,47,170,29160
1099,80,18,174,29142
1102,87,33,153,29115
1103,79,16,173,29100
1104,76,23,165,29100
1105,86,38,169,29090
1106,86,38,170,29083
1108,93,15,188,29049
1110,85,17,178,29041
1111,95,26,176,29034
1112,74,19,147,29033
1114,84,26,156,29017
1116,84,30,161,29013
1117,84,26,157,29005
1118,80,22,173,29002
1119,89,36,143,28998
1121,76,23,168,28992
1125,101,20,180,28975
1131,93,31,165,28948
1134,75,49,162,28942
1135,84,30,162,28935
1136,76,25,156,28932
1137,84,22,175,28928
1139,95,27,168,28926
1150,74,19,171,28864
1151,95,28,166,28843
1152,95,27,167,28822
1153,98,23,164,28819
1155,87,15,155,28804
1158,95,25,172,28785
1159,101,20,181,28782
1160,90,22,184,28782
1161,87,27,179,28781
1162,92,20,190,28780
1163,86,38,168,28774
1165,93,29,173,28767
1166,91,33,162,28765
1167,84,25,164,28763
1169,80,25,151,28756
1174,76,23,163,28719
1175,84,30,163,28701
1177,88,27,149,28694
1178,74,22,150,28684
1179,85,21,147,28680
1180,87,29,177,28679
1182,84,30,160,28647
1183,95,23,147,28643
1186,98,18,153,28640
1189,86,35,162,28627
1190,87,38,146,28621
1191,101,20,182,28612
1193,93,29,174,28603
1194,87,32,153,28597
1195,101,22,166,28591
1199,88,23,179,28586
1205,90,21,144,28559
1206,95,16,192,28552
1207,95,26,170,28552
1208,86,34,164,28551
1209,93,19,149,28544
1210,84,29,169,28542
1211,75,55,145,28540
1212,80,21,149,28529
1214,80,22,174,28522
1215,89,36,142,28522
1217,74,22,149,28518
1219,80,17,175,28506
1220,86,34,165,28502
1226,79,17,169,28475
1228,91,33,161,28467
1229,75,48,165,28460
1232,87,29,176,28449
1234,91,31,174,28443
1235,84,24,173,28430
1238,84,26,155,28421
1239,90,24,150,28416
1240,86,34,163,28415
1244,75,48,164,28390
1246,76,22,172,28349
1247,86,38,166,28349
1248,76,27,161,28348
1249,76,27,162,28347
1251,90,20,182,28342
1252,73,15,150,28335
1253,98,21,181,28330
1255,91,31,175,28312
1257,95,26,177,28290
1259,74,22,148,28280
1260,92,26,146,28276
1261,101,25,173,28272
1263,76,25,150,28260
1265,86,37,172,28259
1266,95,17,193,28257
1267,83,32,169,28257
1268,86,38,167,28254
1270,80,21,148,28235
1273,93,31,163,28215
1274,90,25,184,28210
1275,85,17,180,28207
1276,89,28,183,28204
1277,75,48,163,28190
1279,87,29,178,28183
1281,84,26,154,28176
1282,80,15,151,28168
1283,85,17,179,28164
1285,86,39,165,28153
1287,87,34,152,28148
1288,96,17,152,28146
1293,80,21,147,28130
1295,84,27,153,28127
1296,101,25,172,28125
1297,84,29,168,28124
1298,89,28,184,28123
1299,93,15,189,28109
1301,95,25,175,28101
1303,84,22,176,28090
1304,75,46,171,28086
1306,101,25,174,28079
1308,91,30,176,28073
1310,90,32,143,28068
1311,93,19,148,28066
1312,84,25,165,28064
1313,86,40,158,28063
1314,84,30,159,28055
1316,98,15,190,28049
1318,87,33,149,28043
1319,74,32,161,28033
1320,74,16,173,28031
1323,88,28,148,28019
1325,93,29,175,28007
1326,76,23,169,27990
1331,80,25,150,27963
1332,80,26,149,27960
1333,87,34,150,27956
1335,90,28,146,27948
1336,88,27,150,27941
1337,88,27,151,27941
1340,86,33,168,27920
1343,83,32,170,27876
1344,76,27,163,27876
1346,79,16,174,27861
1348,79,19,150,27855
1349,87,34,149,27852
1351,84,29,167,27845
1352,84,29,170,27844
1357,86,33,169,27804
1359,86,41,157,27802
1360,74,19,172,27800
1361,83,32,168,27797
1363,92,20,191,27782
1364,91,33,168,27767
1365,87,34,151,27767
1366,95,28,165,27759
1369,98,21,182,27731
1371,87,31,181,27722
1374,84,31,158,27700
1375,84,25,151,27699
1376,103,15,157,27694
1379,98,40,174,27678
1381,93,15,190,27673
1382,86,35,161,27673
1383,98,39,175,27672
1385,84,23,174,27667
1386,101,20,183,27663
1387,87,15,151,27660
1388,100,32,177,27650
1389,75,55,144,27644
1391,74,31,162,27628
1392,84,31,157,27626
1394,79,27,162,27603
1395,90,24,149,27601
1396,87,33,148,27595
1397,87,17,148,27593
1398,79,16,175,27590
1399,91,33,170,27587
1404,86,40,159,27560
1409,76,22,171,27524
1410,74,23,147,27512
1413,88,23,180,27502
1415,85,21,146,27491
1416,100,32,174,27487
1417,79,16,176,27485
1419,91,33,169,27477
1420,100,32,176,27464
1421,87,32,152,27460
1423,98,38,175,27456
1425,85,17,181,27452
1426,98,23,163,27448
1427,96,17,151,27445
1428,101,22,165,27445
1429,86,34,166,27437
1430,89,28,185,27434
1431,84,27,152,27432
1432,80,22,175,27424
1433,76,28,157,27421
1434,74,16,174,27415
1435,87,32,150,27413
1437,101,22,164,27403
1439,76,27,160,27395
1440,86,34,167,27394
1441,101,22,162,27385
1443,90,22,185,27385
1444,87,31,182,27378
1445,83,34,156,27375
1447,74,34,164,27368
1448,95,26,178,27367
1449,84,22,177,27366
1451,80,17,176,27360
1452,83,33,163,27334
1454,86,33,170,27331
1455,98,18,152,27327
1456,93,32,161,27317
1459,74,34,163,27299
1461,76,28,156,27293
1464,95,28,164,27291
1467,74,16,175,27265
1469,76,23,170,27262
1470,79,26,169,27261
1471,93,31,162,27255
1473,84,30,164,27243
1475,90,20,183,27239
1478,91,30,177,27227
1480,75,46,173,27213
1481,79,28,155,27213
1483,101,25,175,27209
1485,95,26,179,27204
1486,88,28,147,27203
1488,86,33,171,27195
1489,74,19,146,27194
1493,93,29,176,27185
1494,100,32,175,27182
1495,80,26,148,27182
1496,98,40,173,27182
1497,84,29,165,27180
1499,86,37,173,27162
1501,75,46,172,27148
1502,90,16,191,27142
1505,83,33,162,27119
1506,84,27,151,27117
1507,86,39,164,27111
1508,85,17,182,27109
1509,83,33,164,27107
1511,98,21,183,27101
1513,93,32,160,27092
1514,84,29,166,27083
1515,83,35,155,27071
1519,95,16,193,27058
1520,95,24,177,27056
1521,74,36,156,27053
1523,95,26,169,27047
1524,101,25,176,27044
1525,87,34,148,27036
1526,91,33,171,27027
1527,89,36,141,27023
1529,92,20,192,27005
1531,76,26,164,26999
1532,74,31,163,26999
1533,100,32,173,26991
1534,75,55,143,26988
1535,83,31,171,26984
1536,76,22,173,26976
1537,98,38,176,26976
1538,74,34,149,26972
1540,84,31,155,26965
1541,79,28,154,26965
1543,93,19,147,26958
1544,84,31,154,26954
1545,95,28,163,26952
1546,101,22,161,26949
1547,74,16,176,26947
1548,76,28,155,26945
1549,98,15,191,26944
1550,95,17,194,26938
1554,79,26,168,26912
1556,86,36,155,26909
1558,91,34,167,26895
1560,79,28,157,26884
1562,101,22,163,26879
1564,74,36,158,26868
1565,87,27,180,26867
1567,88,23,181,26866
1573,76,27,159,26831
1574,74,43,143,26829
1575,73,15,149,26828
1577,87,28,179,26823
1578,79,16,177,26821
1579,98,38,174,26819
1580,80,21,146,26817
1581,87,32,151,26813
1582,75,56,142,26812
1584,83,32,167,26810
1586,101,24,177,26804
1587,93,15,191,26802
1590,87,39,145,26784
1591,74,37,150,26777
1592,84,31,156,26777
1593,74,36,157,26776
1596,79,27,163,26768
1597,83,34,157,26760
1600,79,26,164,26747
1601,76,26,149,26736
1602,91,34,158,26735
1603,100,32,178,26730
1604,74,19,173,26727
1607,103,15,156,26708
1608,86,40,160,26701
1609,83,32,165,26693
1611,95,25,176,26685
1612,91,34,157,26685
1613,84,28,171,26684
1614,86,33,172,26684
1615,83,33,161,26678
1616,84,23,175,26677
1617,83,32,166,26677
1618,80,26,147,26673
1621,79,28,156,26664
1622,74,35,162,26663
1624,93,29,177,26659
1627,83,34,158,26647
1629,74,32,160,26642
1630,98,24,162,26637
1633,90,28,145,26626
1634,91,34,166,26624
1638,98,39,176,26603
1639,84,21,178,26602
1640,86,35,160,26600
1642,97,37,173,26597
1643,103,23,178,26593
1645,84,27,150,26588
1647,76,27,158,26580
1648,90,25,185,26579
1649,101,25,171,26577
1651,74,34,148,26565
1652,101,19,184,26562
1654,76,29,150,26557
1655,90,32,142,26557
1657,80,15,150,26549
1658,87,31,183,26547
1660,98,29,177,26544
1662,76,28,154,26538
1664,84,25,150,26528
1665,74,19,174,26527
1666,91,33,160,26523
1668,79,26,165,26513
1672,74,35,159,26500
1674,98,30,172,26491
1676,97,37,174,26479
1678,84,26,149,26472
1679,90,24,148,26471
1680,84,32,153,26459
1685,98,21,184,26425
1686,76,26,148,26424
1687,79,27,160,26403
1688,79,26,166,26402
1690,95,23,146,26391
1692,95,20,150,26362
1693,83,34,159,26358
1698,86,36,156,26348
1699,79,27,161,26347
1700,85,17,183,26346
1701,101,24,178,26343
1702,98,30,171,26343
1703,98,29,173,26343
1704,95,26,180,26334
1707,83,33,160,26325
1709,98,40,172,26307
1713,98,37,177,26296
1716,80,36,149,26287
1717,74,35,161,26277
1718,91,33,172,26276
1719,95,26,166,26274
1720,76,29,149,26272
1721,74,38,159,26262
1723,86,36,154,26254
1724,90,21,143,26251
1725,88,28,146,26248
1726,86,35,159,26247
1727,91,34,156,26244
1728,92,26,145,26243
1729,74,41,150,26242
1730,80,36,148,26241
1731,84,28,172,26240
1732,86,41,156,26239
1733,74,41,151,26236
