,h,s,v,num
101734,68,230,81,1036
101735,69,227,99,1036
101835,70,225,102,1034
101931,70,228,105,1032
102037,71,217,128,1030
102048,72,219,98,1030
102104,72,219,78,1029
102165,69,227,119,1028
102170,71,224,122,1028
102174,68,222,99,1028
102418,72,226,89,1024
102421,68,237,84,1024
102610,72,231,117,1021
102917,69,226,89,1016
103041,71,217,94,1014
103049,66,238,76,1014
103246,66,226,78,1011
103296,72,226,113,1010
103298,70,226,87,1010
103336,70,234,108,1009
103381,69,225,120,1008
103398,69,232,99,1008
103517,69,224,100,1006
103519,68,233,82,1006
103520,70,225,103,1006
103639,71,218,104,1004
103647,69,229,98,1004
103705,69,230,93,1003
103750,71,224,132,1002
103751,71,221,134,1002
103770,67,218,82,1002
103877,72,218,90,1000
103883,68,222,93,1000
104002,70,232,111,998
104008,69,228,95,998
104009,71,227,110,998
104133,68,227,90,996
104134,66,225,84,996
104251,69,228,113,994
104257,68,237,83,994
104259,72,217,106,994
104367,71,222,125,992
104387,70,223,103,992
104514,69,226,97,990
104516,66,223,97,990
104678,66,220,80,987
104771,66,226,96,986
104890,72,227,135,984
104915,71,223,121,984
104916,69,224,98,984
104917,66,221,98,984
104968,69,238,104,983
105023,71,219,127,982
105030,71,221,113,982
105033,72,219,91,982
105034,69,223,97,982
105089,69,240,101,981
105090,72,231,115,981
105092,66,227,83,981
105152,71,220,103,980
105161,72,228,112,980
105163,68,224,90,980
105164,67,224,106,980
105293,71,221,111,978
105306,71,225,111,978
105307,68,221,106,978
105438,68,235,76,976
105505,69,235,100,975
105566,68,239,82,974
105567,69,219,99,974
105568,68,217,94,974
105676,71,222,123,972
105678,71,222,108,972
105679,71,219,91,972
105692,69,224,90,972
105693,71,229,119,972
105803,71,231,116,970
105816,70,219,86,970
105916,71,221,126,968
105917,69,217,127,968
105933,70,221,119,968
105942,69,217,101,968
105943,68,226,89,968
106010,72,219,136,966
106127,69,232,101,965
106190,71,238,76,964
106191,71,235,77,964
106192,68,229,87,964
106193,70,219,91,964
106312,72,228,134,962
106417,68,223,110,960
106446,69,238,90,960
106448,66,219,99,960
106690,72,219,105,956
106691,72,221,97,956
106695,72,227,110,956
106697,68,227,91,956
106741,71,235,114,955
106823,68,236,81,954
106825,66,226,106,954
106942,69,224,123,952
106953,70,220,103,952
107069,71,219,135,950
107070,70,227,119,950
107080,72,220,88,950
107086,70,217,100,950
107087,69,219,100,950
107088,71,229,110,950
107189,71,222,133,948
107211,72,223,112,948
107212,69,229,88,948
107213,67,225,85,948
107312,70,225,120,946
107330,70,219,99,946
107489,69,230,100,944
107490,69,234,98,944
107549,71,230,111,943
107604,69,219,126,942
107630,69,221,98,942
107761,69,220,123,940
107775,68,219,100,940
107908,72,228,113,938
107911,68,223,96,938
108034,72,229,88,936
108042,68,219,93,936
108156,71,227,119,934
108158,68,219,107,934
108281,70,238,106,932
108282,68,220,94,932
108428,67,230,83,930
108430,67,239,80,930
108537,72,233,116,928
108542,71,223,112,928
108543,68,225,95,928
108544,67,236,81,928
108670,69,218,124,926
108676,71,225,109,926
108728,70,236,107,925
108795,71,233,115,924
108811,70,221,98,924
108813,70,223,88,924
108924,69,226,113,922
108933,67,233,82,922
109037,72,221,89,920
109045,71,227,111,920
109046,68,243,82,920
109047,68,228,96,920
109159,70,217,121,918
109161,71,221,90,918
109175,71,229,109,918
109176,66,217,81,918
109177,68,232,77,918
109246,70,236,109,917
109328,71,224,107,916
109329,70,228,86,916
109454,69,220,125,914
109461,70,222,85,914
109462,67,222,107,914
109595,72,222,78,912
109608,69,246,84,912
109613,69,217,100,912
109762,70,218,123,910
109764,69,224,114,910
109765,71,223,102,910
109770,69,245,77,910
109771,70,219,93,910
109772,69,222,99,910
109925,68,242,81,908
109994,70,238,108,907
109996,71,232,110,907
110087,70,221,89,906
110091,68,225,92,906
110093,70,223,120,906
110094,68,243,84,906
110213,68,226,97,904
110215,68,240,83,904
110343,71,222,100,902
110354,70,224,117,902
110487,69,223,121,900
110489,71,245,79,900
110501,68,239,80,900
110745,68,225,109,896
110766,72,229,130,896
110869,71,229,129,894
110870,71,228,130,894
110895,68,224,91,894
110896,68,232,98,894
110897,70,218,90,894
110900,70,217,94,894
110901,68,219,98,894
111010,69,240,103,892
111076,72,218,76,891
111080,69,241,89,891
111150,67,223,104,890
111288,68,225,110,888
111302,72,225,76,888
111312,70,221,90,888
111313,70,228,102,888
111581,72,220,103,884
111753,68,224,98,882
111867,70,225,119,880
111875,70,225,101,880
111932,72,219,79,879
112012,70,221,121,878
112015,71,219,99,878
112151,72,223,96,876
112157,72,221,135,876
112160,68,233,80,876
112285,68,217,113,874
112303,69,222,124,874
112382,66,228,84,873
112383,72,226,80,873
112441,71,224,124,872
112461,71,232,76,872
112608,72,229,109,870
112611,66,228,105,870
112716,71,218,136,868
112734,69,222,122,868
112812,69,232,89,867
112901,72,223,87,866
112908,71,222,92,866
112909,68,219,106,866
112910,71,227,100,866
112985,72,233,114,865
113031,70,229,118,864
113059,70,229,87,864
113164,71,223,135,862
113165,68,221,111,862
113176,71,218,97,862
113189,67,221,105,862
113339,71,243,110,860
113349,68,222,92,860
113351,68,223,89,860
113481,68,219,112,858
113643,70,223,121,856
113663,68,226,88,856
113832,69,237,97,854
113833,70,227,101,854
113834,68,234,97,854
113886,72,239,113,853
113950,69,218,117,852
113965,71,223,110,852
114121,71,227,108,850
114123,72,233,83,850
114250,71,226,131,848
114276,70,223,102,848
114278,70,223,89,848
114582,70,226,116,844
114596,71,225,120,844
114726,71,232,78,842
114731,67,219,106,842
114733,70,222,92,842
114855,69,224,115,840
114883,68,240,84,840
114884,68,221,97,840
115032,70,219,122,838
115044,68,236,79,838
115045,71,225,101,838
115046,72,225,111,838
115197,67,217,107,836
115198,71,219,93,836
115199,67,222,86,836
115202,69,232,77,836
115203,66,217,100,836
115334,72,223,102,834
115342,70,234,96,834
115343,69,230,80,834
115344,71,230,80,834
115410,69,235,88,833
115411,68,236,96,833
115487,68,219,91,832
115488,68,239,95,832
115553,70,236,95,831
115636,70,219,120,830
115639,70,231,118,830
115791,72,224,81,828
115874,69,237,99,827
115939,71,223,89,826
115940,72,221,90,826
115949,68,228,94,826
115950,68,217,101,826
115951,67,220,87,826
116190,70,233,117,823
116207,72,218,137,822
116282,71,226,106,822
116353,70,231,106,821
116446,72,225,101,820
116447,66,228,103,820
116584,71,221,128,818
116585,72,228,131,818
116586,72,223,134,818
116606,72,234,119,818
116788,71,234,109,816
116789,70,229,117,816
117031,70,240,105,813
117253,72,220,131,810
117254,68,228,114,810
117259,72,227,82,810
117272,68,217,108,810
117275,70,228,131,810
117401,72,221,104,808
117410,68,217,107,808
117572,71,219,98,806
117582,72,242,120,806
117672,72,224,133,804
117719,71,219,128,804
117740,71,228,144,804
117753,67,242,79,804
117902,69,248,76,802
117907,70,227,118,802
118062,70,230,80,800
118063,67,228,96,800
118135,72,231,105,799
118136,69,236,120,799
118208,68,239,78,798
118211,67,224,98,798
118349,69,226,114,796
118372,69,232,79,796
118373,70,235,78,796
118374,70,231,97,796
118378,71,228,122,796
118457,66,229,77,795
118516,71,220,137,794
118539,68,221,90,794
118541,67,226,97,794
118624,68,241,94,793
118709,72,237,114,792
118722,70,226,88,792
118795,70,240,122,791
118862,69,220,116,790
118958,72,241,112,789
118962,72,222,84,789
118963,72,235,113,789
119031,71,225,134,788
119044,69,222,115,788
119223,72,236,118,786
119224,72,237,112,786
119235,69,238,77,786
119371,71,223,95,784
119376,71,243,107,784
119379,70,232,79,784
119380,72,223,103,784
119383,70,242,121,784
119384,69,235,78,784
119445,72,240,121,783
119451,72,235,115,783
119516,71,221,127,782
119535,71,229,97,782
119545,69,249,83,782
119546,70,227,100,782
119548,71,229,99,782
119698,72,225,77,780
119699,72,228,76,780
119708,72,218,143,780
119713,70,239,94,780
119716,71,226,123,780
119847,72,222,140,778
119848,68,227,109,778
119866,72,225,95,778
119867,72,237,83,778
119875,70,223,97,778
119876,71,229,107,778
119877,67,227,90,778
119944,72,224,83,777
120042,68,246,81,776
120213,68,226,115,774
120229,70,228,95,774
120356,71,223,126,772
120371,71,223,96,772
120521,69,228,114,770
120527,70,241,107,770
120531,72,238,119,770
120672,69,234,121,768
120691,71,226,96,768
120857,70,228,115,766
121030,71,221,97,764
121039,67,218,109,764
121106,72,240,116,763
121107,70,230,92,763
121361,71,218,138,760
121367,70,234,84,760
121370,70,224,133,760
121453,69,238,119,759
121455,70,233,105,759
121526,71,221,136,758
121527,71,228,123,758
121545,71,218,130,758
121555,69,234,84,758
121558,68,229,108,758
121622,72,230,123,757
121633,69,242,100,757
121689,71,219,129,756
121712,72,242,115,756
121713,72,238,117,756
121720,69,237,83,756
121725,70,236,121,756
121790,72,245,125,755
121848,72,226,132,754
121864,71,226,88,754
121874,71,221,149,754
121956,70,244,120,753
122043,70,243,104,752
122048,72,230,103,752
122119,70,235,116,751
122361,71,228,132,748
122362,72,224,139,748
122378,72,236,120,748
122379,69,235,112,748
122384,71,224,99,748
122388,71,230,101,748
122389,71,226,98,748
122561,68,235,104,746
122574,71,232,79,746
122575,67,219,100,746
122660,71,236,108,745
122722,72,217,133,744
122723,69,220,117,744
122738,71,223,97,744
122811,69,244,116,743
122818,70,238,123,743
122874,69,222,116,742
122906,70,230,82,742
122917,72,232,120,742
123059,68,223,111,740
123079,71,245,76,740
123085,68,245,80,740
123091,70,226,132,740
123257,71,220,96,738
123273,68,242,79,738
123278,70,223,134,738
123339,68,238,103,737
123345,71,232,100,737
123418,71,228,124,736
123440,69,237,87,736
123441,70,224,91,736
123443,67,224,91,736
123448,70,229,130,736
123624,68,246,82,734
123625,72,223,89,734
123627,67,217,88,734
123769,70,220,123,732
123985,68,224,116,730
123999,72,218,132,730
124008,68,246,83,730
124069,68,230,111,729
124171,72,223,129,728
124187,72,236,82,728
124188,72,225,86,728
124190,69,235,76,728
124327,69,226,115,726
124510,72,229,99,724
124521,67,217,101,724
124522,65,225,94,724
124523,66,226,104,724
124703,71,217,129,722
124704,70,217,129,722
124723,72,242,80,722
124734,67,219,93,722
124796,68,232,110,721
124893,71,221,98,720
124898,72,234,84,720
124984,70,241,113,719
124985,68,233,105,719
124988,72,240,118,719
124990,72,239,111,719
124992,72,241,127,719
125071,71,224,125,718
125088,70,235,125,718
125102,69,239,82,718
125103,67,220,108,718
125104,71,228,95,718
125317,70,233,126,716
125320,68,227,120,716
125406,70,235,90,715
125407,70,233,91,715
125668,72,238,122,712
125675,72,240,84,712
125688,68,229,116,712
125689,68,242,77,712
125690,70,235,104,712
125771,68,231,106,711
125856,71,225,126,710
125857,72,221,141,710
125858,68,221,112,710
125956,70,239,114,709
125960,69,243,102,709
126059,72,227,100,708
126061,72,229,79,708
126074,68,243,83,708
126075,70,226,96,708
126076,70,225,137,708
126081,67,222,99,708
126141,69,232,113,707
126153,72,244,119,707
126214,70,222,122,706
126242,70,227,136,706
126321,72,234,121,705
126418,72,222,130,704
126430,72,231,84,704
126433,69,225,128,704
126434,69,229,126,704
126527,72,233,104,703
126629,72,225,102,702
126630,71,228,94,702
126730,69,242,117,701
126815,67,217,94,700
126909,69,239,96,699
126910,68,244,93,699
126970,71,223,127,698
127133,71,226,133,696
127134,68,222,117,696
127150,68,236,108,696
127151,68,234,109,696
127185,66,227,101,696
127262,72,243,126,695
127329,68,219,113,694
127352,71,225,144,694
127515,70,228,123,692
127516,69,220,118,692
127612,68,238,107,691
127700,72,225,138,690
127729,72,223,88,690
127751,71,235,78,690
127824,72,241,110,689
127830,72,230,121,689
127925,72,229,126,688
128087,71,225,127,686
128099,72,226,88,686
128111,69,243,88,686
128199,72,247,124,685
128314,71,222,146,684
128320,70,219,136,684
128326,65,223,95,684
128327,70,229,99,684
128513,69,239,110,682
128522,72,219,85,682
128534,67,222,92,682
128536,69,240,118,682
128636,72,233,102,681
128721,70,237,115,680
128738,72,227,101,680
128895,71,227,126,678
128896,69,219,119,678
128942,68,225,118,678
128948,69,242,76,678
128955,69,246,115,678
129014,72,232,122,677
129092,68,227,117,676
129117,72,244,111,676
129123,72,227,127,676
129332,71,225,146,674
129408,69,230,114,673
129419,70,246,119,673
129498,71,228,142,672
129499,71,226,124,672
129541,70,229,135,672
129543,67,229,89,672
129546,68,229,119,672
129723,70,227,90,670
129928,69,239,98,668
129931,67,226,88,668
129934,66,224,107,668
130018,69,232,122,667
130082,71,217,134,666
130104,72,228,86,666
130108,72,222,147,666
130111,72,219,142,666
130301,71,222,148,664
130318,70,218,137,664
130481,70,231,127,662
130483,71,225,95,662
130500,67,217,100,662
130673,71,224,130,660
130674,71,220,130,660
130675,68,220,118,660
130703,71,226,143,660
130711,68,223,119,660
130884,72,244,114,658
130901,70,224,138,658
130987,69,237,111,657
131007,70,238,120,657
131081,71,223,128,656
131082,71,221,129,656
131083,68,217,114,656
131100,67,242,96,656
131107,72,224,146,656
131181,70,236,124,655
131389,68,240,102,653
131400,70,238,103,653
131521,72,225,128,652
131609,72,243,109,651
131616,70,238,89,651
131617,69,240,86,651
131709,71,222,131,650
131735,68,245,76,650
131739,67,230,101,650
131741,70,221,135,650
132041,67,235,101,647
132047,72,242,117,647
132136,71,219,133,646
132154,67,239,97,646
132318,71,226,125,644
132319,69,218,118,644
132352,67,223,89,644
132539,72,239,128,642
132637,70,241,93,641
132736,72,236,123,640
132746,72,246,118,640
132747,70,244,112,640
132753,69,240,84,640
132996,71,224,147,638
132997,70,238,77,638
132998,67,223,97,638
133001,66,226,88,638
133204,71,238,77,636
133214,71,227,145,636
133218,71,238,107,636
133405,71,220,132,634
133443,69,245,99,634
133447,67,229,87,634
133537,72,237,129,633
133538,67,237,100,633
133838,69,224,116,630
133888,71,228,105,630
133893,69,243,83,630
133896,67,219,99,630
134080,71,228,125,628
134108,70,233,81,628
134113,72,225,145,628
134115,71,223,145,628
134126,68,246,84,628
134322,72,231,96,626
134338,70,226,139,626
134528,70,234,122,624
134551,67,232,100,624
134553,65,218,76,624
134746,72,219,149,622
134758,67,218,104,622
134759,70,240,119,622
134946,69,222,117,620
134964,71,248,78,620
134982,68,219,121,620
135062,67,240,99,619
135218,65,225,92,618
135314,69,233,116,617
135400,71,218,131,616
135401,68,219,119,616
135444,70,249,118,616
135528,72,233,125,615
135672,71,224,91,614
135772,69,231,119,613
135787,69,230,123,613
135903,67,232,90,612
135904,67,238,88,612
135906,66,229,87,612
135989,67,242,98,611
136000,72,235,101,611
136001,67,237,98,611
136089,70,224,125,610
136206,69,235,115,609
136358,68,249,82,608
136361,68,228,122,608
136471,67,234,99,607
136551,70,221,127,606
136552,70,219,128,606
136593,72,221,148,606
136602,68,245,78,606
136610,69,223,129,606
136812,72,239,81,604
136833,70,236,80,604
136944,69,235,117,603
137061,72,228,94,602
137062,71,229,87,602
137082,72,249,123,602
137085,70,240,102,602
137087,66,225,85,602
137090,69,222,130,602
137094,70,237,83,602
137095,69,227,127,602
137295,69,241,109,600
137306,71,225,94,600
137426,69,242,95,599
137427,68,232,101,599
137509,70,223,126,598
137529,71,228,93,598
137541,65,224,90,598
137642,67,233,102,597
137649,71,246,109,597
137791,68,217,122,596
137795,69,242,81,596
138017,72,229,87,594
138043,67,227,100,594
138221,71,225,129,592
138241,70,226,124,592
138250,72,218,150,592
138255,67,249,84,592
138259,65,220,96,592
138447,72,229,136,590
138481,67,245,78,590
138680,72,227,137,588
138681,72,218,136,588
138716,72,226,87,588
138723,71,245,106,588
138729,72,228,85,588
138735,67,237,84,588
138817,68,241,106,587
138911,71,227,128,586
138926,72,234,124,586
138945,71,220,147,586
138951,70,245,103,586
138963,67,235,89,586
139072,70,243,106,585
139210,67,221,98,584
139425,70,220,140,582
139534,70,232,123,581
139640,72,227,129,580
139641,72,221,134,580
139672,67,244,95,580
139908,70,218,124,578
139947,71,234,99,578
140063,69,233,118,577
140183,69,245,80,576
140196,65,225,84,576
140396,69,230,120,574
140424,69,242,97,574
140525,68,243,105,573
140632,72,235,130,572
140650,68,221,120,572
140677,70,224,140,572
140678,66,229,97,572
140897,69,232,110,570
140934,66,222,86,570
141120,72,226,130,568
141121,72,219,135,568
141153,72,227,144,568
141160,67,230,91,568
