,h,s,v,num
16717,75,129,138,8166
16740,75,119,150,8156
16769,75,120,149,8140
16787,78,138,139,8132
16788,75,130,137,8132
16798,78,136,137,8128
16807,83,90,131,8124
16818,83,90,130,8120
16829,75,131,136,8118
16832,75,134,133,8116
16945,75,133,134,8066
16958,75,125,143,8062
16967,75,124,144,8060
16972,83,91,129,8058
16990,76,122,149,8052
17028,73,76,117,8036
17039,84,83,114,8031
17040,83,79,149,8030
17050,77,120,115,8026
17057,78,139,138,8024
17130,76,132,137,7996
17181,77,115,115,7970
17189,81,76,147,7966
17194,75,135,132,7964
17283,77,100,138,7925
17307,83,89,132,7916
17332,73,127,110,7906
17489,77,133,132,7842
17493,83,79,148,7840
17539,74,137,119,7822
17616,76,121,150,7794
17656,77,97,137,7781
17661,73,131,111,7778
17713,83,84,139,7757
17723,77,134,131,7754
17728,77,93,135,7753
17773,74,143,134,7736
17774,76,134,135,7736
17794,83,86,136,7724
17815,87,76,118,7714
17836,83,88,133,7708
17837,78,137,136,7708
17852,77,101,137,7701
17945,83,92,128,7672
18002,78,76,114,7648
18018,82,76,111,7640
18063,83,85,138,7624
18069,83,86,137,7621
18072,73,129,109,7620
18077,75,138,129,7618
18192,73,76,110,7568
18193,75,76,110,7568
18200,78,140,137,7566
18201,78,137,147,7566
18207,77,135,130,7562
18236,83,80,147,7547
18239,88,76,131,7546
18243,83,88,134,7544
18244,76,137,132,7544
18250,84,76,110,7540
18252,74,139,117,7540
18266,76,136,133,7536
18285,77,103,134,7529
18290,74,138,118,7526
18324,75,136,131,7514
18375,83,87,135,7495
18382,75,76,111,7492
18392,78,138,146,7488
18408,78,136,148,7484
18417,77,101,136,7480
18419,77,102,135,7479
18442,84,83,113,7471
18474,75,144,135,7454
18499,86,76,138,7444
18500,73,130,108,7444
18509,89,76,131,7442
18517,75,137,141,7440
18534,76,135,134,7432
18554,73,132,110,7424
18578,77,93,134,7417
18597,75,141,127,7410
18626,83,80,146,7397
18630,77,136,129,7396
18641,83,81,145,7392
18656,83,83,141,7387
18661,78,139,145,7386
18673,78,135,149,7382
18692,78,138,135,7376
18739,74,144,133,7360
18745,77,94,133,7358
18746,75,143,136,7358
18753,75,139,128,7356
18810,86,76,137,7344
18866,88,76,130,7324
18872,74,135,142,7322
18881,88,76,121,7318
18883,78,134,150,7318
18889,75,137,130,7316
18901,75,136,142,7312
18911,77,98,136,7309
18922,74,141,116,7304
18949,80,76,111,7294
18969,89,76,130,7288
18977,83,84,140,7285
18986,87,76,117,7282
18988,77,121,114,7282
19020,75,139,139,7268
19058,75,141,137,7254
19074,77,95,132,7251
19078,74,137,140,7250
19092,73,131,107,7246
19107,77,104,132,7240
19143,83,81,144,7231
19198,76,76,108,7214
19229,78,141,136,7206
19275,76,138,131,7190
19285,77,98,135,7187
19287,89,76,134,7186
19303,77,116,114,7182
19329,83,92,127,7174
19339,75,138,140,7170
19340,74,142,135,7170
19344,77,104,133,7168
19398,74,138,139,7146
19418,78,140,148,7138
19456,89,76,135,7124
19457,75,145,134,7124
19470,74,141,136,7116
19471,78,141,143,7116
19478,77,95,131,7113
19490,73,133,109,7110
19631,84,84,112,7065
19635,75,142,126,7062
19645,78,140,133,7058
19664,74,134,143,7052
19708,78,139,149,7036
19739,73,132,106,7024
19773,91,76,118,7014
19777,78,141,132,7014
19779,83,82,143,7013
19827,75,140,138,6996
19845,80,76,110,6990
19882,78,139,134,6980
19899,82,76,110,6974
19915,78,143,141,6970
19935,74,136,141,6964
19954,73,135,108,6960
19959,78,141,147,6958
19960,74,145,132,6958
19983,76,139,130,6950
20006,77,99,134,6944
20014,83,83,142,6941
20027,83,94,125,6937
20035,75,135,144,6932
20059,77,100,133,6925
20072,77,96,130,6921
20101,83,93,126,6914
20121,77,137,128,6908
20155,77,100,132,6899
20156,78,140,144,6898
20167,75,136,143,6894
20210,78,142,131,6876
20227,75,132,147,6872
20243,76,76,107,6866
20249,74,139,138,6864
20262,74,140,137,6860
20379,77,105,131,6824
20470,76,140,129,6796
20514,78,142,142,6782
20520,73,134,105,6780
20549,83,97,131,6772
20551,87,76,138,6772
20567,77,77,142,6768
20602,77,77,143,6759
20613,74,133,144,6758
20617,78,142,145,6756
20622,73,136,107,6754
20634,74,131,146,6752
20653,78,143,130,6748
20720,82,119,148,6726
20737,78,138,150,6720
20747,77,117,113,6718
20800,91,76,117,6698
20803,78,141,146,6698
20804,75,131,148,6698
20806,75,133,146,6698
20813,82,121,146,6696
20814,74,129,148,6696
20825,74,146,131,6692
20853,77,139,127,6684
20857,87,76,137,6682
20868,77,140,126,6680
20873,78,115,137,6678
20875,75,130,149,6678
20881,82,118,145,6676
20911,73,104,135,6664
20920,77,97,129,6661
20924,74,142,115,6660
20928,75,145,137,6658
20951,78,144,143,6652
20957,77,101,131,6650
20959,82,121,145,6650
20977,78,144,133,6646
20988,73,105,133,6644
20997,75,143,125,6642
21014,82,117,150,6634
21027,82,117,146,6630
21050,82,115,149,6624
21051,75,134,145,6624
21059,74,143,114,6622
21066,77,106,130,6619
21110,78,76,108,6604
21111,83,98,130,6604
21117,83,95,124,6603
21139,74,130,147,6596
21149,78,143,144,6592
21150,82,116,147,6592
21158,77,77,149,6590
21180,78,145,142,6584
21191,74,132,145,6580
21192,82,115,148,6580
21256,73,106,132,6561
21314,73,105,134,6546
21322,82,118,149,6544
21341,75,146,133,6538
21347,83,95,123,6536
21386,73,107,131,6525
21393,78,142,135,6524
21411,73,110,127,6519
21430,78,148,150,6514
21431,82,120,147,6514
21465,75,142,140,6502
21467,74,128,149,6500
21473,73,95,148,6499
21508,77,77,135,6489
21512,78,145,148,6488
21523,77,122,113,6484
21536,78,143,134,6480
21537,82,119,144,6480
21541,83,96,133,6478
21562,83,97,132,6472
21593,83,99,129,6459
21597,76,141,128,6458
21608,74,151,127,6454
21609,82,119,143,6454
21633,73,103,136,6447
21667,74,147,130,6436
21703,78,146,147,6426
21712,78,144,149,6424
21723,77,98,128,6420
21735,78,149,149,6418
21756,78,147,146,6412
21763,75,141,141,6410
21764,78,145,132,6410
21770,73,103,141,6408
21771,85,76,145,6408
21779,73,96,146,6405
21796,73,95,147,6400
21800,73,102,142,6399
21807,83,77,133,6396
21819,73,108,130,6391
21830,73,109,129,6387
21836,75,129,150,6386
21856,78,146,141,6382
21873,77,118,112,6374
21881,73,110,128,6371
21895,82,122,144,6366
21897,77,77,136,6364
21949,75,134,148,6346
21953,78,144,140,6344
21960,77,78,148,6342
21975,78,115,138,6338
21987,77,78,141,6334
22002,83,77,132,6328
22016,78,145,139,6326
22034,78,116,136,6320
22086,78,76,107,6304
22097,75,139,143,6302
22128,75,140,142,6294
22129,75,133,149,6294
22136,84,85,111,6293
22139,73,111,126,6290
22146,73,100,140,6288
22168,83,94,136,6284
22177,78,148,145,6282
22178,77,141,125,6282
22193,74,149,128,6278
22226,78,115,133,6268
22229,83,93,137,6266
22232,77,102,130,6265
22233,83,95,134,6265
22240,75,146,136,6264
22241,82,121,141,6264
22251,82,120,142,6262
22272,73,94,149,6256
22273,75,143,139,6256
22281,75,147,132,6254
22291,78,117,144,6252
22308,83,78,131,6248
22321,83,96,122,6243
22346,73,99,141,6236
22347,73,135,104,6236
22355,78,149,144,6234
22358,73,97,145,6233
22456,77,103,129,6205
22481,74,148,129,6196
22482,78,115,142,6196
22491,73,102,143,6194
22508,78,143,150,6190
22514,76,143,127,6188
22515,73,137,106,6188
22520,77,78,134,6186
22539,75,144,138,6180
22546,74,152,126,6178
22548,78,146,131,6176
22556,82,123,143,6174
22557,76,77,139,6173
22591,74,153,125,6164
22602,73,114,123,6162
22616,73,99,142,6159
22625,78,115,146,6156
22634,77,78,140,6153
22643,78,116,145,6150
22649,73,101,144,6149
22657,83,80,128,6146
22658,75,138,144,6146
22695,73,98,143,6135
22699,78,121,145,6134
22707,73,112,125,6132
22715,73,93,150,6130
22727,73,76,104,6126
22744,75,144,124,6120
22750,73,108,134,6118
22752,76,78,138,6117
22753,76,78,137,6117
22775,77,98,127,6112
22776,73,102,137,6112
22792,73,98,148,6106
22814,73,104,140,6099
22817,85,76,144,6098
22824,73,108,135,6096
22830,77,115,142,6094
22837,83,100,128,6093
22860,77,107,129,6087
22879,83,79,129,6082
22913,74,115,122,6072
22928,75,145,123,6070
22929,82,124,142,6070
22938,78,153,150,6068
22939,78,148,140,6068
22961,73,107,136,6065
22970,74,154,124,6062
22971,75,133,150,6062
22998,76,77,140,6057
23001,83,92,138,6057
23009,73,99,147,6055
23027,78,146,138,6048
23053,77,123,112,6040
23117,77,99,126,6022
23130,73,97,144,6018
23133,83,78,130,6017
23166,75,135,147,6008
23179,73,101,139,6004
23180,78,150,143,6004
23204,83,94,135,5999
23211,74,127,150,5998
23219,76,115,140,5996
23226,84,86,110,5993
23233,78,150,148,5992
23243,73,114,127,5990
23249,82,123,139,5988
23274,77,117,140,5980
23275,78,116,132,5980
23285,75,147,135,5976
23286,78,144,129,5976
23318,82,125,141,5968
23327,73,102,138,5965
23344,73,100,145,5962
23351,85,76,150,5958
23353,76,144,126,5958
23364,73,98,149,5955
23402,91,76,130,5948
23408,83,97,121,5947
23411,77,108,127,5947
23412,73,114,128,5947
23413,73,100,146,5946
23418,91,76,131,5944
23428,77,100,125,5941
23429,83,92,139,5941
23432,73,113,124,5940
23439,78,118,143,5938
23446,77,78,147,5937
23450,73,113,129,5936
23456,77,79,133,5934
23458,78,122,144,5934
23488,77,101,124,5927
23515,75,148,134,5922
23531,73,109,133,5917
23542,75,153,127,5914
23546,82,122,140,5912
23547,78,117,150,5912
23561,77,104,128,5908
23567,83,80,127,5908
23569,75,137,145,5908
23570,73,138,105,5908
23592,74,157,122,5902
23598,82,124,138,5900
23629,77,116,141,5894
23640,83,85,150,5891
23647,74,155,123,5890
23649,73,97,150,5889
23661,77,80,144,5884
23662,82,126,140,5884
23697,75,146,122,5874
23698,77,118,143,5874
23713,77,79,139,5868
23716,77,142,124,5868
23720,80,76,108,5866
23738,77,119,111,5864
23766,77,108,128,5856
23811,83,82,130,5845
23831,75,78,102,5840
23833,77,115,109,5840
23836,78,121,146,5840
23838,89,86,124,5839
23840,73,105,138,5839
23842,92,76,121,5838
23853,78,147,130,5836
23882,83,83,129,5830
23894,77,115,140,5826
23895,78,119,148,5826
23915,73,112,130,5821
23936,75,136,146,5816
23981,73,106,137,5806
23995,76,79,136,5802
23997,78,117,135,5802
24001,75,148,121,5802
24002,76,116,138,5802
24013,83,100,127,5799
24017,73,110,132,5798
24024,77,104,127,5797
24049,78,118,149,5790
24058,75,154,126,5788
24065,75,150,129,5786
24076,83,81,126,5783
24083,78,153,145,5782
24101,73,111,131,5779
24107,78,116,141,5778
24108,77,121,110,5778
24138,76,77,129,5771
24167,78,123,143,5764
24197,76,118,140,5756
24216,76,77,143,5751
24222,77,79,146,5750
24244,75,148,131,5742
24255,74,77,146,5739
24268,83,99,118,5734
24289,83,82,131,5726
24316,83,91,140,5722
24339,75,151,128,5718
24367,83,99,119,5710
24375,76,116,139,5708
24378,77,102,123,5708
24412,73,125,122,5700
24413,83,90,141,5700
24416,89,80,134,5699
24417,83,98,120,5699
24421,89,86,125,5698
24430,73,105,139,5697
24438,77,106,125,5694
24442,78,147,137,5694
24443,73,118,130,5694
24455,77,79,138,5691
24467,74,115,135,5688
24468,77,79,145,5688
24469,78,152,146,5688
24470,75,117,137,5688
24487,75,149,120,5684
24495,89,81,133,5682
24498,76,79,135,5680
24509,82,125,137,5678
24525,87,76,141,5674
24527,75,150,119,5674
24528,74,144,113,5674
24529,76,118,141,5674
24536,80,76,107,5672
24538,78,117,126,5672
24563,77,105,126,5664
24565,78,154,149,5664
24576,74,116,121,5662
24601,78,151,147,5656
24607,74,158,121,5654
24619,78,123,145,5650
24652,77,80,143,5642
24671,75,78,101,5638
24676,73,126,121,5638
24677,75,118,127,5638
24700,78,124,144,5632
24705,75,116,138,5630
24747,77,107,124,5620
24754,82,128,146,5618
24763,77,109,126,5616
24773,78,155,148,5614
24781,75,117,129,5612
24800,83,82,125,5606
24801,74,115,131,5606
24816,77,117,144,5602
24817,73,119,129,5602
24831,83,86,149,5597
24835,76,77,149,5596
24836,77,116,145,5596
24837,78,119,137,5596
24845,74,116,130,5594
24847,74,116,123,5594
24857,73,123,124,5592
24867,77,115,129,5590
24868,74,77,140,5589
24874,82,125,149,5588
24884,73,120,127,5586
24897,83,90,142,5584
24910,83,86,148,5581
24919,77,120,140,5578
24920,83,84,128,5578
24921,78,118,125,5578
24934,77,116,139,5574
24935,83,87,147,5574
24976,77,81,142,5566
24983,83,89,143,5565
24996,75,155,125,5564
25006,76,119,139,5562
25007,75,118,128,5562
25012,75,116,139,5560
25022,77,143,123,5558
25023,78,117,131,5558
25037,74,119,131,5554
25046,78,151,142,5552
25049,77,115,146,5550
25061,78,149,139,5546
25071,74,116,134,5544
25082,75,77,103,5541
25088,77,79,132,5540
25089,75,149,130,5540
25090,73,115,133,5540
25098,76,146,124,5538
25103,92,76,124,5536
25104,73,117,131,5536
25107,76,145,125,5536
25108,78,118,134,5536
25109,78,119,142,5536
25117,77,124,111,5534
25119,83,115,102,5534
25121,82,127,147,5534
25122,77,119,141,5534
25137,89,87,123,5530
25150,78,116,127,5528
25166,78,145,128,5526
25167,78,120,147,5526
25193,74,118,128,5518
25194,75,79,100,5517
25204,74,117,129,5516
25214,77,144,122,5514
25216,83,89,144,5513
25218,73,116,132,5512
25238,75,115,140,5508
25245,76,78,128,5507
25247,76,77,142,5506
25250,73,115,118,5506
25268,75,150,133,5502
25280,78,149,135,5500
25281,82,124,150,5500
25289,76,116,143,5498
25301,83,100,117,5496
25309,74,118,132,5494
25310,75,77,129,5494
25311,78,77,142,5494
25315,89,81,132,5492
25316,78,117,140,5492
25317,76,78,141,5492
25321,78,152,141,5492
25323,77,80,137,5491
25329,73,124,123,5490
25338,83,86,128,5488
25348,77,117,139,5486
25355,89,85,126,5485
25372,76,117,142,5480
25391,74,120,130,5476
25399,77,82,140,5474
25401,82,128,145,5474
25406,77,80,131,5473
25409,76,117,137,5472
25410,75,115,135,5472
25413,82,127,139,5472
25417,89,79,135,5471
25422,73,181,127,5470
25432,74,161,119,5468
25433,77,117,137,5468
25443,77,122,138,5466
25452,83,81,133,5463
25456,77,123,137,5462
25464,78,157,146,5460
25465,74,117,122,5460
25474,78,120,136,5458
25475,75,116,134,5458
25486,74,159,120,5456
25497,78,115,129,5454
25506,73,119,131,5452
25511,89,84,127,5450
25513,78,118,138,5450
25515,83,101,116,5450
25525,73,136,103,5448
25538,76,79,139,5445
25541,83,81,132,5445
25546,78,124,142,5444
25548,73,180,125,5444
25549,77,81,129,5443
25557,89,89,120,5441
25582,89,88,122,5437
25587,77,115,133,5436
25588,73,127,122,5436
25598,76,115,131,5434
25612,75,116,130,5430
25613,74,146,112,5430
25617,75,78,128,5429
25637,76,78,140,5426
25640,83,101,126,5425
25642,78,148,129,5424
25651,78,154,144,5422
25653,77,123,147,5422
25684,78,77,143,5415
25692,77,116,108,5412
25696,77,81,136,5411
25702,77,116,132,5410
25710,76,115,133,5408
25716,89,76,114,5406
25717,75,117,133,5406
25723,76,120,138,5404
25725,78,116,128,5404
25732,84,87,109,5402
25735,79,116,150,5402
25739,75,80,99,5401
25743,77,111,124,5401
25750,82,126,136,5400
25752,75,119,139,5400
25758,78,117,139,5398
25759,74,124,121,5398
25773,77,118,138,5394
25778,75,156,124,5392
25779,77,82,127,5391
25798,83,84,122,5388
25812,77,80,150,5384
25814,77,102,122,5384
25824,83,87,146,5382
25827,73,182,126,5382
25840,76,121,141,5380
25841,78,122,146,5380
25857,83,84,127,5377
25871,77,121,139,5374
25878,83,85,120,5372
25882,77,116,138,5372
25887,77,81,141,5370
25889,78,119,150,5370
25901,77,110,125,5368
25921,82,77,120,5361
25922,74,77,145,5361
25926,75,158,123,5360
25936,89,89,121,5357
25940,76,80,134,5356
25965,77,125,110,5350
25974,78,148,136,5348
25975,75,115,131,5348
25976,74,78,138,5347
25983,78,156,147,5346
25991,83,84,121,5345
25995,74,77,139,5343
26000,74,117,133,5342
26011,73,121,126,5340
26016,73,129,121,5340
26018,77,122,148,5340
26041,76,147,123,5334
26042,82,128,137,5334
26044,74,118,121,5334
26064,77,119,142,5330
26067,73,178,126,5330
26071,76,80,144,5329
26072,82,77,133,5329
26093,73,140,104,5326
26098,76,118,136,5324
26103,77,81,135,5323
26113,89,84,128,5320
26130,74,115,124,5316
26142,76,78,148,5313
26155,76,79,138,5311
26168,74,79,136,5308
26176,77,80,149,5307
26185,78,121,147,5306
26197,74,78,137,5302
26215,73,115,135,5298
26219,77,122,109,5296
26222,74,123,122,5296
26233,84,77,116,5294
26237,78,121,148,5294
26248,83,88,145,5292
26249,82,128,138,5292
26250,76,116,132,5292
26258,83,102,125,5290
26261,77,82,128,5289
26262,83,85,129,5289
26277,76,78,127,5286
26283,75,123,122,5286
26305,73,182,123,5282
26309,77,80,130,5280
26311,77,122,149,5280
26330,77,82,134,5277
26337,89,91,118,5275
26341,76,148,122,5274
26342,74,121,124,5274
26351,78,120,149,5272
26370,76,120,142,5268
26379,82,130,147,5266
26380,76,121,137,5266
26381,73,128,120,5266
26402,76,80,137,5262
26404,82,126,148,5262
26405,75,119,131,5262
26408,76,79,145,5261
26409,76,78,147,5261
26410,74,78,144,5261
26417,76,115,144,5260
26426,74,122,123,5258
26428,75,151,118,5258
26429,78,121,135,5258
26437,82,131,146,5256
26438,74,79,135,5255
26452,79,116,149,5254
26479,75,78,148,5248
26483,83,82,124,5247
26490,75,123,131,5246
26491,73,181,124,5246
26499,77,116,123,5244
26500,73,126,123,5244
26501,77,115,124,5244
26516,82,77,119,5242
26520,76,79,146,5242
26535,89,79,136,5239
26542,83,79,135,5238
26545,77,121,150,5238
26546,75,120,130,5238
26552,89,90,119,5236
26553,89,82,131,5236
26569,73,77,146,5233
26584,73,116,117,5230
26596,74,119,126,5228
26598,75,153,130,5228
26604,78,149,128,5226
26605,75,119,126,5226
26606,73,161,139,5226
26624,73,120,128,5222
26627,73,138,102,5222
26633,77,85,141,5221
26638,76,116,130,5220
26639,75,121,137,5220
26640,74,119,120,5220
26646,75,78,127,5218
26651,76,81,133,5215
26654,83,78,138,5215
26657,77,81,148,5214
26659,78,118,130,5214
26669,73,163,138,5212
26672,78,78,141,5211
26683,78,125,141,5208
26684,83,79,136,5208
26686,76,123,139,5208
26687,78,125,143,5208
26689,83,77,139,5207
26695,73,164,137,5206
26696,83,80,134,5205
26702,73,177,127,5204
26707,73,118,132,5202
26708,73,170,132,5202
26721,89,83,129,5199
26737,89,82,130,5196
26738,75,77,149,5196
26742,76,118,145,5196
26746,77,108,123,5195
26765,76,117,129,5192
26767,78,119,141,5192
26777,78,121,126,5190
26787,75,118,136,5188
26788,83,115,111,5188
26795,78,147,127,5186
26806,74,120,119,5184
26813,77,113,122,5183
26835,76,124,138,5180
26836,78,120,127,5180
26859,76,149,145,5176
26869,78,119,133,5174
26877,78,150,134,5172
26878,74,118,127,5172
26888,90,76,134,5170
26912,78,78,140,5165
26913,82,77,132,5165
26924,74,162,118,5164
26950,77,103,121,5158
26952,75,153,117,5158
26956,73,78,137,5157
26957,75,79,145,5157
26958,90,76,135,5156
26960,73,122,125,5156
26963,82,129,136,5156
26964,82,127,135,5156
26966,83,78,137,5155
26974,83,103,124,5153
26992,77,114,121,5150
27001,74,78,143,5148
27002,74,163,117,5148
27010,73,77,139,5146
27012,75,151,132,5146
27018,78,120,140,5144
27019,75,119,135,5144
27020,75,121,124,5144
27022,84,77,133,5143
27027,77,106,118,5142
27028,87,76,150,5142
27034,79,115,142,5140
27062,78,158,145,5134
27063,82,132,145,5134
27064,82,130,135,5134
27065,74,121,118,5134
27070,74,120,125,5132
27078,83,77,140,5130
27080,74,152,144,5130
27081,73,120,130,5130
27086,77,83,126,5128
27095,75,118,140,5128
27098,75,120,125,5128
27102,76,119,126,5126
27103,73,171,131,5126
27114,76,122,140,5124
27115,76,119,143,5124
27116,74,118,119,5124
27125,83,83,123,5122
27127,75,120,138,5122
27132,73,130,120,5122
27133,76,80,143,5121
27134,77,104,120,5121
27161,75,118,132,5116
27162,74,80,141,5116
27176,75,159,122,5114
27177,76,117,146,5114
27183,77,112,123,5113
27190,75,124,130,5112
27191,73,125,124,5112
27194,75,79,146,5111
27205,73,117,116,5110
27223,74,80,140,5107
27245,73,116,134,5104
27257,84,87,108,5101
27260,76,119,135,5100
27261,75,121,133,5100
27264,77,105,119,5099
27270,77,119,135,5098
27272,75,81,98,5097
27279,73,160,140,5096
27284,76,117,131,5094
27294,76,147,147,5092
27298,83,104,123,5091
27302,82,129,144,5090
27320,73,174,132,5086
27327,77,116,128,5084
27332,77,82,133,5083
27353,77,82,146,5078
27354,83,86,127,5078
27360,83,86,119,5077
27369,77,118,136,5076
27370,75,79,126,5076
27372,76,115,120,5076
27374,79,116,143,5076
27384,73,159,141,5074
27387,77,83,139,5073
27396,82,133,144,5072
27397,78,119,129,5072
27414,76,118,128,5070
27415,73,117,133,5070
27428,76,151,144,5068
27429,75,122,132,5068
27433,77,84,142,5067
27447,82,128,134,5064
27449,73,78,138,5063
27456,76,81,132,5061
27462,75,160,121,5060
27467,74,80,134,5058
27490,77,97,144,5054
27493,78,153,125,5054
27510,77,122,134,5052
27518,77,117,131,5050
27519,75,121,129,5050
27520,78,120,128,5050
27521,75,125,120,5050
27530,73,77,140,5048
27548,73,174,129,5046
27549,84,80,127,5045
27560,76,150,121,5044
27561,77,125,145,5044
27562,77,129,140,5044
27574,75,120,134,5042
27578,84,80,128,5041
27583,77,120,134,5040
27586,75,154,129,5040
27608,74,158,139,5036
27616,84,78,115,5034
27619,74,159,138,5034
27620,76,145,149,5034
27622,77,116,127,5034
27623,76,82,131,5033
27636,79,115,144,5032
27637,76,125,137,5032
27648,75,152,131,5030
27649,73,121,129,5030
27650,75,124,121,5030
27686,74,121,129,5022
