,h,s,v,num
33907,112,33,192,4068
34045,109,41,182,4048
34082,111,37,185,4042
34112,112,34,189,4039
34172,109,38,197,4031
34173,109,40,186,4031
34319,111,34,205,4012
34352,109,40,183,4008
34409,112,35,192,4001
34457,111,34,201,3996
34491,112,33,198,3990
34512,111,35,199,3986
34528,109,40,185,3984
34587,112,34,193,3976
34616,109,40,184,3974
34620,111,34,174,3973
34628,112,35,182,3972
34654,111,35,198,3968
34668,114,33,196,3967
34789,112,34,187,3955
34875,112,35,191,3945
34915,112,33,191,3940
34916,112,34,197,3940
34942,112,35,183,3938
34956,109,41,181,3937
35039,112,35,189,3926
35138,112,35,190,3914
35203,109,37,198,3906
35227,111,34,200,3903
35262,112,35,187,3899
35263,111,33,206,3899
35304,112,34,190,3894
35472,112,34,186,3874
35505,111,39,177,3871
35545,112,35,188,3866
35587,114,33,183,3861
35599,110,38,175,3859
35653,109,34,158,3852
35686,111,35,197,3849
35703,114,35,184,3847
35744,112,34,185,3843
35764,109,36,168,3840
35843,112,35,181,3832
35846,111,33,207,3832
35973,112,35,184,3819
36029,114,35,183,3813
36255,111,34,173,3788
36377,114,34,185,3775
36457,112,36,186,3766
36485,109,41,180,3763
36553,112,36,185,3757
36720,114,33,195,3738
36755,114,33,192,3734
36780,112,34,196,3731
36842,114,33,193,3724
36853,109,34,159,3723
37123,112,33,172,3695
37157,114,34,181,3692
37221,112,33,171,3685
37339,112,34,194,3674
37478,109,37,167,3659
37491,109,37,199,3658
37658,114,34,187,3641
37759,112,34,195,3631
37777,111,33,208,3629
37832,114,33,191,3623
37833,111,34,171,3623
37917,111,35,170,3615
37976,114,34,189,3610
37989,109,37,202,3609
38004,114,34,188,3608
38118,112,35,180,3597
38219,112,36,179,3587
38255,112,36,184,3583
38285,111,34,172,3580
38313,114,34,186,3577
38354,114,33,187,3573
38386,114,34,190,3570
38419,109,37,201,3567
38615,110,38,174,3549
38714,114,33,194,3540
38732,111,39,176,3538
39097,109,34,157,3503
39292,109,37,200,3485
39476,109,34,156,3470
39496,109,36,203,3468
39645,114,33,188,3456
39688,114,33,184,3453
39758,112,36,183,3446
39979,114,33,186,3425
40028,112,36,178,3420
40145,112,36,176,3410
40211,112,36,177,3404
40434,114,34,180,3384
40466,114,33,185,3381
40583,112,33,170,3369
40609,109,36,204,3367
40911,109,41,179,3339
41031,114,35,182,3328
41067,109,36,205,3325
41325,109,37,166,3303
41369,112,36,175,3299
41518,111,35,169,3284
41588,112,37,174,3278
41708,112,37,177,3269
41716,111,39,175,3268
41895,109,36,207,3255
42055,112,36,182,3243
42112,111,33,209,3238
42114,111,40,174,3238
42289,109,42,178,3224
42366,114,35,181,3217
42375,110,38,173,3216
42477,109,35,155,3208
42479,112,38,176,3208
42656,112,37,178,3196
42757,111,40,173,3188
42955,109,36,208,3172
42975,112,37,173,3170
43266,109,36,206,3147
43622,110,39,172,3121
43680,112,38,174,3117
43727,112,33,169,3113
43747,109,37,165,3111
43766,112,37,180,3109
43826,112,37,179,3105
43827,112,38,175,3105
43861,112,37,181,3103
43941,114,34,179,3097
44219,114,35,176,3077
44222,109,35,209,3077
44319,112,39,172,3070
44350,112,38,173,3068
44351,111,35,168,3068
44388,117,33,179,3066
44505,117,33,180,3057
44739,111,40,172,3040
45033,112,37,172,3016
45110,110,39,171,3010
45159,114,36,177,3006
45160,114,35,177,3006
45192,109,35,154,3004
45764,114,35,175,2962
46113,109,42,177,2936
46181,114,36,176,2932
46231,111,36,163,2929
46471,114,36,175,2913
46556,117,33,178,2908
46686,114,35,180,2899
47119,111,35,167,2869
47152,111,33,210,2867
47262,109,37,164,2860
47325,114,34,178,2856
47482,114,36,178,2845
47636,118,33,192,2835
47769,111,36,162,2826
47808,114,35,174,2824
47810,110,39,170,2824
47880,112,37,171,2819
47971,114,36,179,2813
47983,111,40,171,2812
48122,114,36,189,2804
48444,114,37,188,2781
48554,114,37,187,2773
48719,114,35,173,2762
48737,109,33,226,2761
48786,109,35,153,2758
48806,109,38,163,2756
48865,112,39,171,2751
48971,112,33,168,2744
48973,114,35,194,2744
49167,114,35,195,2732
49255,117,33,177,2726
49349,114,36,190,2720
49435,109,38,162,2714
49592,118,33,191,2705
49614,109,43,172,2704
49615,109,43,173,2704
49630,109,42,176,2703
49838,111,36,164,2690
49863,109,35,210,2688
49878,111,33,156,2687
49879,118,34,186,2687
49928,114,35,196,2684
49930,109,42,175,2684
50154,112,34,165,2670
50393,109,33,225,2657
50546,114,36,196,2648
50649,114,36,192,2643
50694,111,35,166,2640
50862,111,36,165,2631
50959,111,33,155,2625
50960,118,33,193,2625
51005,109,43,174,2622
51177,110,39,169,2612
51441,111,41,170,2597
51455,109,38,161,2596
51482,114,37,186,2594
51608,112,34,166,2587
51658,109,35,152,2584
51675,114,38,188,2583
51752,114,36,191,2579
51872,118,34,187,2572
51876,112,34,167,2572
51914,114,38,187,2570
52005,114,37,174,2564
52354,114,36,193,2544
52373,114,37,195,2543
52394,117,33,176,2542
52395,118,33,194,2542
52485,112,38,170,2537
52691,109,35,151,2526
52737,109,36,150,2524
52773,118,34,190,2522
52813,114,35,197,2520
52904,110,39,168,2515
53174,111,33,211,2500
53206,109,38,160,2498
53334,109,43,171,2490
53360,114,36,197,2489
53501,111,33,154,2479
53578,118,34,185,2475
53589,112,38,194,2474
53870,114,37,194,2460
53937,109,33,227,2457
54041,114,38,189,2452
54343,112,38,193,2437
54448,114,37,173,2432
54467,114,38,190,2431
54509,117,34,175,2429
54544,112,35,160,2427
54603,114,37,172,2423
54655,109,33,222,2421
54676,112,38,195,2420
54694,118,34,189,2419
54780,112,39,170,2414
54802,116,33,172,2413
54861,109,35,211,2410
55013,118,34,188,2403
55116,112,39,192,2398
55155,114,38,186,2396
55188,109,34,217,2394
55189,114,37,191,2394
55515,109,36,148,2379
55537,109,33,223,2378
55671,109,34,218,2371
55715,112,39,190,2369
55767,112,39,191,2366
55825,109,36,147,2363
55896,114,37,171,2360
55920,112,34,164,2359
55971,109,44,170,2356
56012,114,37,192,2354
56013,109,36,149,2354
56014,114,36,172,2354
56046,109,33,224,2353
56133,109,41,193,2349
56210,109,34,216,2345
56322,109,41,194,2340
56360,127,33,180,2338
56549,118,35,184,2328
56704,114,37,193,2321
56823,108,41,199,2315
56874,114,35,198,2312
57059,108,42,196,2302
57086,112,38,169,2301
57100,109,35,213,2300
57163,127,33,179,2297
57308,114,36,171,2290
57386,109,42,189,2286
57416,112,34,163,2285
57453,109,35,212,2282
57509,114,37,185,2279
57625,108,42,195,2273
57626,109,38,159,2273
57640,127,33,178,2272
57738,111,41,169,2266
57861,110,40,167,2261
58103,110,40,166,2250
58180,112,39,169,2246
58181,117,34,174,2246
58268,127,33,177,2242
58532,108,39,209,2229
58533,109,40,198,2229
58602,108,41,198,2226
58702,114,36,198,2222
58761,112,35,162,2219
58776,125,33,180,2218
58777,108,41,197,2218
58875,108,41,200,2214
58895,133,34,180,2214
58979,112,40,186,2209
59000,114,38,170,2208
59002,118,33,195,2208
59076,112,39,168,2205
59120,108,39,210,2202
59121,109,41,192,2202
59202,109,41,195,2199
59454,109,42,190,2188
59455,112,38,167,2188
59456,109,34,219,2188
59486,109,34,215,2187
59551,112,38,166,2184
59621,112,38,196,2181
59665,112,35,159,2179
59711,114,39,185,2177
59778,111,36,161,2174
59823,135,36,172,2172
59824,114,38,169,2172
59826,112,38,197,2172
59860,118,33,196,2171
59865,109,33,221,2171
59914,114,36,168,2169
59930,116,33,171,2168
60061,109,40,199,2162
60184,109,35,214,2157
60185,108,42,194,2157
60286,108,40,202,2153
60298,117,34,173,2152
60367,109,42,188,2149
60386,109,44,169,2148
60437,112,39,165,2146
60481,109,41,191,2144
60563,112,41,182,2140
60589,112,38,168,2139
60590,112,41,181,2139
60673,112,40,167,2135
60797,109,40,200,2130
60877,109,40,197,2127
61012,114,36,169,2121
61035,109,40,196,2120
61067,112,41,180,2119
61111,109,38,209,2117
61126,112,39,188,2116
61225,108,42,193,2112
61325,135,34,180,2108
61352,114,36,200,2106
61356,108,35,125,2106
61484,111,33,153,2101
61537,109,34,220,2099
61578,133,34,179,2097
61583,111,41,168,2097
61584,112,39,189,2097
61656,118,35,183,2094
61686,135,35,173,2093
61829,112,40,183,2087
61886,114,36,170,2084
61951,112,40,185,2082
62049,114,37,184,2078
62082,108,41,201,2077
62141,112,35,161,2074
62214,114,38,168,2071
62279,133,34,181,2069
62322,109,42,187,2067
62417,117,34,172,2062
62444,112,40,184,2061
62548,116,39,190,2057
62815,114,36,199,2047
62819,114,35,199,2047
62841,109,38,210,2046
62859,135,34,179,2046
62908,130,33,183,2043
62909,110,33,141,2043
62950,125,33,179,2041
63022,112,37,198,2038
63053,108,39,208,2037
63099,111,41,167,2035
63112,111,34,152,2034
63113,116,33,170,2034
63146,117,34,171,2033
63196,112,37,199,2031
63245,114,38,183,2029
63267,114,38,182,2028
63299,109,43,184,2027
63322,117,35,169,2026
63469,130,33,180,2021
63471,109,39,201,2021
63596,127,33,176,2016
63625,112,40,187,2015
63672,114,34,200,2013
63684,114,34,209,2013
63689,112,40,166,2012
63736,131,33,164,2010
63814,109,42,186,2007
63841,108,33,132,2006
63889,130,35,167,2004
63912,114,34,207,2003
63913,108,39,207,2003
63938,116,39,189,2002
64097,108,40,203,1996
64099,108,40,206,1996
64124,116,39,191,1995
64333,109,39,158,1986
64419,114,39,184,1983
64597,117,35,170,1976
64641,108,39,211,1975
64673,108,33,131,1974
64743,114,34,204,1971
64803,112,37,200,1969
64915,114,36,201,1965
64916,108,45,183,1965
64926,114,34,210,1965
64990,120,33,188,1962
65095,135,36,171,1959
65171,114,39,178,1956
65265,116,33,169,1953
65336,125,33,196,1950
65457,114,34,203,1946
65458,114,37,167,1946
65461,108,43,190,1946
65494,108,45,182,1945
65571,130,33,188,1943
65602,130,33,184,1941
65624,109,39,202,1940
65686,114,34,205,1939
65762,119,33,171,1935
65781,109,43,185,1934
65838,111,37,160,1932
65951,108,44,184,1928
65952,109,43,183,1928
66020,109,38,208,1926
66088,120,33,187,1923
66106,130,33,185,1922
66145,108,40,205,1921
66147,114,38,162,1921
66203,135,35,174,1919
66247,114,35,203,1918
66271,112,41,179,1916
66306,112,36,158,1915
66327,114,39,183,1914
66394,109,39,203,1912
66463,114,40,191,1909
66482,133,34,182,1908
66519,114,35,205,1907
66561,114,34,208,1906
66598,138,33,154,1904
66599,130,35,166,1904
66603,109,38,207,1904
66656,135,37,166,1902
66775,114,39,198,1897
66794,114,35,206,1896
66831,112,37,201,1895
66856,109,44,181,1894
66900,108,43,191,1892
66982,123,33,168,1889
67054,114,38,181,1886
67094,112,37,202,1885
67150,118,35,182,1883
67177,116,39,192,1882
67213,109,44,168,1881
67270,130,34,182,1879
67273,112,39,164,1879
67302,108,40,204,1878
67303,111,41,166,1878
67331,135,34,181,1877
67358,108,43,192,1876
67405,108,43,189,1874
67463,114,37,166,1872
67523,135,37,167,1870
67532,114,33,206,1870
67579,108,43,188,1868
67645,127,33,168,1866
67765,114,34,201,1862
67798,119,33,172,1861
67802,114,38,167,1861
67861,119,33,170,1859
67862,114,35,204,1859
67886,109,38,206,1858
67935,133,34,178,1856
67990,114,34,202,1854
68021,109,43,182,1853
68085,110,33,140,1850
68150,127,34,175,1848
68232,114,40,190,1845
68235,114,33,208,1845
68260,114,38,179,1844
68537,125,33,195,1834
68596,108,44,185,1832
68646,132,37,173,1830
68680,130,33,179,1829
68681,127,34,167,1829
68683,108,44,187,1829
68698,130,33,187,1829
68743,110,40,164,1827
68786,116,39,188,1825
68792,123,34,167,1825
68861,108,38,212,1823
68972,132,37,174,1819
68973,123,33,169,1819
68979,114,35,202,1819
69026,130,35,168,1817
69027,114,34,211,1817
69028,116,33,168,1817
69106,136,36,158,1814
69160,135,37,165,1812
69161,131,33,163,1812
69258,114,43,192,1809
69289,108,44,186,1808
69337,123,33,188,1806
69373,114,40,180,1805
69397,114,39,196,1804
69408,114,33,207,1804
69439,117,35,168,1802
69444,112,42,178,1802
69496,114,39,197,1800
69547,135,34,178,1799
69638,135,38,160,1795
69640,109,37,211,1795
69718,112,41,195,1792
69741,125,33,178,1791
69742,138,33,155,1791
69826,114,40,189,1788
69828,109,39,204,1788
69860,112,40,165,1787
69922,110,40,165,1785
69947,120,33,186,1784
70000,108,45,181,1782
70035,125,33,194,1781
70040,111,37,159,1781
70064,109,37,146,1780
70152,136,36,157,1777
70153,123,33,187,1777
70293,123,33,170,1772
70294,108,33,133,1772
70338,116,38,193,1771
70356,114,40,193,1770
70428,111,34,151,1768
70461,132,36,175,1767
70522,112,36,206,1765
70549,114,38,166,1764
70594,136,34,166,1763
70772,114,40,179,1757
70774,125,33,193,1757
70805,108,47,213,1756
70840,114,39,165,1755
70863,130,33,186,1755
70871,114,38,180,1754
70913,112,41,194,1753
70914,112,36,208,1753
70984,108,38,213,1751
70985,109,44,180,1751
71036,111,34,150,1749
71060,114,39,177,1748
71088,114,38,200,1747
71157,135,36,170,1744
71207,114,38,199,1743
71232,112,36,203,1742
71252,112,35,209,1742
71271,118,35,181,1741
71338,136,34,167,1739
71361,127,33,169,1738
71474,114,40,192,1734
71521,133,36,171,1732
71523,112,36,205,1732
71562,114,33,209,1731
71815,114,42,193,1722
71848,135,36,169,1721
71873,109,39,205,1720
71908,114,43,195,1719
72051,127,34,174,1715
72052,130,36,165,1715
72053,112,41,193,1715
72055,112,40,196,1715
72106,111,37,158,1713
72184,114,41,188,1710
72235,114,39,195,1709
72332,133,36,170,1706
72333,114,40,177,1706
72471,114,40,178,1702
72473,109,44,179,1702
72540,119,33,168,1700
72582,136,35,159,1699
72583,112,36,204,1699
72656,123,33,172,1697
72658,112,40,197,1697
72716,130,33,178,1695
72832,114,39,182,1691
72898,112,41,192,1689
72957,135,38,174,1688
72970,135,38,161,1687
72971,127,35,168,1687
72989,119,33,169,1686
72990,112,36,157,1686
73053,114,39,181,1684
73121,118,35,180,1682
73167,127,33,170,1681
73186,114,33,210,1681
73253,133,34,157,1678
73293,138,33,153,1677
73316,112,35,210,1676
73320,114,38,161,1676
73349,136,36,156,1675
73350,127,36,165,1675
73446,135,37,164,1672
73447,114,44,193,1672
73486,109,44,167,1671
73506,133,33,183,1671
73509,133,36,172,1670
73571,123,33,171,1668
73572,114,37,165,1668
73573,112,36,207,1668
73605,127,33,171,1667
73608,114,39,164,1667
73629,133,33,188,1667
73642,111,37,157,1666
73643,114,38,163,1666
73691,135,38,173,1665
73694,108,46,214,1665
73795,109,39,157,1662
73831,123,33,186,1661
73858,114,38,201,1660
73886,130,34,181,1659
73915,112,40,164,1658
73920,125,33,192,1658
73946,135,38,159,1657
73947,127,35,167,1657
73979,144,33,149,1656
74048,138,33,156,1654
74185,108,47,212,1650
74186,108,45,180,1650
74238,109,37,212,1649
74363,130,35,175,1645
74442,133,35,177,1643
74443,117,35,167,1643
74465,135,36,168,1642
74541,127,35,169,1640
74542,114,41,176,1640
74578,111,34,149,1639
74653,133,38,162,1637
74681,127,34,172,1636
74682,114,37,164,1636
74878,112,43,185,1630
74920,116,34,167,1629
74951,120,33,185,1628
74979,136,33,168,1627
74980,127,34,166,1627
75011,114,44,192,1626
75055,130,34,175,1625
75162,111,42,165,1622
75200,112,40,198,1621
75234,110,33,139,1620
75237,112,43,184,1620
75364,130,35,176,1616
75400,112,42,186,1615
75427,127,34,173,1614
75487,127,33,172,1612
75585,114,43,194,1609
75612,123,34,166,1608
75614,109,44,178,1608
75655,133,34,156,1607
75680,133,37,165,1606
75716,136,34,165,1605
75717,114,39,194,1605
75721,108,33,130,1605
75789,110,41,163,1603
75790,116,38,194,1603
75816,130,36,164,1602
75928,112,42,187,1599
75929,118,36,179,1599
75989,125,33,191,1597
76013,133,36,169,1596
76056,125,33,177,1595
76057,127,35,166,1595
76058,112,41,191,1595
76168,133,34,158,1592
76361,123,33,185,1587
76385,133,35,176,1586
76445,133,38,163,1584
76498,112,35,211,1583
76533,117,35,166,1582
76576,114,41,175,1581
76637,132,37,172,1579
76638,131,33,162,1579
76669,130,34,174,1578
76735,136,36,155,1576
76736,117,36,164,1576
76737,120,33,184,1576
76761,135,35,175,1576
76832,109,40,152,1573
77097,133,35,175,1566
77098,116,34,166,1566
77101,112,42,177,1566
77144,108,47,210,1565
77193,130,34,178,1563
77197,108,46,179,1563
77231,127,35,170,1562
77272,132,36,176,1561
77377,138,37,158,1558
77510,125,35,169,1555
77561,131,34,159,1553
77587,117,36,165,1552
77705,127,34,171,1549
77830,133,33,187,1546
77842,118,36,178,1545
77950,138,37,157,1542
78025,133,35,173,1540
78068,133,37,166,1539
78141,110,41,162,1537
78172,108,34,129,1536
78222,125,34,188,1535
78223,132,35,182,1535
78244,114,41,187,1534
78297,133,37,164,1533
78331,140,33,154,1532
78332,130,35,170,1532
78478,131,33,161,1529
78642,132,35,181,1524
78645,108,38,214,1524
78691,112,42,176,1523
78715,132,38,168,1522
78717,111,42,164,1522
78718,114,42,194,1522
78719,112,39,163,1522
78768,108,47,211,1521
78825,133,33,184,1520
78844,130,34,172,1519
78845,135,38,162,1519
78952,125,35,168,1516
79003,133,34,159,1515
79036,130,35,177,1514
79037,109,40,153,1514
79038,114,44,191,1514
79039,114,39,163,1514
79086,114,33,211,1513
79113,130,34,171,1512
79114,140,33,155,1512
79115,144,33,148,1512
79119,112,42,188,1512
79181,114,41,174,1511
79215,135,38,163,1510
79316,140,33,153,1508
79357,111,38,156,1507
79384,112,36,156,1506
79424,130,35,169,1505
79429,133,38,161,1505
79455,112,42,189,1504
79593,123,34,164,1501
79594,125,35,170,1501
79619,132,35,180,1500
79699,133,33,160,1498
79704,112,40,199,1498
79748,133,35,174,1497
79834,135,39,158,1495
79836,112,42,190,1495
79852,114,34,212,1495
79859,132,34,185,1494
79905,108,46,178,1493
79907,127,34,193,1493
79908,125,34,190,1493
79936,123,35,162,1492
80024,114,42,196,1490
80069,135,38,175,1489
80099,119,34,167,1488
80145,136,33,169,1487
80146,136,35,160,1487
80167,135,35,177,1487
80170,135,39,172,1487
80262,130,33,177,1484
80267,114,43,196,1484
80302,130,34,173,1483
80303,127,35,161,1483
80304,114,39,176,1483
80305,123,35,161,1483
80421,123,33,184,1480
80422,114,39,175,1480
80471,116,37,199,1479
80522,109,39,156,1478
80562,132,35,183,1477
80597,116,40,187,1476
80680,132,35,184,1474
80681,109,41,151,1474
80739,114,42,195,1473
80774,136,33,170,1472
80813,111,42,162,1471
80884,114,38,202,1469
80890,111,42,163,1469
80907,138,34,152,1469
80919,114,41,186,1468
80921,111,43,161,1468
80922,109,37,145,1468
80985,132,38,167,1466
80988,109,44,198,1466
81031,130,33,176,1465
81032,127,36,164,1465
81062,123,34,165,1464
81138,123,34,163,1462
81139,109,47,185,1462
81140,109,45,177,1462
81189,111,39,152,1461
81228,109,44,199,1460
81304,109,44,196,1458
81343,138,37,159,1457
81344,130,35,174,1457
81373,109,44,197,1456
81424,141,36,150,1455
81427,112,41,163,1455
81432,109,35,223,1455
81526,119,33,164,1452
81533,133,35,155,1452
81581,118,36,193,1451
81582,125,34,189,1451
81612,118,36,177,1450
81617,114,42,182,1450
81671,125,34,187,1449
81714,131,33,160,1448
81715,114,41,185,1448
81716,108,48,208,1448
81805,130,36,163,1446
81851,112,42,175,1445
81889,144,33,147,1444
81890,127,34,165,1444
81895,116,38,195,1444
81972,109,47,184,1442
82048,118,36,192,1440
82176,133,33,164,1437
82177,144,33,146,1437
82224,132,38,170,1436
82225,127,34,164,1436
82226,125,35,167,1436
82270,109,45,176,1435
82271,114,40,174,1435
82373,114,42,198,1433
82436,133,33,163,1431
82437,114,43,191,1431
82520,111,34,148,1429
82555,116,37,198,1428
82627,133,33,185,1427
82639,110,41,160,1426
82640,114,43,197,1426
82641,116,34,164,1426
82721,160,33,138,1424
82725,114,42,181,1424
82768,116,45,194,1423
82805,130,37,160,1422
82847,130,34,180,1421
82884,135,39,157,1420
82887,109,40,154,1420
82888,112,43,183,1420
82966,111,38,153,1418
82969,118,35,194,1418
83002,130,36,162,1417
83003,132,34,189,1417
83009,131,34,158,1417
83028,135,35,176,1417
83035,132,37,171,1416
83040,108,49,199,1416
83068,135,34,182,1416
83128,110,43,194,1414
83166,132,38,166,1413
83167,130,36,161,1413
83168,120,34,182,1413
83172,108,37,221,1413
83196,114,40,173,1412
83201,108,48,209,1412
83273,130,37,167,1410
83274,120,35,192,1410
83328,127,35,162,1409
83334,108,34,128,1409
83370,112,40,200,1408
83371,116,38,196,1408
83415,111,38,155,1407
83458,109,36,222,1406
83501,133,33,186,1406
83514,130,35,173,1405
83600,137,37,172,1404
83634,127,34,194,1402
83635,118,36,190,1402
83637,110,41,161,1402
83705,137,37,171,1401
83763,132,38,169,1399
83800,123,35,160,1398
83801,108,38,215,1398
83802,120,34,193,1398
83854,109,37,213,1397
83890,125,35,184,1396
83891,133,37,167,1396
83895,109,47,186,1396
84021,108,46,215,1393
84063,120,35,177,1392
84066,116,41,192,1392
84106,111,43,160,1391
84134,136,35,161,1390
84135,114,34,213,1390
84138,108,48,200,1390
84184,127,34,163,1389
84185,109,42,205,1389
84271,138,37,160,1387
84276,125,33,176,1387
84300,138,38,156,1386
84301,120,34,179,1386
84305,127,35,191,1386
84306,116,38,197,1386
84357,141,35,151,1385
84358,125,34,185,1385
84361,114,38,160,1385
84363,133,39,158,1385
84400,108,49,198,1384
84440,133,33,161,1383
84555,133,36,168,1380
84603,118,36,191,1379
84630,114,41,198,1378
84631,117,36,163,1378
84632,112,35,212,1378
84686,112,40,161,1377
84719,125,34,186,1376
84728,127,35,192,1376
84768,136,34,164,1375
84800,135,39,171,1374
84801,114,33,215,1374
84806,133,38,159,1374
84872,109,36,221,1373
84900,132,36,177,1372
84959,119,33,163,1371
84960,120,33,183,1371
84961,116,34,165,1371
84962,110,43,195,1371
85013,119,33,161,1370
85020,136,36,154,1370
85063,130,36,172,1369
85066,109,44,195,1369
85105,160,33,140,1368
85167,133,33,162,1367
85171,108,44,219,1367
85246,136,33,171,1365
85330,130,34,179,1363
85335,133,38,160,1363
85365,118,37,173,1362
85367,109,43,201,1362
85411,111,35,147,1361
85412,120,34,180,1361
85445,112,42,159,1360
85496,109,41,150,1359
85600,137,37,174,1357
85604,140,34,152,1356
85605,116,34,163,1356
85607,111,43,159,1356
85654,160,33,141,1355
85656,114,41,173,1355
85685,140,33,156,1354
85689,109,41,212,1354
85790,108,46,177,1352
85791,112,43,182,1352
85841,114,33,216,1351
85876,118,36,189,1350
85877,109,45,166,1350
85924,132,36,178,1349
85925,119,34,166,1349
85926,116,40,186,1349
85929,109,43,200,1349
86009,114,42,184,1347
86011,114,42,199,1347
86044,127,34,195,1346
86092,136,34,163,1345
86184,123,33,183,1343
86190,108,37,222,1343
86219,111,44,158,1342
86221,127,34,196,1342
86272,114,44,190,1341
86311,112,43,174,1340
86315,109,36,220,1340
86358,109,45,175,1339
86359,112,39,162,1339
86401,111,46,194,1338
86403,120,34,181,1338
86454,116,37,200,1337
86491,119,33,162,1336
86580,120,34,194,1334
86589,108,38,216,1334
86634,137,38,170,1333
86635,123,33,161,1333
86638,109,41,211,1333
86639,110,44,193,1333
86643,138,34,151,1333
86644,116,37,201,1333
86680,132,36,179,1332
86681,127,36,163,1332
86763,135,33,183,1331
86769,120,35,174,1330
86773,110,37,125,1330
86774,114,42,183,1330
86824,160,33,139,1329
86825,114,41,197,1329
86852,137,36,177,1329
86859,112,39,201,1328
86860,116,45,193,1328
86913,138,36,164,1327
86914,110,33,138,1327
86916,109,43,204,1327
86917,114,39,162,1327
86948,118,36,176,1326
86998,140,34,151,1325
86999,135,40,167,1325
87002,114,40,172,1325
87094,125,35,183,1323
87096,111,39,151,1323
87097,123,33,163,1323
87135,109,41,210,1322
87136,112,39,202,1322
87197,114,33,217,1321
87224,141,36,149,1320
87225,114,38,203,1320
87226,116,35,161,1320
87301,136,33,172,1318
87302,118,37,188,1318
87307,138,34,149,1318
87369,164,34,148,1317
87370,123,35,159,1317
87373,118,37,174,1317
87407,135,39,156,1316
87408,114,33,214,1316
87413,131,34,157,1316
87474,120,34,195,1315
87496,132,34,186,1314
87498,108,38,217,1314
87499,108,48,207,1314
87502,127,33,198,1314
87543,130,38,161,1313
87546,108,48,201,1313
87575,125,34,171,1312
87579,133,39,157,1312
87622,130,37,166,1311
87623,114,41,199,1311
87624,110,44,192,1311
87651,138,36,161,1310
87652,110,42,159,1310
87656,138,34,150,1310
87702,135,41,161,1309
87750,112,36,155,1308
87806,137,40,160,1307
87886,120,34,178,1305
87889,109,37,144,1305
87962,119,34,165,1303
87970,108,36,225,1303
88010,118,37,172,1302
88015,111,38,154,1302
88068,132,39,165,1301
88111,116,35,162,1300
88112,109,39,155,1300
88282,108,46,217,1296
88328,127,36,186,1295
88329,137,38,169,1295
88330,135,39,169,1295
88335,116,41,193,1295
88336,116,33,155,1295
88371,127,37,180,1294
88381,138,34,148,1294
88431,130,36,168,1293
88432,135,40,166,1293
88433,114,42,172,1293
88533,108,36,224,1291
88563,132,34,188,1290
88566,109,45,165,1290
88629,109,41,213,1289
88632,127,36,185,1289
88634,108,46,218,1289
88681,127,34,197,1288
88726,164,35,147,1287
88761,108,37,219,1286
88809,162,34,148,1285
88810,130,37,159,1285
88836,120,36,172,1284
88837,118,37,171,1284
